ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
83.8,99.7
90.3,99.7
90.6,99.7
91.9,99.9
92.4,99.9
92.4,99.9
92.0,99.9
92.0,99.9
91.7,99.9
91.8,99.9
91.8,99.9
91.8,99.9
91.8,99.9
91.8,99.9
91.8,99.9
91.8,99.9
93.8,99.9
93.8,99.9
83.0,98.7
87.2,99.7
90.3,99.7
91.2,99.9
94.6,99.9
94.7,99.9
78.3,99.9
94.7,99.9
95.4,99.9
95.5,99.9
95.5,99.9
95.6,99.9
95.6,99.9
95.7,99.9
95.7,99.9
95.7,99.9
95.6,99.9
95.7,99.9
79.0,96.9
86.0,99.6
87.1,99.7
90.7,99.8
94.7,99.8
93.7,99.8
93.7,99.8
82.7,99.8
78.4,99.8
93.9,99.8
83.8,99.8
93.9,99.8
94.0,99.8
78.5,99.8
78.5,99.8
78.4,99.8
78.4,99.8
95.1,99.8
82.7,93.3
62.1,93.3
83.6,99.6
76.4,99.8
92.8,99.8
82.5,99.8
93.3,99.8
93.4,99.8
83.5,99.8
93.7,99.8
83.5,99.8
93.7,99.8
93.6,99.8
93.7,99.8
93.7,99.8
83.7,99.8
95.0,99.8
95.0,99.8
82.4,93.4
77.4,94.4
75.6,93.5
71.5,99.8
71.8,99.8
75.3,99.8
78.6,99.7
93.0,99.7
93.3,99.7
93.2,99.7
93.3,99.7
83.4,99.7
83.5,99.7
83.5,99.7
83.5,99.7
83.3,99.7
94.7,99.7
93.8,99.7
78.7,94.8
72.0,93.4
48.1,94.2
74.5,99.8
64.9,99.8
72.2,99.8
67.3,99.8
74.5,99.8
78.2,99.7
77.9,99.7
77.3,99.7
83.0,99.7
83.2,99.7
79.4,99.7
83.3,99.7
83.3,99.7
83.4,99.7
93.7,99.7
75.1,94.8
73.4,78.8
76.7,80.9
75.2,99.8
72.8,99.8
73.3,99.8
77.8,99.8
74.3,99.8
76.1,99.8
77.6,99.8
77.2,99.8
77.1,99.1
79.1,99.1
78.0,99.1
80.6,99.1
76.0,99.1
82.9,99.1
82.9,99.1
78.7,39.8
58.8,93.0
70.9,23.0
73.7,99.8
76.0,99.8
73.2,99.8
74.1,99.8
72.2,99.8
73.6,99.8
74.3,99.8
73.5,99.8
78.7,99.8
77.4,99.8
77.1,99.8
78.4,99.8
71.2,99.1
78.1,99.1
78.0,99.1
33.3,33.5
44.8,81.2
72.8,93.9
51.7,99.7
73.8,99.8
62.5,99.8
71.8,99.8
64.9,99.8
73.4,99.8
76.1,99.8
71.5,99.8
74.0,99.8
34.5,99.8
71.7,99.8
77.2,99.8
77.8,99.8
77.4,99.8
77.6,93.8
72.5,93.1
22.0,81.2
57.9,34.8
72.3,99.7
58.0,99.8
69.1,99.8
28.1,99.8
71.3,99.8
23.2,99.8
72.3,99.8
75.5,99.8
74.1,99.8
75.9,99.8
77.9,99.8
75.8,99.8
87.6,70.3
86.9,81.6
77.7,93.8
18.8,23.4
31.5,58.3
67.8,33.4
68.3,43.0
50.3,99.8
33.2,99.8
15.1,99.8
30.1,99.8
71.3,99.8
29.2,99.8
27.4,99.8
59.0,99.8
32.2,99.8
77.5,70.1
61.9,52.3
72.6,59.5
73.3,93.6
77.1,93.6
43.9,92.7
28.5,93.9
25.5,33.6
69.7,92.5
39.3,89.5
65.8,99.0
66.1,99.8
28.1,99.8
72.5,99.8
57.3,99.8
26.7,99.8
26.4,99.8
56.5,92.9
31.6,92.9
29.8,92.9
30.8,92.9
84.4,92.9
84.5,92.9
32.4,92.9
43.9,93.9
39.0,90.0
59.9,96.8
24.6,96.4
76.4,99.0
28.3,99.0
30.6,99.0
31.2,99.0
70.8,99.0
26.6,99.0
27.9,58.2
28.9,92.2
28.3,92.2
70.2,62.7
25.8,64.1
45.5,47.9
59.3,89.6
33.3,73.6
39.1,93.8
49.8,86.5
49.5,96.7
19.5,95.0
48.8,99.0
18.4,99.0
27.4,99.0
4.1,99.0
27.2,99.0
34.1,78.2
24.3,93.7
29.2,93.7
29.5,93.7
29.3,93.7
50.0,50.9
50.2,45.7
64.8,47.9
28.5,26.0
58.3,93.8
46.4,95.9
13.8,98.7
18.7,98.9
52.7,94.1
29.6,99.0
4.0,99.0
4.0,99.0
3.9,93.6
30.5,93.6
72.9,93.6
28.3,93.6
27.7,58.4
66.4,54.9
29.4,58.2
25.0,58.2
49.9,90.4
57.5,88.6
43.4,93.8
62.5,82.8
21.3,97.6
53.1,96.2
34.9,95.8
28.4,99.0
28.4,87.9
4.1,95.8
31.4,85.2
32.2,85.3
28.9,92.1
31.2,79.1
28.9,92.2
75.2,92.2
77.2,56.0
73.6,56.4
78.4,56.3
38.7,88.5
25.7,88.8
75.0,90.3
53.8,87.3
42.1,91.4
51.5,96.5
7.2,10.7
26.9,10.7
23.6,87.8
14.9,72.8
23.6,73.2
36.5,75.8
4.1,90.8
30.1,86.5
30.8,73.5
28.1,73.5
28.6,73.6
30.9,73.6
17.3,55.0
27.9,88.5
55.8,84.5
36.5,92.1
52.4,91.2
5.4,96.3
22.4,80.0
8.0,81.4
21.7,80.8
25.2,70.3
23.6,75.8
19.4,88.9
64.0,78.5
81.6,65.5
30.7,76.3
77.3,15.8
31.8,18.8
31.8,3.9
1.5,77.5
38.3,68.4
9.2,75.5
50.2,91.0
1.0,90.6
25.9,96.3
25.5,95.2
8.4,94.7
8.4,53.7
7.4,24.7
7.5,11.9
35.1,7.9
33.3,17.0
35.1,7.8
28.1,5.9
81.6,5.9
84.0,3.9
84.6,14.9
