ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
869.72,987.34
795.09,996.66
790.19,973.74
785.48,861.02
778.21,999.51
776.91,999.77
776.42,999.84
777.78,999.88
924.45,999.91
301.6,999.93
303.87,999.95
299.68,999.96
103.12,999.97
301.65,999.98
302.81,999.98
303.3,999.99
301.72,999.99
293.05,999.99
874.23,993.58
880.5,951.19
5.36,240.58
5.05,239.09
3.49,979.24
2.91,232.09
2.88,988.9
3.71,989.92
1.42,997.79
3.2,997.87
3.62,997.94
5.31,997.99
947.23,998.04
946.78,998.08
4.85,998.12
4.43,998.16
4.07,998.19
4.16,998.22
19.13,971.1
6.98,886.43
5.7,939.47
2.42,726.75
3.44,821.06
2.64,958.29
2.46,233.65
2.6,233.79
1.8,233.9
3.54,233.99
1.85,234.06
2.03,234.12
0.9,234.17
0.79,234.22
1.57,234.25
0.66,234.28
3.56,234.31
3.19,234.33
724.25,971.9
5.5,884.04
4.59,831.98
2.25,984.45
3.37,996.02
2.11,579.84
2.26,998.09
3.27,223.64
2.96,223.83
0.81,223.99
0.97,224.12
0.68,224.24
2.43,224.35
2.54,224.44
2.87,224.52
3.56,224.59
3.09,224.66
3.39,224.72
20.76,968.04
5.39,994.96
3.46,938.16
1.51,984.48
3.14,997.32
1.92,995.31
1.95,992.84
2.12,576.24
3.25,226.1
0.9,222.79
0.59,222.83
2.24,222.88
1.62,222.94
1.43,223.0
1.44,223.07
1.39,216.08
1.13,218.52
1.06,218.59
26.31,966.09
5.32,995.13
3.75,936.82
1.57,993.19
1.7,998.19
1.83,977.7
2.38,32.18
2.75,24.58
2.5,561.13
2.57,560.68
0.78,214.55
2.16,552.88
1.36,839.6
1.01,839.9
0.82,212.63
0.8,212.59
0.69,212.56
0.73,212.54
31.16,964.9
5.41,995.37
3.25,895.93
3.52,993.79
3.16,997.81
1.85,996.73
1.56,997.68
2.8,22.72
2.39,975.36
1.52,975.8
2.32,976.13
0.43,883.28
1.41,883.53
1.16,884.48
0.89,884.62
0.8,981.48
0.65,886.48
0.74,545.59
289.56,962.87
9.23,739.13
4.54,956.72
2.78,996.05
5.65,997.52
1.63,998.09
3.08,997.36
2.5,21.6
1.91,974.67
1.58,974.9
2.55,975.28
1.54,975.56
0.26,901.48
0.98,901.7
0.76,901.87
0.98,975.63
0.49,975.75
0.71,975.85
877.48,954.43
10.04,829.66
4.72,894.71
3.06,996.65
4.89,997.3
2.71,997.89
2.75,303.4
2.81,995.9
1.9,972.06
1.3,974.08
1.18,974.5
1.77,974.8
1.43,915.86
1.37,971.13
0.75,971.28
0.52,971.38
0.37,971.47
0.34,971.54
884.99,987.15
885.29,869.13
3.62,965.15
2.75,997.14
3.55,39.37
2.3,91.77
1.84,26.07
2.21,959.81
1.99,967.16
1.26,969.53
0.97,969.93
0.8,970.21
2.1,969.52
1.23,969.81
0.89,970.03
0.79,970.2
0.4,970.33
0.32,970.43
885.16,987.01
895.55,984.85
5.82,577.61
4.58,997.54
2.07,29.95
2.52,18.52
1.59,30.27
2.34,19.97
1.55,922.97
1.52,944.54
0.94,961.8
0.71,962.16
0.46,962.56
1.56,969.45
0.75,966.54
0.35,980.61
0.73,972.99
0.31,973.21
881.51,986.92
885.5,991.25
4.49,580.08
4.74,997.85
2.2,17.5
2.07,18.01
1.61,18.0
2.67,19.21
1.92,20.66
1.14,20.61
0.71,958.43
0.71,958.53
0.54,869.15
0.35,184.47
0.71,140.41
0.57,139.8
0.7,138.59
0.47,138.22
885.89,987.12
887.92,992.24
6.02,995.6
2.28,998.09
3.64,17.24
2.52,17.64
1.56,17.69
1.48,18.64
2.58,19.72
1.61,387.01
0.88,385.71
0.59,548.04
0.56,747.6
0.36,875.9
0.29,883.73
0.18,859.84
0.47,973.85
0.35,631.18
872.31,993.79
888.8,993.77
7.19,995.86
2.97,998.29
4.06,17.04
3.42,17.35
1.62,966.37
0.97,966.65
0.97,963.72
0.68,973.61
1.22,963.19
0.9,963.55
0.94,582.38
0.34,311.97
0.31,311.38
0.21,310.88
0.16,309.01
0.11,308.5
874.54,994.17
222.63,995.05
21.01,996.03
3.63,998.44
3.62,16.87
373.0,17.12
2.89,965.47
1.84,962.78
1.06,962.93
1.06,963.97
1.33,964.03
1.16,202.67
0.78,202.76
0.77,207.15
0.38,207.21
0.42,204.82
0.15,205.68
0.11,553.34
876.86,994.41
41.98,995.37
904.81,996.14
10.08,998.57
2.79,16.72
4.57,16.93
3.79,961.13
2.36,942.91
0.87,962.05
0.52,962.12
0.52,962.74
1.09,962.77
0.81,962.78
0.75,962.79
0.53,946.08
0.35,948.32
0.24,952.97
0.27,952.89
869.01,984.28
451.01,991.43
903.5,996.18
13.11,998.68
3.37,16.57
632.81,14.16
2.72,949.0
2.13,852.97
1.47,952.54
1.45,952.56
0.69,952.79
0.8,952.73
1.47,952.67
1.27,952.61
0.87,952.54
0.41,952.48
0.31,952.43
0.22,952.37
864.58,986.06
761.78,963.16
885.43,996.17
6.77,998.76
4.41,16.42
444.37,14.0
9.11,678.38
6.18,850.58
3.86,952.06
1.61,952.13
1.21,952.17
0.76,952.26
0.82,952.24
1.6,952.23
1.14,952.2
1.03,952.18
0.69,952.16
0.48,952.14
581.22,986.74
666.23,961.78
877.16,996.09
389.55,998.83
7.67,999.31
13.62,13.86
15.28,948.7
13.42,714.86
5.62,951.68
5.28,951.8
4.59,951.88
3.6,951.94
2.58,951.97
1.83,951.99
2.13,952.0
1.61,952.01
1.2,49.93
0.92,31.29
