ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
896.92,993.24
934.0,998.29
940.0,999.15
906.7,999.53
944.13,999.7
941.06,999.79
829.19,999.85
872.71,999.89
873.02,999.91
851.59,999.93
851.17,999.95
860.28,999.96
871.06,999.97
866.86,999.98
851.96,999.98
852.23,999.99
851.23,999.99
851.45,999.99
895.4,960.48
922.25,994.86
928.76,993.88
950.99,995.67
931.82,997.11
869.0,997.82
898.72,998.22
897.65,998.45
900.39,998.6
899.85,998.7
897.11,998.77
897.35,998.82
884.95,998.86
734.73,998.89
887.74,998.91
867.79,998.93
869.15,998.95
849.57,998.96
864.84,283.15
935.81,992.3
941.04,994.19
868.18,986.36
906.41,989.56
896.83,989.35
871.19,990.1
893.62,470.19
914.98,393.71
901.09,993.1
897.79,993.35
875.01,861.45
878.53,979.6
907.18,979.63
905.01,855.32
890.11,855.3
893.14,855.29
893.88,855.28
824.66,923.06
949.3,978.15
945.28,990.5
962.42,994.42
819.8,995.36
761.58,996.37
898.49,996.95
783.09,449.28
883.13,449.87
894.52,976.74
891.53,976.95
876.3,978.17
820.46,978.29
921.0,978.37
898.16,279.57
845.32,279.58
865.64,279.58
851.13,279.58
928.51,945.14
939.94,976.8
962.37,893.95
953.72,21.17
887.71,984.52
965.88,461.48
965.08,989.21
962.5,958.28
854.87,958.72
971.4,959.02
856.81,959.24
880.29,994.71
858.69,994.84
925.39,994.93
927.66,995.01
921.0,995.07
921.11,995.13
913.11,995.18
932.42,845.71
961.02,511.55
960.72,974.05
955.59,977.92
967.71,978.33
963.32,950.96
953.14,951.66
957.82,952.04
790.43,936.24
771.54,57.41
776.33,755.44
788.21,755.41
841.57,141.99
962.93,141.9
965.86,141.81
962.07,141.74
963.11,141.68
963.55,141.62
945.16,755.58
951.67,963.11
959.09,977.48
956.65,968.8
963.29,968.72
946.48,946.46
906.9,947.48
954.58,948.07
958.7,948.44
845.12,948.07
660.2,13.03
715.52,12.71
771.06,964.86
774.48,965.01
743.35,965.11
741.05,965.19
739.75,965.25
739.37,965.29
947.49,918.11
961.11,548.87
949.3,978.61
954.2,969.46
961.1,974.81
959.66,973.33
967.22,945.62
964.68,946.48
744.06,946.35
562.72,948.45
700.11,948.79
846.84,948.5
832.03,966.89
733.58,965.32
722.1,264.08
776.42,264.02
715.3,122.91
562.69,122.8
948.55,970.46
960.8,512.99
957.9,927.53
967.73,969.29
957.07,974.25
896.7,973.93
946.54,973.64
882.25,945.4
941.11,935.03
751.32,935.67
872.65,936.11
619.75,936.42
887.45,936.64
891.37,936.79
565.92,936.9
960.97,932.24
963.23,932.46
961.78,932.64
951.57,942.02
958.32,558.44
958.16,964.35
966.07,973.62
960.37,974.12
949.52,973.54
954.26,973.11
857.68,974.16
879.73,909.62
878.75,39.08
487.43,504.67
621.09,29.81
656.82,11.69
818.01,11.34
849.42,11.08
927.44,444.75
555.24,10.98
622.69,10.79
941.93,908.81
958.53,926.24
960.5,965.6
962.11,973.74
921.85,972.52
968.8,973.49
941.31,969.09
940.49,964.97
937.66,953.57
941.06,954.62
947.21,907.39
950.19,907.7
948.57,907.9
869.22,928.61
730.74,928.99
890.19,929.29
753.1,929.53
887.95,929.72
942.54,907.45
957.41,929.45
961.88,972.49
885.91,974.03
880.21,971.02
974.2,965.74
936.81,951.61
935.71,894.78
939.99,703.19
941.47,945.29
947.18,959.86
952.89,750.13
952.42,503.7
955.14,26.28
958.43,25.51
959.65,24.89
915.07,24.38
913.22,23.95
943.95,949.95
954.24,955.67
911.43,970.68
889.89,955.91
967.17,969.67
956.11,879.39
956.92,880.01
962.67,99.2
941.03,779.26
942.02,865.82
945.29,970.29
942.36,741.4
947.68,16.67
948.14,478.66
952.43,414.05
953.78,305.42
952.96,409.15
955.07,493.3
948.41,947.18
959.16,955.61
960.95,971.44
886.3,944.05
971.93,189.29
946.41,911.19
954.0,912.51
959.53,970.49
960.38,779.53
963.09,852.9
941.38,777.82
944.19,572.21
946.51,570.35
950.1,570.41
950.36,952.44
949.65,953.88
953.44,955.03
954.24,754.8
946.16,950.19
952.08,969.67
952.89,971.81
918.26,930.1
887.99,917.08
952.83,920.17
959.93,926.65
957.83,924.15
961.2,778.16
961.05,778.89
962.72,790.43
957.97,840.93
939.38,841.43
941.72,957.21
944.33,958.79
946.66,959.22
947.8,960.11
950.49,611.28
943.8,947.87
954.88,970.3
964.57,972.17
914.71,196.67
905.53,190.3
962.31,906.97
958.32,907.92
957.31,969.73
962.24,901.57
955.08,897.34
946.2,897.59
957.47,691.15
960.5,810.05
961.38,744.23
959.39,743.93
965.0,743.63
963.77,644.84
954.12,612.37
942.47,974.21
943.16,971.69
625.9,917.57
918.09,190.65
742.14,192.29
944.04,931.86
955.01,17.34
959.79,929.32
966.6,931.27
961.89,882.78
966.27,526.69
960.06,595.18
956.04,581.57
952.21,569.61
955.23,569.19
950.52,560.88
958.88,725.21
961.2,725.96
892.81,970.67
953.44,972.32
934.41,194.4
894.33,192.78
877.16,899.67
930.19,752.7
932.77,815.49
934.26,742.04
939.86,736.52
950.47,726.06
953.4,527.05
961.53,616.4
964.52,619.2
957.75,619.54
962.12,619.43
963.2,559.29
967.71,499.12
969.73,496.84
944.63,967.25
872.84,972.93
808.7,191.15
835.67,193.57
464.51,816.56
777.36,745.42
712.71,739.13
811.0,732.5
864.19,726.66
906.17,722.69
923.58,711.53
928.34,557.86
931.91,532.52
926.58,509.79
934.11,63.25
932.75,460.65
939.08,263.43
939.27,20.53
