ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
697.89,993.1
843.92,995.3
648.83,995.58
641.75,995.87
656.04,995.27
40.28,996.02
41.51,996.07
252.1,996.11
564.24,996.14
391.44,996.74
545.35,996.76
394.13,996.79
394.3,996.81
394.54,996.83
490.11,996.84
172.14,996.86
172.17,996.88
172.85,996.9
667.87,973.03
663.93,992.77
421.11,10.74
45.4,801.58
574.96,993.3
19.63,995.88
17.21,996.04
261.99,996.15
565.77,996.91
18.38,996.96
493.43,993.84
430.61,993.83
305.13,993.83
454.53,993.82
590.74,993.82
590.4,993.82
7.14,993.82
6.8,993.83
669.96,957.68
662.87,7.23
882.87,681.07
891.01,5.77
151.62,992.7
623.17,874.65
890.81,995.33
149.08,761.65
479.77,761.58
684.7,993.3
851.71,993.38
54.91,993.43
6.96,993.47
8.11,993.5
8.22,993.53
8.91,993.56
557.52,993.58
8.5,993.6
681.39,958.34
674.43,418.76
691.37,732.22
52.81,6.32
415.0,896.63
664.57,991.81
731.93,991.82
901.75,992.31
121.06,992.61
619.33,992.82
177.25,992.95
29.23,993.05
78.77,993.13
526.79,993.18
507.27,993.23
486.06,993.26
167.87,993.29
532.46,993.32
892.84,915.06
682.66,14.28
664.93,5.11
701.37,607.71
936.52,995.42
870.53,729.78
888.41,992.29
843.77,990.69
366.43,991.3
285.35,991.71
645.25,992.01
654.4,992.22
727.12,992.39
599.53,992.52
569.11,992.63
569.82,992.72
248.3,992.79
147.66,992.85
895.4,954.88
677.3,16.49
682.67,5.23
686.67,615.19
895.63,995.39
320.08,755.84
322.44,933.99
882.12,991.68
909.37,843.39
931.56,990.13
108.36,990.62
553.27,990.98
654.22,991.25
714.49,991.47
749.13,991.64
537.94,991.79
627.53,991.91
628.54,992.0
895.18,943.08
682.28,730.57
685.72,5.37
677.33,509.27
696.89,995.32
334.03,995.55
572.64,933.23
566.75,162.71
934.3,162.66
924.18,162.64
942.82,848.66
929.4,848.85
931.81,165.48
655.9,165.15
505.6,164.87
760.31,836.94
932.38,8.67
176.35,8.42
861.87,833.94
896.56,481.08
670.18,13.16
883.84,880.4
886.95,995.2
557.3,995.47
533.27,932.87
550.35,162.11
122.17,162.19
930.92,162.26
592.35,816.79
879.17,817.1
924.87,692.62
943.85,166.97
938.54,166.77
941.02,868.09
932.92,9.26
787.85,8.94
902.41,460.72
856.68,708.43
670.68,34.77
886.48,482.25
692.85,995.01
248.93,995.33
530.17,977.23
535.26,753.8
560.32,161.84
899.51,161.98
881.93,162.11
889.63,633.04
945.14,661.79
956.2,661.99
942.11,662.14
944.49,826.81
946.47,695.49
940.71,695.39
877.11,969.34
663.74,697.84
656.37,125.24
910.77,638.37
468.1,994.74
887.95,995.13
570.87,4.43
568.51,810.98
920.01,174.92
955.93,161.82
535.33,164.95
947.16,165.1
947.7,165.23
953.17,633.28
889.08,854.26
891.18,827.42
916.93,784.14
937.08,745.8
874.02,951.29
858.43,837.22
668.64,164.58
65.37,637.26
930.12,994.37
882.67,994.84
933.92,365.58
933.23,4.5
37.72,3.89
964.74,927.78
543.7,934.6
534.04,165.22
912.8,165.33
945.41,165.44
943.8,165.55
897.05,987.27
889.45,987.46
942.55,858.77
851.03,820.31
685.79,693.92
662.18,831.48
675.49,971.05
659.72,415.96
39.94,994.44
930.66,726.02
925.39,943.34
577.56,832.07
565.39,737.18
293.55,738.45
288.19,739.44
955.44,809.64
956.87,810.29
910.37,983.23
947.99,988.28
945.12,988.39
953.51,988.47
641.2,821.32
47.52,989.52
932.65,991.5
911.85,960.93
411.11,413.22
68.38,4.84
921.83,741.76
48.62,987.79
70.49,989.13
576.94,508.08
18.71,738.73
287.34,739.89
556.97,662.71
549.01,686.54
915.22,988.7
956.62,154.58
540.75,154.75
950.1,154.89
654.03,908.68
298.27,989.61
923.49,880.43
57.42,996.25
63.02,996.59
921.12,236.4
914.19,968.96
587.27,606.92
104.67,227.38
106.01,232.46
82.72,233.77
396.9,820.6
381.78,821.9
514.02,794.57
547.21,838.26
533.67,830.92
543.0,874.09
418.18,578.98
884.55,959.12
52.37,989.61
857.96,924.44
56.82,996.14
432.63,996.49
311.45,397.6
410.42,997.37
937.65,224.96
936.17,225.92
674.94,225.83
89.51,230.37
293.82,847.89
315.75,914.05
547.24,864.64
541.32,874.68
556.72,896.02
522.29,894.75
112.54,896.56
890.86,960.66
46.31,989.5
66.89,917.91
900.99,996.0
904.66,996.36
910.62,996.48
938.88,997.4
240.13,224.03
80.25,224.22
65.12,224.54
145.55,228.99
71.52,229.35
955.37,823.02
900.87,845.81
373.96,850.84
168.74,930.33
546.24,945.08
581.63,951.72
186.7,964.7
73.05,989.5
61.36,899.18
45.69,995.82
775.92,996.21
869.51,997.28
15.44,997.44
560.38,978.49
103.72,978.52
79.35,980.08
89.68,940.48
38.37,949.74
89.53,932.54
895.81,954.35
27.8,967.33
561.03,983.2
561.51,984.29
917.35,985.2
367.06,963.57
366.43,989.08
722.5,994.13
55.07,995.61
906.08,996.03
420.21,997.33
908.36,997.48
911.99,642.63
896.86,644.32
548.36,944.24
943.32,959.17
65.79,961.06
634.12,976.64
646.5,982.11
628.7,984.09
611.42,985.17
642.53,986.06
649.71,986.79
891.78,961.88
41.55,988.6
255.79,993.59
116.1,995.37
270.67,995.82
364.69,997.39
325.56,997.54
528.17,965.0
532.44,623.37
534.68,967.49
532.14,973.91
364.72,976.64
338.14,982.21
825.88,984.49
825.72,985.61
825.11,986.5
387.62,987.21
49.42,987.78
