ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
890.03,939.66
848.75,747.09
889.73,893.62
880.36,5.28
894.79,963.32
893.52,971.78
889.25,971.69
872.08,971.63
872.9,971.59
871.73,971.55
871.78,971.53
873.5,971.51
436.75,971.49
437.33,971.48
363.24,971.48
360.55,0.24
828.77,0.22
828.98,0.21
827.5,919.34
791.86,884.4
818.47,900.08
950.52,725.82
671.35,964.8
952.5,980.9
609.52,902.28
610.56,979.33
613.79,982.62
628.94,982.76
926.74,982.86
928.82,971.71
827.84,971.65
832.1,971.6
830.66,971.55
832.91,972.06
830.96,972.05
830.13,972.04
854.11,949.69
848.97,722.53
903.53,815.0
882.08,746.87
895.03,983.34
877.93,692.33
898.78,864.09
686.87,982.33
667.83,982.93
673.99,784.63
655.44,787.51
544.05,787.47
989.27,787.43
596.93,787.41
987.42,787.38
582.27,787.36
600.61,785.76
598.46,785.77
860.37,831.31
833.9,886.79
864.47,972.15
860.37,653.46
868.49,761.4
906.5,571.18
839.96,848.48
926.11,523.07
855.43,527.96
872.31,972.99
647.64,973.21
655.91,973.35
655.19,973.44
656.97,973.51
642.55,973.55
667.76,787.29
680.02,982.42
678.08,982.5
851.4,823.95
766.8,724.76
843.31,699.1
902.9,706.39
888.88,740.54
875.14,689.83
875.93,981.36
834.62,979.98
873.05,983.53
676.38,983.93
776.78,984.2
773.9,984.38
872.87,984.5
795.59,984.58
810.54,984.63
835.23,984.67
859.98,984.69
877.84,796.42
848.31,857.52
834.47,787.67
857.21,953.44
870.69,565.96
881.55,651.91
893.79,678.52
850.03,799.62
897.34,956.58
899.98,983.51
874.65,983.79
867.4,983.97
848.23,984.08
961.75,972.25
752.62,969.14
708.01,969.35
836.93,969.52
842.89,969.65
750.4,793.31
857.95,780.71
878.19,971.49
838.91,877.53
836.54,945.63
878.39,534.4
867.24,655.27
881.36,724.26
866.55,988.68
864.74,989.21
860.91,989.55
862.99,989.78
867.24,989.94
867.78,987.3
934.91,987.68
875.04,976.63
855.9,976.69
828.15,976.73
851.22,799.84
830.64,829.04
719.92,962.27
873.24,981.05
861.88,880.81
798.72,820.41
917.87,734.49
890.15,730.26
887.84,455.47
876.23,988.23
807.59,989.0
851.59,989.53
850.79,977.44
839.1,977.7
886.92,977.9
828.74,978.05
907.55,978.16
880.94,978.26
892.54,978.33
838.85,845.79
814.67,844.95
855.4,929.27
822.91,976.79
903.35,660.46
882.5,800.87
860.02,800.88
857.65,435.68
854.56,976.75
838.22,977.59
793.33,978.17
809.88,978.58
825.47,978.89
867.94,979.11
872.94,979.28
868.86,979.42
873.37,979.53
865.68,979.62
831.04,808.2
848.0,837.34
807.71,828.86
839.36,340.65
692.27,966.07
938.03,967.18
877.89,336.98
822.27,486.89
714.62,545.47
482.68,626.39
365.05,522.72
827.18,763.43
778.59,451.39
818.07,648.0
873.1,652.76
845.88,651.89
871.21,978.6
879.55,981.46
813.01,811.12
794.61,796.25
771.32,828.49
540.01,973.06
852.38,976.64
626.53,485.38
891.63,980.23
465.82,726.38
768.03,704.95
749.74,771.2
909.63,733.5
929.64,295.22
851.41,286.3
789.24,283.99
842.24,283.7
851.07,297.83
897.93,297.68
902.17,297.55
806.04,783.16
823.52,806.36
865.53,408.59
857.49,941.97
858.65,777.01
712.69,913.98
827.58,981.48
773.35,979.86
880.14,982.4
462.37,978.38
738.01,976.18
891.49,977.33
900.06,978.23
849.25,576.7
926.96,837.18
879.04,837.83
903.68,891.0
937.12,891.39
864.4,771.22
731.93,966.55
849.91,975.07
862.93,810.13
871.54,717.06
836.45,942.82
635.78,668.73
863.26,956.97
974.29,765.45
921.92,771.91
936.92,818.39
883.68,910.25
880.65,972.05
898.06,954.42
875.72,955.17
873.54,955.78
675.08,946.97
661.62,922.97
854.21,830.23
702.89,918.23
722.17,960.16
729.99,966.47
403.36,33.43
860.32,760.38
261.57,982.37
779.73,977.46
839.38,961.05
965.75,774.81
958.51,790.34
918.66,762.85
936.53,778.01
912.17,975.19
896.68,895.65
874.19,953.2
893.59,953.97
892.53,954.64
900.74,880.4
718.24,914.36
813.87,960.97
717.45,963.19
812.3,31.94
199.62,363.95
881.47,976.8
606.34,983.02
450.38,648.79
359.34,966.52
962.77,833.85
939.86,835.01
936.39,955.08
946.02,904.65
945.23,770.91
935.96,907.02
935.22,960.09
941.06,960.84
866.95,861.84
759.52,928.74
711.85,960.69
863.28,32.01
797.06,31.8
708.18,621.52
719.48,972.05
874.17,975.89
454.15,983.28
963.89,872.29
936.67,839.87
915.88,841.29
953.87,832.53
966.62,823.67
929.52,959.81
936.95,960.92
956.65,961.84
957.02,962.61
850.19,979.69
675.63,891.0
828.17,964.9
830.49,31.82
268.28,751.92
409.55,617.56
871.37,967.7
766.12,972.51
735.96,974.87
739.16,874.07
958.77,884.0
947.72,856.78
960.32,859.22
968.58,947.76
919.57,949.0
946.82,950.01
907.55,958.67
944.67,959.54
649.92,739.99
631.95,943.72
734.27,963.32
217.18,31.61
881.4,279.11
378.22,890.93
451.2,951.15
488.43,970.41
241.8,972.47
951.43,800.08
950.59,952.27
947.62,955.43
928.67,956.33
959.75,957.44
957.85,958.86
961.96,975.09
930.61,976.06
947.92,977.06
887.51,937.58
883.37,968.53
802.29,957.1
226.01,31.42
817.4,245.85
856.06,926.8
704.01,943.29
394.84,953.34
566.15,969.59
842.99,952.92
854.81,968.32
851.04,971.35
860.75,973.24
850.43,974.76
854.35,975.98
891.43,980.36
898.94,989.9
906.52,990.53
