OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.9,24.0,55.1,74.0
22.2,25.6,59.4,84.9
22.5,29.4,63.3,89.5
22.9,30.4,65.0,95.0
23.5,33.9,70.9,95.7
24.0,37.0,76.0,97.2
24.3,43.5,80.5,97.9
25.0,46.3,81.8,97.9
25.3,31.9,84.4,98.1
26.7,13.7,84.6,98.8
28.3,13.8,86.4,98.8
28.7,13.5,90.0,99.0
29.3,34.8,91.3,99.7
29.4,14.1,92.9,99.7
29.7,14.2,94.3,99.7
30.0,20.5,95.0,99.7
30.5,15.9,88.1,3.4
31.5,15.7,88.1,3.3
31.7,16.2,89.1,3.5
21.9,24.1,53.5,65.0
22.3,26.5,55.8,80.7
22.6,29.1,58.0,84.2
22.9,30.6,61.3,86.1
23.9,34.4,63.7,93.6
24.1,40.7,66.7,94.0
24.5,45.0,72.1,95.9
25.3,51.9,75.3,94.1
26.4,55.5,80.9,95.3
28.1,11.8,81.3,96.5
28.8,12.5,82.3,97.9
29.2,12.2,82.7,98.0
29.3,11.4,84.6,95.1
29.8,12.5,85.5,95.7
30.1,12.2,86.8,99.4
30.6,11.4,89.0,99.5
30.7,12.3,84.3,97.5
33.6,13.2,84.5,97.5
31.9,7.2,85.1,97.5
21.9,24.1,51.1,60.4
22.2,26.5,51.9,61.6
22.6,29.0,53.2,80.2
23.4,30.2,56.2,80.7
23.9,34.2,59.6,84.5
24.1,38.9,61.0,85.4
24.9,46.5,59.4,93.0
25.3,48.6,60.2,93.7
26.4,55.5,62.5,93.7
28.0,10.0,64.8,95.2
28.2,10.5,66.1,97.1
28.8,11.1,80.4,97.3
29.2,12.0,80.9,93.0
29.6,11.3,82.9,95.1
30.0,12.0,84.0,95.7
30.6,13.0,65.1,96.8
31.5,7.5,74.4,97.2
33.4,13.4,81.2,97.4
31.9,5.4,83.2,96.9
22.5,29.1,63.3,93.7
23.5,34.1,70.8,96.9
24.3,44.4,80.8,97.9
25.3,26.2,84.3,98.8
28.3,13.9,86.5,98.5
29.3,14.1,91.5,99.7
29.7,15.5,94.5,99.7
30.5,15.9,88.5,3.9
31.7,35.6,89.1,96.1
32.0,27.7,3.2,0.9
36.2,35.6,3.5,0.6
41.1,34.9,3.3,99.5
44.5,14.3,2.2,0.3
31.4,41.4,2.2,0.3
32.3,42.8,2.3,0.3
34.5,42.4,2.3,0.3
45.1,72.2,2.0,0.3
51.3,74.5,1.8,0.3
27.8,82.3,1.0,0.3
22.6,29.2,58.0,84.9
23.9,34.5,63.7,93.9
24.5,45.1,72.1,96.6
26.4,55.7,80.9,96.1
28.8,12.1,82.3,98.0
29.3,12.5,84.6,96.3
30.1,11.4,86.8,99.5
30.7,12.2,84.3,97.5
31.9,7.7,85.1,97.6
37.6,14.1,8.8,3.1
43.7,14.4,3.4,2.2
44.8,18.3,7.7,99.5
50.9,15.2,5.4,1.9
51.5,19.5,3.8,1.8
11.7,43.1,3.5,1.6
11.6,43.1,3.3,1.0
10.6,43.8,3.1,0.5
11.9,45.2,3.4,0.4
11.7,47.0,2.7,0.3
22.6,29.1,53.2,80.5
23.9,34.3,59.1,84.8
24.8,46.6,58.7,93.0
26.4,55.2,62.5,93.8
28.2,10.9,66.1,96.9
29.2,11.9,80.8,93.2
30.0,11.9,84.0,96.8
31.5,13.4,74.4,97.3
31.9,13.5,83.2,97.1
37.6,13.7,13.0,97.4
43.7,10.4,11.7,97.0
44.8,13.7,10.8,97.2
50.8,3.0,9.8,97.2
51.2,19.6,6.8,97.2
10.5,8.5,5.5,97.4
10.1,5.5,3.8,97.4
11.3,2.1,90.2,97.4
10.4,2.2,91.5,97.4
10.6,1.0,92.7,97.4
23.5,35.3,71.1,97.5
25.0,51.2,83.4,98.7
28.4,14.0,87.0,99.0
29.4,15.6,93.7,99.7
30.5,14.5,86.6,96.0
31.9,27.6,3.3,1.0
36.2,28.1,3.5,99.5
43.5,35.5,2.6,0.3
31.4,41.4,2.2,0.3
33.9,78.0,2.1,0.3
45.1,73.5,2.0,0.3
45.8,75.9,1.4,0.3
26.5,82.8,1.0,0.3
13.2,79.4,0.5,0.3
14.1,82.5,0.5,0.3
59.9,82.3,0.2,0.2
64.5,79.2,0.2,0.2
55.5,76.5,0.1,0.1
19.0,84.2,0.1,0.1
23.9,37.2,63.7,93.1
25.3,53.0,75.3,95.2
28.6,11.3,82.3,98.2
29.7,13.4,85.6,98.0
30.7,11.4,84.2,97.5
34.7,13.6,11.9,3.2
42.9,14.2,3.4,2.2
45.5,14.2,6.3,2.4
51.5,15.0,3.9,1.9
11.6,43.8,3.5,1.6
10.6,47.4,3.2,0.5
11.8,2.3,3.4,0.4
12.6,9.2,2.5,0.3
12.4,2.3,2.4,0.3
12.6,2.2,2.0,0.3
11.7,2.4,2.2,0.3
12.0,82.1,2.4,0.3
11.9,58.7,0.2,0.1
10.7,58.8,0.1,0.1
23.9,34.2,58.7,86.3
25.3,48.5,60.1,94.6
28.1,9.8,66.1,97.2
29.5,11.2,82.9,95.6
31.5,7.4,73.9,97.5
34.4,13.5,14.2,97.4
43.7,18.4,12.2,97.1
47.5,13.7,10.2,97.1
51.2,19.6,7.2,97.4
10.5,2.3,5.1,97.4
11.3,1.9,90.1,97.4
9.5,1.9,91.8,97.4
10.5,0.9,93.5,97.4
12.1,0.9,93.8,97.4
11.9,0.8,95.6,97.4
12.1,0.8,95.7,97.4
11.8,0.6,95.8,97.4
12.3,0.7,96.2,97.4
12.1,0.6,2.0,0.2
24.3,45.6,80.6,98.4
28.4,13.8,86.9,99.2
29.6,15.5,95.0,99.7
31.7,20.3,89.8,97.6
36.2,42.2,3.5,99.5
44.5,46.4,2.3,0.3
32.3,72.6,1.9,0.3
45.2,76.5,2.1,0.3
27.7,77.8,1.3,0.3
13.8,76.6,0.7,0.3
14.1,80.3,0.5,0.3
63.5,80.2,0.2,0.2
