OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.3,20.6,58.6,73.3
20.4,20.8,60.4,78.2
20.4,22.2,62.5,85.3
20.5,22.8,63.5,91.5
20.5,24.8,67.1,89.0
20.6,25.5,71.6,94.1
20.7,17.9,75.8,93.5
20.8,17.7,78.1,92.3
20.8,17.8,78.2,95.4
21.3,17.6,78.1,96.1
22.1,17.9,81.8,95.8
22.1,16.8,84.2,96.7
18.4,12.8,86.8,97.1
17.9,15.4,86.5,97.3
17.6,10.9,85.8,0.5
17.5,12.2,87.4,0.3
17.5,13.0,88.3,0.3
17.5,13.7,90.7,0.3
17.5,13.8,91.6,0.3
20.3,20.8,58.1,68.1
20.4,21.5,59.9,76.8
20.5,22.5,61.7,78.2
20.8,23.3,63.4,86.6
20.7,24.2,67.5,90.8
20.8,24.9,68.6,88.0
20.8,18.0,73.4,84.8
21.4,19.1,76.0,89.2
21.6,19.2,78.2,95.3
22.2,19.5,78.0,87.0
22.5,19.3,79.0,90.7
22.9,11.2,79.0,94.1
18.1,10.9,79.7,94.3
18.1,19.1,84.2,95.9
18.0,9.9,84.8,96.5
17.5,8.9,86.8,2.7
17.5,7.9,85.0,4.0
17.6,7.9,86.3,3.8
17.7,5.1,87.3,2.6
20.4,21.5,57.9,65.9
20.5,22.3,59.7,74.7
20.8,24.4,61.2,78.5
20.9,24.5,63.1,84.4
20.9,26.1,65.9,85.3
21.6,18.5,68.3,84.2
22.0,18.8,73.2,87.6
22.4,19.4,75.9,86.2
22.9,19.4,77.2,81.4
24.1,19.9,77.0,86.9
24.3,20.1,76.9,89.4
24.4,19.3,78.3,89.6
19.4,4.8,78.5,89.2
19.4,13.5,79.2,93.2
19.4,20.2,83.2,89.4
19.3,6.5,84.5,89.3
19.6,2.4,85.4,90.1
19.9,2.4,84.2,96.9
20.1,1.9,85.1,97.4
20.4,22.4,62.5,88.4
20.5,24.6,67.3,88.4
20.7,18.0,75.9,92.0
20.8,17.8,78.6,96.3
22.1,16.8,82.4,96.9
18.4,15.4,86.8,98.2
17.6,10.9,86.2,0.3
