OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
213.9,255.08,577.58,728.72
224.18,300.8,609.29,784.71
235.17,371.58,646.85,863.59
241.45,411.21,669.66,873.76
251.11,438.7,695.3,891.3
260.16,529.39,728.02,889.92
266.69,592.81,736.69,943.43
286.81,659.56,749.26,947.19
321.27,695.91,778.17,953.46
347.91,717.92,773.28,957.16
360.98,730.19,801.2,970.86
382.21,760.32,806.07,993.45
398.05,762.37,851.56,994.71
403.05,769.53,855.68,995.6
411.34,776.07,864.85,998.37
416.61,777.06,921.07,998.45
419.67,782.6,924.67,998.52
445.99,783.41,953.46,998.58
503.78,787.18,957.52,998.64
211.75,244.33,580.27,725.5
220.53,297.06,614.12,790.21
231.34,330.13,637.91,821.79
239.21,323.49,670.74,869.56
242.51,353.79,700.5,874.67
247.56,421.22,723.94,890.38
255.61,541.89,740.47,936.69
279.26,611.0,753.33,932.85
293.85,665.78,761.36,873.48
299.23,692.53,796.14,876.27
307.72,700.77,795.97,868.85
317.93,725.29,804.78,991.74
322.34,749.8,843.56,986.01
347.82,761.57,854.63,970.41
349.07,766.03,858.97,998.18
338.58,778.35,864.91,998.33
426.17,781.05,905.75,998.44
430.07,786.29,909.1,998.53
427.49,790.89,907.63,998.61
211.25,242.32,581.69,726.66
219.52,264.63,618.73,788.41
227.34,296.79,634.66,816.7
237.41,318.1,670.6,864.74
241.67,352.26,705.27,879.41
247.86,425.04,729.22,885.66
254.21,494.77,739.29,894.14
260.58,575.99,765.26,914.62
266.48,585.11,772.34,901.27
260.21,515.92,799.37,874.33
278.49,524.06,795.11,928.79
272.09,577.32,811.85,828.67
292.5,576.62,811.27,933.79
318.58,590.87,869.17,993.57
333.53,631.8,855.31,995.03
345.07,646.1,857.14,995.85
361.51,660.72,863.32,996.67
380.34,660.4,862.68,997.26
385.7,670.72,902.56,997.7
235.16,373.84,650.71,868.42
251.11,440.75,699.06,888.09
266.68,543.54,739.35,953.63
321.24,696.56,784.21,957.36
360.87,732.39,798.47,964.93
397.88,760.08,853.41,995.64
411.13,775.56,866.73,998.39
419.54,783.09,926.44,998.53
514.4,790.4,958.79,998.65
521.97,807.82,995.78,998.97
533.0,819.38,996.97,999.04
588.13,822.99,997.79,999.11
690.6,828.23,998.31,999.17
709.01,832.04,998.65,999.22
727.54,829.89,998.88,999.27
747.61,864.28,999.05,999.32
756.19,846.5,999.17,999.36
768.52,875.47,999.26,999.4
771.18,877.91,999.33,999.43
231.31,332.17,638.56,842.66
242.35,367.64,701.68,880.27
255.6,540.49,741.39,918.9
293.91,666.31,762.29,877.26
306.57,712.78,797.07,990.75
322.26,751.29,844.46,968.04
348.93,768.45,858.6,998.26
425.98,782.26,906.09,998.48
427.48,793.83,904.86,998.63
427.99,798.33,986.41,998.97
501.45,801.39,989.39,999.05
533.46,813.18,991.88,999.11
589.91,815.82,994.17,999.17
651.61,828.38,995.79,999.22
664.7,831.2,996.76,999.27
660.56,845.07,997.57,999.32
701.59,818.6,998.14,999.36
707.36,834.58,998.54,999.4
760.01,823.16,998.84,999.44
227.31,297.6,634.79,827.39
241.63,362.31,705.5,880.8
254.19,486.17,739.43,907.03
266.42,584.74,772.44,864.62
278.51,522.97,795.17,948.84
292.52,582.33,811.04,933.38
333.5,632.73,855.45,995.34
362.77,665.69,862.97,996.86
386.46,668.52,902.13,997.81
428.38,749.57,973.81,998.95
496.89,769.18,984.31,999.04
518.09,767.03,988.54,999.11
531.99,780.57,981.4,999.18
548.47,789.67,986.0,999.23
597.45,793.92,990.37,999.28
607.64,795.63,990.28,999.33
693.58,773.28,992.15,999.37
709.55,780.08,993.9,999.41
717.87,776.1,995.28,999.45
251.09,452.19,704.03,893.37
286.72,681.0,756.47,956.35
357.81,734.02,804.12,993.82
403.19,768.75,863.6,997.65
418.7,783.86,929.13,998.54
515.35,803.98,990.36,998.94
534.36,814.52,997.25,999.04
683.12,825.6,998.22,999.14
707.41,831.16,998.72,999.22
741.38,862.22,999.01,999.29
753.8,875.76,999.18,999.36
770.72,904.0,999.3,999.41
779.35,884.25,999.39,999.47
783.43,905.7,999.46,999.51
786.01,910.28,999.52,999.55
791.31,915.02,999.56,999.59
804.02,891.9,999.6,999.62
805.59,904.38,999.64,999.65
807.47,908.6,999.67,999.68
242.31,369.99,704.12,885.56
279.09,635.97,755.8,876.0
306.33,709.68,798.77,981.71
343.04,762.03,854.02,988.71
426.76,776.0,907.06,998.51
438.76,799.89,988.1,998.94
505.54,805.3,989.25,999.05
586.04,823.39,993.33,999.14
604.63,830.44,995.92,999.22
700.78,811.35,997.28,999.3
700.87,831.08,998.19,999.36
729.12,860.82,998.73,999.42
765.67,870.88,999.07,999.47
769.37,834.76,999.27,999.52
775.43,838.94,999.41,999.56
797.41,843.9,999.5,999.59
792.36,873.62,999.57,999.63
795.42,845.69,999.62,999.65
802.21,876.52,999.66,999.68
241.9,351.96,705.88,882.76
260.47,559.46,765.68,876.14
278.39,524.55,795.26,953.36
318.99,591.05,867.48,994.31
358.78,695.8,862.39,997.0
423.99,742.94,944.46,998.9
497.35,755.67,984.31,999.04
527.5,664.75,987.28,999.15
547.32,790.62,985.86,999.23
606.07,795.2,987.54,999.31
680.64,773.7,992.04,999.37
719.39,773.59,994.53,999.43
764.25,826.13,996.24,999.48
773.78,834.46,997.36,999.52
780.81,829.25,997.99,999.56
790.87,860.68,998.55,999.6
790.82,831.44,998.93,999.63
792.27,831.32,999.19,999.66
793.99,830.56,999.37,999.69
266.6,613.69,747.43,953.82
357.91,733.94,812.09,994.71
413.44,777.82,872.25,998.42
514.25,804.41,961.76,998.67
533.55,815.45,997.56,999.05
689.67,830.96,998.54,999.17
725.47,864.01,998.97,999.27
753.99,872.66,999.2,999.36
771.65,901.74,999.34,999.43
780.7,910.08,999.44,999.5
786.35,925.11,999.52,999.55
795.67,891.47,999.58,999.6
803.64,903.01,999.63,999.64
807.26,910.58,999.67,999.68
819.1,908.85,1.7,1.59
823.02,912.69,1.66,1.58
830.06,914.41,1.63,1.57
826.62,929.7,1.61,1.56
830.94,925.96,1.59,1.55
255.57,540.21,738.72,873.84
306.13,708.47,796.92,963.6
348.45,764.96,859.28,998.35
425.6,792.81,905.32,998.66
504.96,808.96,989.67,999.05
597.32,823.47,994.61,999.17
684.7,832.95,996.97,999.27
699.75,848.72,998.25,999.36
759.35,866.58,998.9,999.44
766.53,842.39,999.23,999.5
774.26,844.21,999.42,999.56
793.57,873.68,999.53,999.6
795.7,845.88,999.61,999.65
801.6,847.96,999.66,999.68
806.58,752.92,2.58,1.57
812.81,803.61,2.23,1.56
814.42,808.01,2.0,1.55
818.06,883.42,1.84,1.54
824.71,889.26,1.74,1.53
