OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.0,23.9,63.0,86.6
20.8,27.1,72.0,91.3
21.4,28.8,77.1,96.0
22.5,31.0,80.7,97.3
23.1,31.9,85.6,98.1
23.5,42.0,86.9,99.1
24.6,35.5,92.2,99.6
25.9,42.3,91.6,99.8
26.4,59.8,94.0,99.8
27.6,40.4,94.7,99.8
28.0,52.1,96.6,99.8
28.8,56.8,97.6,99.8
29.3,59.7,98.1,99.8
30.6,63.3,98.3,99.8
30.9,65.8,98.5,99.8
31.7,66.9,98.6,99.8
31.7,69.5,98.7,99.8
32.2,69.9,98.9,99.8
32.4,77.0,98.9,99.8
20.0,24.0,62.0,84.1
20.7,27.4,70.5,89.5
21.8,29.6,77.7,92.1
22.6,39.1,79.4,95.9
23.4,41.6,83.0,96.2
24.2,44.9,86.2,98.6
25.3,36.4,88.4,98.9
26.2,38.8,91.9,99.3
26.9,40.5,91.8,99.4
27.4,49.6,92.5,99.6
28.3,56.2,94.7,99.7
29.3,58.5,95.9,99.8
30.8,61.2,96.8,99.8
39.2,61.5,97.0,99.8
40.4,61.8,97.6,99.8
41.0,72.7,98.1,99.8
41.9,77.3,97.6,99.8
32.9,77.1,97.8,99.8
35.0,41.0,98.2,99.8
20.0,24.5,61.3,81.4
20.8,27.5,69.2,88.8
21.9,37.4,76.4,91.1
22.7,39.1,78.4,94.5
23.7,42.6,81.4,92.9
24.5,46.4,86.0,97.1
25.7,36.2,88.0,98.4
26.4,39.5,90.4,98.8
27.1,40.7,91.7,98.9
28.0,45.9,91.8,98.9
28.6,54.6,93.5,99.3
38.5,59.2,94.2,99.3
38.9,64.7,95.0,99.4
39.2,61.0,96.3,99.6
31.9,64.2,96.7,99.7
31.9,49.4,96.9,99.8
32.9,90.6,97.2,99.8
32.7,63.4,96.6,99.8
33.2,91.1,96.9,99.8
21.4,29.2,77.5,97.0
23.1,32.2,85.9,98.4
24.6,48.3,92.5,99.7
26.4,41.3,94.1,99.8
28.0,54.4,96.7,99.8
29.3,63.0,98.2,99.8
30.9,66.0,98.6,99.8
31.7,69.6,98.8,99.8
32.4,77.2,98.9,99.8
33.0,78.4,99.2,99.8
33.6,78.0,99.3,99.8
35.5,80.2,99.5,99.8
37.3,80.5,99.6,99.8
38.8,72.7,99.7,99.8
41.2,73.0,99.7,99.9
41.4,71.8,99.8,99.9
40.8,74.9,99.8,99.9
42.9,75.1,99.9,99.9
56.2,76.9,99.9,99.9
21.8,29.7,77.8,92.6
23.4,41.6,83.2,96.5
25.3,48.5,88.5,99.1
26.9,40.6,91.8,99.4
28.3,56.2,95.0,99.8
30.8,61.2,96.8,99.8
40.2,67.9,97.6,99.8
41.8,78.6,97.6,99.8
34.9,65.7,98.2,99.8
35.3,39.5,98.3,99.8
35.9,77.7,98.6,99.8
37.5,69.4,98.9,99.8
52.2,60.8,99.0,99.8
53.7,89.1,99.2,99.8
58.3,94.5,99.0,99.9
41.4,95.4,99.0,99.9
62.8,74.9,99.1,99.9
64.3,72.5,99.4,99.9
66.2,76.5,99.4,99.9
21.9,37.2,76.4,91.4
23.7,42.4,81.4,94.9
25.7,36.1,88.2,98.5
27.1,40.7,91.7,98.9
28.6,54.5,93.5,99.3
38.9,65.0,95.0,99.4
31.9,48.9,96.7,99.7
32.9,90.5,97.2,99.8
33.2,91.1,96.9,99.8
37.2,94.4,97.4,99.8
36.7,4.8,98.1,99.8
39.2,95.1,98.3,99.8
38.7,96.6,98.3,99.8
41.1,96.8,98.5,99.8
40.3,97.3,98.2,99.9
41.6,97.6,98.4,99.9
43.0,97.7,98.6,99.9
66.5,98.0,98.4,99.9
86.8,97.8,98.6,99.9
