OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
220.39,270.07,610.82,792.6
230.33,293.25,672.13,868.71
241.31,315.76,711.46,929.65
251.9,400.13,747.65,970.84
263.72,432.05,776.09,973.31
270.09,613.95,786.39,978.71
278.88,527.26,812.84,987.43
286.88,681.66,841.25,994.07
289.54,708.88,859.61,995.08
294.62,729.15,928.87,996.15
297.13,736.01,945.5,996.33
307.13,746.85,945.1,996.44
319.06,751.67,954.38,996.51
326.38,794.4,962.35,996.56
379.39,805.69,969.13,996.59
401.56,807.84,971.98,996.62
410.1,827.6,981.36,996.64
433.44,838.07,972.12,996.66
441.7,848.36,974.78,996.67
222.55,274.7,608.33,767.36
234.81,317.68,664.25,817.19
245.56,381.71,702.01,890.67
255.58,459.34,727.91,897.76
268.08,576.52,766.27,952.34
275.25,630.39,783.73,953.11
283.83,646.91,788.35,953.94
291.03,707.32,801.45,979.28
297.88,736.41,833.47,986.64
325.1,750.58,872.81,993.81
357.25,757.71,915.93,994.91
381.05,761.3,921.71,994.33
392.04,767.06,934.21,995.42
400.19,772.41,925.93,995.92
412.38,829.87,936.64,996.19
487.68,809.05,952.96,996.36
516.7,887.09,963.69,996.47
551.22,870.29,962.24,996.54
555.48,891.72,971.21,996.59
224.12,291.59,605.9,759.66
237.47,375.09,658.41,813.85
247.77,412.58,704.17,823.84
258.7,474.64,721.24,889.18
271.91,553.96,758.17,918.74
281.54,641.5,774.38,953.58
307.75,668.11,781.12,965.6
349.39,671.24,801.11,938.03
352.16,719.19,801.6,953.3
366.07,728.48,823.5,973.58
381.28,743.58,860.42,985.42
388.0,760.22,892.13,988.7
435.4,795.95,922.14,990.44
438.47,894.29,923.36,992.27
468.59,899.32,934.63,993.56
489.35,946.95,922.03,994.47
518.95,951.73,932.37,995.37
554.35,958.61,940.68,995.75
616.39,955.04,958.05,993.22
241.42,372.44,714.13,957.75
263.8,467.87,778.93,975.74
278.97,641.75,816.22,990.03
289.67,719.92,862.17,996.09
298.29,739.65,949.04,996.41
319.29,757.73,956.68,996.54
388.85,793.05,968.92,996.61
410.26,846.04,970.8,996.65
441.69,853.73,976.03,996.68
491.97,871.99,985.76,996.69
565.1,893.43,988.11,996.7
632.77,941.26,993.52,996.7
652.94,945.87,994.71,996.7
700.1,908.45,995.29,996.7
637.75,938.78,995.71,996.69
645.21,942.22,990.48,995.74
728.76,947.67,991.44,995.72
732.37,935.46,992.15,995.7
672.49,22.19,992.57,995.68
245.54,383.18,703.14,901.12
268.1,563.66,767.41,964.97
283.85,647.49,790.13,948.98
297.85,736.07,834.12,988.55
357.42,749.19,917.18,995.53
391.86,766.92,934.86,995.82
412.73,839.99,937.08,996.32
516.21,857.42,963.79,996.53
562.91,928.64,971.5,996.62
589.41,946.93,966.83,996.66
637.68,941.07,966.29,996.68
649.25,944.33,972.88,996.68
660.47,946.3,985.2,996.68
722.75,947.98,988.44,996.68
726.35,935.75,970.34,995.68
731.86,949.41,972.56,995.67
745.82,958.45,977.53,995.66
796.93,954.13,979.8,995.64
793.93,955.55,982.46,995.62
247.73,410.31,704.72,832.11
271.82,548.96,758.62,896.97
307.65,667.14,781.15,968.64
352.01,715.77,801.29,955.52
380.76,745.22,859.93,986.34
435.08,796.27,922.15,990.99
468.17,899.76,934.57,993.87
519.01,953.12,932.13,995.52
615.85,957.08,957.94,993.46
631.02,958.07,958.42,995.26
663.3,957.07,972.34,995.94
643.66,967.98,962.12,996.26
705.42,974.03,969.38,996.43
724.33,977.57,970.6,996.52
753.27,978.4,960.31,995.13
797.46,980.62,959.02,990.06
805.77,107.84,977.1,991.42
808.37,32.41,979.41,993.46
659.3,911.17,967.46,994.17
265.16,531.07,781.56,980.03
282.06,705.0,847.24,995.49
298.55,746.78,949.53,996.46
372.65,817.69,966.53,996.6
409.54,813.52,970.07,996.66
441.88,876.75,984.51,996.69
566.57,881.79,988.81,996.7
642.6,945.65,994.33,996.7
658.85,939.87,995.42,996.7
640.06,945.81,990.19,995.76
726.97,932.91,991.65,995.73
733.51,938.76,992.77,995.69
733.08,914.18,993.33,995.66
433.24,918.28,998.14,998.34
641.12,17.23,998.21,998.36
670.42,927.76,998.25,998.37
674.98,939.02,998.29,998.38
683.21,941.24,998.32,998.39
671.48,942.59,998.34,998.4
268.08,544.59,768.65,947.99
290.95,711.52,804.34,986.22
357.24,756.12,910.5,994.54
401.46,808.91,927.89,996.27
515.56,888.97,964.4,996.57
568.53,954.57,963.15,996.66
639.76,945.96,966.42,996.68
658.07,943.95,983.5,996.69
722.8,936.15,988.58,996.68
731.27,950.5,972.41,995.69
744.3,961.31,976.32,995.67
793.16,958.36,981.08,995.64
401.03,959.13,985.03,995.61
414.75,959.93,996.89,998.35
436.55,962.28,997.4,998.37
655.93,967.3,997.78,998.38
660.77,966.52,997.99,998.4
685.5,967.59,998.13,998.41
697.68,15.84,998.23,998.42
271.69,548.1,757.27,899.77
349.05,672.85,799.53,960.45
