OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.8,18.4,57.8,75.5
21.0,17.8,60.1,86.3
21.0,17.0,66.1,96.6
19.5,17.3,68.6,97.6
19.0,15.3,74.3,97.9
18.5,15.5,74.8,98.4
18.3,15.4,76.4,99.1
18.1,15.5,84.1,99.4
17.9,16.8,85.3,99.5
17.8,16.8,87.4,99.5
17.6,17.1,95.2,99.5
17.3,42.0,96.7,99.5
17.0,61.6,97.3,99.6
17.7,63.3,97.4,99.6
17.4,65.2,97.7,99.6
17.5,66.6,97.8,99.7
17.3,65.3,98.0,99.7
16.9,66.8,98.2,99.7
16.8,67.1,98.3,99.7
21.1,18.8,57.9,74.9
21.1,17.9,60.4,80.9
21.1,17.2,67.6,88.2
19.9,17.4,70.2,94.4
19.4,11.6,72.7,97.5
18.9,12.1,74.5,97.7
18.5,11.1,75.6,97.9
18.2,15.9,81.5,98.3
18.1,15.9,81.7,98.6
17.9,16.8,85.3,98.7
17.7,42.2,86.6,99.0
17.5,42.5,90.5,99.1
17.4,57.5,94.6,99.6
17.3,61.0,96.9,99.6
17.6,34.9,97.1,99.6
17.4,34.9,97.3,99.7
17.2,43.9,97.4,99.7
17.0,45.5,97.5,99.7
16.9,67.2,97.5,99.7
21.1,19.5,58.1,73.8
21.4,18.3,60.8,79.8
21.7,17.7,68.3,90.1
20.1,17.6,72.2,89.1
20.0,11.4,74.2,93.5
19.5,11.6,74.8,97.4
19.3,11.9,75.9,97.6
18.7,10.9,83.6,97.8
18.4,15.7,81.6,97.9
18.2,12.3,84.8,98.3
17.9,12.3,85.9,98.0
17.9,11.2,89.4,98.4
17.7,8.6,90.0,99.2
17.6,34.6,91.8,99.5
17.5,20.8,94.3,99.5
17.2,32.4,91.7,99.7
17.5,27.2,94.5,99.7
17.4,32.0,95.2,99.7
17.3,33.9,97.3,99.7
21.0,17.1,66.7,97.4
19.0,12.6,74.6,97.9
18.3,16.5,76.7,99.4
17.9,16.7,85.6,99.5
17.6,19.8,96.0,99.5
17.0,44.5,97.3,99.6
17.4,65.5,97.7,99.6
17.3,66.2,98.1,99.7
16.8,68.8,98.3,99.7
15.2,72.1,99.0,99.7
15.0,63.2,99.2,99.7
13.8,68.4,97.9,99.6
22.8,19.1,98.0,99.6
24.6,41.6,98.2,99.6
27.1,9.3,98.4,99.6
15.6,10.1,98.6,99.6
15.7,11.2,98.7,99.6
18.0,60.5,98.7,99.6
