ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
88.8,93.5
84.5,75.8
89.0,89.7
87.6,0.5
88.7,96.2
89.1,97.2
88.7,97.2
86.7,97.2
86.7,97.2
86.7,97.2
86.8,97.2
86.7,97.2
43.8,97.2
43.8,97.2
36.4,97.2
36.4,0.0
83.5,0.0
83.5,0.0
82.7,92.5
78.5,87.6
81.4,89.3
94.7,72.6
66.8,96.3
94.9,98.2
60.4,90.3
60.9,98.3
61.0,98.4
62.8,98.4
92.8,98.4
92.8,97.3
83.3,97.3
83.3,97.3
83.4,97.3
83.5,97.1
83.4,97.1
83.4,97.1
85.2,94.6
85.6,72.3
89.3,82.3
86.9,74.9
88.5,98.4
86.8,69.6
88.8,86.7
68.0,98.5
66.1,98.5
66.5,78.7
65.0,78.9
53.8,78.9
98.6,78.9
59.7,78.9
98.6,78.9
58.2,78.9
60.0,78.6
59.9,78.6
85.6,84.2
83.6,88.4
86.8,96.7
84.7,64.7
86.3,75.9
90.2,57.2
82.9,85.5
91.6,52.4
84.6,52.8
86.4,97.5
64.0,97.5
65.0,97.5
65.0,97.5
64.9,97.5
64.0,97.5
66.6,78.7
67.5,98.4
67.4,98.4
85.8,82.3
76.9,72.5
84.1,70.7
89.3,71.1
88.6,73.8
86.5,69.3
87.1,98.0
83.0,98.1
86.1,98.5
67.0,98.5
76.9,98.5
76.5,98.5
86.4,98.5
79.0,98.5
80.4,98.5
82.9,98.5
85.6,98.5
86.7,79.8
85.1,86.6
83.8,79.7
86.0,95.7
86.8,56.2
86.9,64.9
88.6,68.4
83.8,79.7
89.0,96.0
89.2,98.5
86.9,98.5
86.6,98.5
84.7,98.5
95.4,97.2
74.4,97.3
69.8,97.3
82.8,97.3
83.2,97.3
74.5,79.5
86.1,78.4
88.1,97.2
82.5,88.0
83.2,94.4
87.4,53.0
85.5,66.0
87.3,72.8
86.6,99.1
86.3,99.1
86.1,99.1
86.2,99.1
86.3,99.1
86.5,99.2
92.7,99.2
87.3,97.8
85.3,97.8
82.3,97.8
84.2,80.1
83.7,84.3
71.8,96.0
87.5,97.6
86.4,88.4
80.2,82.2
92.1,72.9
88.8,72.9
88.2,45.5
87.2,99.2
81.7,99.2
84.9,99.2
85.1,98.0
83.7,98.0
87.9,98.0
82.5,98.0
90.1,98.0
87.6,98.0
88.5,98.0
84.3,85.5
81.6,84.6
85.4,93.1
82.9,97.3
90.0,65.6
88.8,80.3
86.3,80.3
85.5,43.0
85.0,98.0
83.7,98.0
80.1,98.0
81.7,98.0
81.6,98.0
86.7,98.0
86.8,98.0
86.6,98.0
86.1,98.0
85.5,98.0
83.9,81.4
84.9,84.2
81.1,82.9
83.7,34.0
69.0,96.5
94.1,96.5
88.7,33.9
83.2,48.9
71.0,54.3
47.6,63.0
36.4,52.9
83.4,76.9
78.8,45.5
82.5,64.8
87.3,65.2
85.1,65.1
86.9,98.1
86.8,98.3
82.3,81.2
78.6,80.0
77.4,83.5
52.8,97.2
85.1,97.4
63.1,47.9
89.6,98.2
46.4,73.2
76.3,70.6
75.3,77.7
91.2,74.1
93.4,29.5
85.4,29.0
80.4,28.5
84.0,28.5
85.1,30.2
90.4,30.2
89.9,30.2
81.0,78.4
81.1,80.8
87.0,41.4
86.1,94.6
86.1,77.7
70.9,91.3
83.0,98.2
77.1,97.9
88.5,98.2
46.4,98.0
74.1,98.1
89.3,98.1
90.2,98.1
84.5,57.9
92.4,84.3
88.2,84.3
91.1,89.3
93.6,89.3
87.1,77.9
71.9,96.1
85.1,97.7
85.8,81.5
86.7,71.3
83.6,94.1
63.0,67.0
86.2,96.0
96.9,76.7
92.6,77.1
93.4,82.2
88.8,91.3
88.9,97.7
90.7,95.6
87.9,95.6
87.8,95.6
67.4,94.7
66.5,92.6
85.7,83.5
68.9,92.1
71.6,96.2
73.2,96.6
40.0,3.7
86.1,76.3
26.1,98.5
77.8,98.1
84.0,96.5
96.3,77.8
95.3,78.9
91.5,76.0
94.0,77.6
90.9,97.8
90.8,89.9
88.1,95.7
90.2,95.7
89.8,95.7
89.5,88.7
70.4,91.6
80.6,96.3
72.6,96.7
79.9,3.4
20.2,36.0
88.5,97.7
61.1,98.5
44.4,65.4
35.6,97.2
96.2,83.5
93.7,83.5
93.3,96.0
94.7,90.8
94.6,76.9
94.0,91.0
93.5,96.4
93.9,96.4
87.0,86.9
75.5,92.6
70.2,96.3
87.1,3.4
79.4,3.4
70.5,61.8
71.5,97.5
87.5,97.8
45.1,98.5
95.9,87.4
93.0,84.5
91.6,84.5
95.3,83.6
96.3,82.4
93.3,96.4
93.2,96.4
95.4,96.4
95.1,96.4
85.9,98.0
65.9,89.2
83.4,96.6
83.6,3.4
26.1,75.7
40.3,61.4
86.7,97.5
76.2,97.8
73.2,97.8
73.9,87.5
95.7,88.4
94.7,86.2
95.8,86.4
96.4,95.3
92.0,95.3
95.0,95.3
90.8,95.9
94.8,95.9
64.8,75.6
61.6,94.6
73.0,96.6
21.7,3.3
87.6,28.2
36.8,89.0
44.6,95.6
48.7,97.6
23.9,97.6
94.7,81.0
94.5,95.6
94.5,96.0
93.1,96.1
95.6,96.1
95.5,96.0
96.1,97.7
93.2,97.7
94.6,97.9
88.3,93.7
87.6,96.8
79.5,96.2
22.8,3.3
81.3,25.2
85.2,93.3
69.6,94.9
38.2,95.6
56.3,97.5
84.1,95.7
85.2,97.5
84.9,97.7
85.7,97.7
84.4,97.7
85.1,97.7
89.4,98.2
89.8,99.3
91.0,99.3
