ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
40.5,92.6
58.6,99.8
4.4,99.8
4.3,99.8
4.3,99.8
4.3,99.8
78.5,100.0
4.2,100.0
78.3,100.0
78.0,100.0
78.3,100.0
78.5,100.0
78.5,100.0
78.5,100.0
77.9,100.0
78.5,100.0
78.5,100.0
78.7,100.0
47.4,96.7
45.5,97.3
45.3,14.4
3.9,99.4
35.4,99.7
4.3,99.7
3.7,99.7
67.0,99.7
3.8,99.7
2.4,99.7
71.0,99.7
2.3,99.7
72.9,99.7
78.1,99.7
78.1,99.7
2.2,99.7
78.3,99.7
78.3,99.7
45.1,97.7
44.9,98.9
45.1,90.1
45.6,87.1
3.4,99.0
4.4,99.2
33.6,99.4
70.9,99.7
2.2,99.7
36.7,99.7
2.3,99.7
2.4,99.7
4.4,99.7
2.5,99.7
2.4,99.7
2.4,99.7
2.3,99.7
2.3,99.7
45.0,96.8
45.0,93.3
45.3,98.4
44.8,76.6
51.8,99.3
47.6,99.0
2.7,98.4
22.7,99.6
37.9,98.8
37.9,98.8
36.0,98.8
69.2,98.8
2.2,99.6
36.4,99.6
37.2,99.6
2.3,99.6
2.3,99.6
5.0,99.6
49.0,96.7
44.9,98.4
46.0,75.6
45.3,8.7
29.8,8.2
22.5,65.3
46.8,65.3
43.4,65.2
45.5,97.8
71.2,97.8
72.5,99.4
37.4,99.4
69.1,99.5
2.4,32.8
2.3,93.6
2.2,93.7
69.3,93.7
4.3,17.2
64.7,95.6
44.2,93.4
44.9,92.1
52.5,8.3
57.2,56.4
18.7,8.2
51.5,79.5
21.4,90.4
42.9,7.0
44.5,7.0
46.5,89.2
3.2,89.2
71.2,89.2
43.9,98.2
44.8,98.2
69.1,98.2
2.2,98.2
2.1,98.2
71.7,93.1
48.5,98.1
44.9,12.4
53.1,8.2
44.8,8.2
59.5,8.2
44.4,8.2
40.5,8.2
55.0,83.4
56.9,83.4
0.6,83.4
40.0,83.4
21.8,92.1
55.7,82.5
2.3,82.5
46.1,7.2
28.3,7.2
43.9,7.1
72.9,95.5
50.1,97.9
44.6,83.0
47.1,13.6
56.4,81.7
56.5,74.2
55.7,75.8
43.6,97.3
56.0,94.3
56.8,80.5
58.3,5.3
58.5,5.3
21.8,5.3
30.4,5.2
21.9,60.2
47.4,60.2
55.2,86.6
21.4,6.6
73.9,91.5
68.6,97.3
60.5,68.8
53.1,13.2
58.7,12.4
52.0,74.0
49.6,99.0
47.4,77.2
43.7,63.4
53.5,63.4
57.2,4.8
57.0,3.9
32.1,3.9
22.0,3.8
28.4,3.8
56.4,3.8
20.9,3.8
55.8,4.5
53.6,93.0
46.5,97.3
44.0,96.2
49.8,11.0
57.5,11.1
47.6,68.5
45.4,73.6
45.8,98.0
53.1,4.1
51.8,3.9
47.7,3.9
53.6,3.9
30.7,3.8
30.6,3.8
56.6,3.8
59.4,64.1
30.6,62.3
22.7,3.2
62.7,89.9
45.8,95.8
49.5,98.7
54.7,95.9
43.9,10.0
48.9,94.6
45.3,8.1
45.8,52.8
45.5,4.1
51.0,4.1
51.6,3.9
44.7,3.9
37.6,3.8
45.6,3.8
50.1,85.6
51.5,80.0
53.9,80.0
41.7,28.5
48.3,93.3
82.8,74.3
44.9,98.4
44.0,70.2
60.7,97.4
56.1,94.5
55.0,8.1
78.6,87.1
45.0,96.1
43.7,87.5
46.2,86.7
45.6,5.6
75.3,3.1
51.2,3.1
44.5,3.1
44.7,3.0
43.3,3.0
43.1,3.0
48.5,92.5
50.0,96.9
45.1,91.0
53.8,86.5
55.0,94.7
53.5,95.8
47.8,87.5
0.9,87.5
44.5,96.1
37.5,95.2
45.1,95.2
45.7,66.7
45.6,3.1
76.5,3.1
45.4,3.0
54.0,3.0
44.9,2.9
44.9,2.9
58.7,91.4
43.4,97.1
61.2,94.9
73.3,86.9
54.3,95.7
37.5,65.5
44.3,58.4
53.1,99.6
36.3,82.4
36.1,93.4
44.7,93.2
45.1,93.2
44.8,93.2
45.7,93.2
44.6,93.2
45.1,93.4
43.8,93.4
45.8,80.9
52.8,10.4
75.3,11.5
77.4,96.8
68.3,9.9
7.8,95.6
66.2,97.0
57.2,66.2
39.6,99.6
38.1,92.8
38.3,92.8
43.4,92.1
44.4,91.0
40.1,90.8
40.0,75.8
45.2,75.9
43.7,77.6
38.7,76.4
44.4,76.4
49.5,9.6
83.1,11.2
84.9,88.3
56.5,9.9
36.9,18.6
47.6,23.7
71.7,99.6
2.1,90.9
54.9,90.9
38.2,90.4
36.9,90.4
44.5,90.4
39.2,89.3
36.6,89.3
38.4,74.9
38.4,75.2
44.7,74.7
45.3,74.7
59.8,10.8
82.5,90.3
84.9,10.0
6.5,11.3
62.3,97.2
63.4,99.6
19.0,99.6
56.0,90.9
36.7,62.8
42.5,92.3
55.3,92.3
2.0,92.3
55.5,92.3
2.2,92.8
46.4,92.8
40.6,67.4
40.2,76.6
39.2,76.6
53.9,82.9
83.3,83.1
76.1,10.1
47.2,96.1
3.3,97.7
11.5,99.2
55.5,99.2
3.7,90.9
2.9,90.3
57.2,4.3
55.7,4.3
2.4,48.0
38.4,88.6
45.0,37.2
43.0,26.0
37.9,37.3
38.3,1.0
42.1,25.1
73.4,11.9
17.4,76.1
53.0,96.3
15.6,97.6
46.4,99.0
40.5,99.2
80.4,90.4
4.8,90.3
4.4,90.3
18.4,88.8
56.8,88.8
30.4,88.6
37.9,8.2
41.3,2.1
41.0,1.6
33.0,0.9
40.0,0.8
55.8,0.7
