OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
198.63,197.05,579.95,739.76
197.68,196.36,606.11,843.84
189.88,182.26,643.65,964.76
187.02,138.64,687.41,980.38
194.56,186.44,695.27,987.86
198.95,219.83,731.85,989.52
199.84,226.32,756.17,992.18
198.82,168.56,791.34,993.56
200.41,238.14,799.67,994.32
199.68,240.41,838.8,994.75
199.82,247.03,899.57,995.02
198.98,175.12,936.36,995.19
199.95,598.56,946.18,995.3
205.0,270.22,943.45,995.37
207.52,170.57,952.93,995.42
207.92,465.24,968.19,995.46
207.98,682.33,973.46,995.48
208.55,664.2,977.32,995.5
209.12,640.49,980.6,995.51
196.88,193.28,571.19,693.21
195.54,188.29,582.82,752.42
185.78,136.34,623.45,858.96
182.44,128.44,664.97,953.55
195.99,140.38,694.05,939.61
195.27,139.93,685.59,971.46
195.6,147.22,714.78,981.58
195.55,157.44,742.61,986.66
195.08,128.93,755.56,983.33
192.23,179.3,770.72,987.53
191.64,141.67,791.1,990.19
194.12,140.56,832.4,991.94
171.17,144.81,857.66,993.13
174.42,171.88,862.6,993.89
160.17,162.75,920.0,994.39
209.86,152.66,908.7,994.72
211.0,159.79,924.86,994.94
209.36,137.3,931.55,995.09
214.42,140.09,913.8,995.19
195.21,188.86,562.6,671.32
193.88,188.64,590.0,733.3
181.82,127.19,634.44,765.34
176.44,131.7,617.99,829.24
188.34,134.99,646.23,897.85
187.18,132.11,681.38,928.04
185.96,148.59,716.57,927.65
186.88,141.84,744.54,951.44
188.59,122.48,709.36,959.08
189.99,123.91,735.1,966.84
150.56,48.01,759.27,976.88
194.54,55.93,766.72,981.93
195.25,44.92,763.58,984.78
194.6,47.42,782.61,987.61
206.71,41.78,808.14,969.47
167.53,44.79,828.98,978.27
206.43,22.32,834.82,981.94
156.19,86.4,849.76,984.77
151.31,20.63,852.9,985.81
189.74,169.21,652.59,963.67
194.62,186.89,697.7,990.31
199.86,226.44,756.28,993.26
200.44,239.15,820.53,994.67
199.91,174.74,903.18,995.16
200.03,269.16,936.26,995.36
207.46,614.8,957.87,995.45
207.98,662.63,974.71,995.5
209.14,668.22,981.5,995.51
223.68,795.25,985.57,995.51
216.57,708.48,985.07,995.5
248.91,810.89,981.84,1.38
509.3,842.61,984.66,1.28
428.5,837.44,986.64,1.2
431.71,764.67,985.01,1.13
433.72,766.49,986.75,1.07
433.26,840.75,13.73,1.01
450.76,838.38,12.0,0.96
679.01,839.87,10.21,0.91
185.8,136.06,623.66,888.6
196.02,139.47,694.78,962.91
195.61,146.44,716.3,984.04
195.09,129.92,756.96,985.79
191.21,145.61,790.61,991.4
171.35,170.93,858.34,993.71
160.29,162.54,922.75,994.67
211.37,133.15,925.42,995.08
214.41,90.33,914.13,995.25
222.41,56.01,950.51,995.32
220.65,206.84,765.45,2.66
299.12,376.71,827.07,2.14
301.51,336.39,942.01,1.8
357.88,340.37,953.13,1.54
534.36,743.04,956.5,1.37
384.44,754.42,951.11,1.24
536.98,846.02,34.46,1.14
522.73,849.29,34.36,1.06
622.29,22.73,28.77,0.99
181.85,127.21,634.45,773.87
188.36,134.65,646.02,914.69
185.99,147.85,716.39,933.09
186.16,147.7,708.2,961.1
150.67,49.22,758.87,978.41
195.33,42.94,763.08,985.7
