OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
211.79,255.14,586.19,825.09
218.93,289.68,633.1,890.68
228.24,321.03,672.01,973.42
235.05,351.91,709.96,986.81
246.63,395.98,780.32,990.38
254.75,444.76,818.62,994.18
263.38,459.92,855.26,995.39
270.7,540.04,645.25,42.03
283.38,547.03,654.25,42.46
291.96,592.59,659.79,54.62
296.25,605.52,577.49,45.7
303.68,616.59,837.92,991.94
316.1,642.61,871.46,9.59
329.94,646.47,885.54,8.21
337.89,651.87,895.27,7.18
346.07,667.74,904.19,6.39
356.81,687.24,883.41,5.79
364.78,796.02,890.64,5.3
376.35,704.4,893.2,4.28
210.71,248.11,577.32,740.1
215.53,272.5,609.81,864.92
223.71,303.29,660.71,930.41
234.86,343.55,685.84,963.12
241.11,380.6,731.64,979.83
248.68,428.83,731.55,965.73
255.5,447.93,791.67,986.44
263.86,531.72,624.79,524.18
271.63,517.63,638.46,450.24
275.42,567.6,694.2,393.45
281.7,450.89,699.91,536.08
301.78,461.26,707.42,484.19
305.22,522.11,706.99,990.47
309.66,544.65,779.98,992.35
316.68,80.55,843.69,992.54
325.64,79.09,856.63,992.68
345.82,62.23,874.82,20.73
356.76,83.65,878.97,42.06
363.17,75.3,874.14,40.26
210.74,246.87,572.78,701.96
215.68,279.15,600.17,841.79
227.7,307.95,629.1,848.67
234.31,335.62,681.55,923.4
240.41,360.22,695.58,955.07
247.72,403.6,734.54,970.2
254.51,111.33,714.24,964.17
263.35,62.03,630.16,858.18
267.92,59.38,643.18,850.79
283.45,51.3,648.46,658.81
289.45,33.47,704.86,664.59
300.28,53.26,715.96,642.97
304.92,34.5,781.36,608.68
311.78,33.03,793.56,552.67
329.3,32.23,702.82,991.88
336.38,28.75,732.41,981.67
340.96,30.7,749.74,985.96
351.01,26.86,812.36,987.34
362.18,27.22,844.32,988.72
228.3,325.64,678.9,980.08
246.66,417.14,784.26,993.4
263.44,516.99,857.36,995.85
283.45,554.06,647.9,42.12
300.33,610.92,582.59,42.55
316.16,641.98,872.42,8.64
337.91,664.25,891.76,6.69
356.95,688.57,886.15,5.54
376.32,813.27,897.81,4.23
412.49,843.22,63.55,3.81
426.96,835.49,49.91,2.93
432.3,729.38,41.75,2.64
468.37,727.12,19.81,2.39
533.21,126.98,15.03,2.18
542.49,847.1,11.93,2.0
558.75,837.69,9.45,1.85
566.51,485.53,31.4,1.72
522.68,772.8,10.3,1.6
583.3,46.48,7.9,1.49
223.73,304.43,660.95,942.59
241.11,381.72,732.77,972.73
255.5,447.81,794.68,991.03
271.62,518.59,639.67,469.78
281.71,449.73,698.13,591.41
305.26,120.58,707.93,991.1
316.62,84.83,844.57,992.71
345.5,659.44,875.65,992.81
363.07,56.82,876.47,989.89
376.87,75.23,840.99,991.2
422.35,116.18,370.02,991.31
442.61,54.55,303.17,991.39
454.56,22.89,520.43,991.44
463.52,24.84,484.47,991.48
469.22,22.29,453.36,991.51
537.74,132.35,398.7,991.53
529.64,169.32,71.46,991.47
579.55,17.2,66.33,991.49
588.88,11.05,60.01,2.52
227.7,307.66,629.13,887.32
240.4,359.47,695.59,959.53
254.46,111.78,714.06,963.14
267.45,58.84,643.18,872.7
289.41,32.7,704.81,672.45
304.88,33.17,781.18,643.5
329.19,29.05,702.58,992.17
340.84,27.52,749.43,986.96
362.07,24.07,844.07,989.41
385.24,27.26,865.04,992.44
413.96,30.5,896.23,992.9
435.5,23.89,746.09,993.16
450.73,9.74,772.68,993.32
61.81,15.57,710.6,993.42
61.38,9.17,641.91,993.48
59.55,12.89,656.66,993.52
57.44,10.06,590.21,993.54
58.04,7.25,567.78,993.55
54.01,7.56,568.18,993.56
246.75,426.17,794.63,994.5
270.91,539.03,643.38,15.32
300.27,609.77,680.49,40.39
324.94,660.21,890.26,7.08
356.95,797.25,889.52,5.4
398.78,840.67,968.17,4.0
426.89,836.24,49.2,3.5
460.56,735.32,40.28,2.53
533.09,751.3,14.66,2.2
557.95,852.1,10.43,1.95
599.03,773.52,31.96,1.74
575.47,785.09,9.48,1.57
615.32,861.06,6.79,1.42
629.91,860.2,5.5,1.3
633.82,50.83,4.55,1.19
650.17,902.78,2.97,1.09
655.69,901.15,2.61,1.01
681.61,933.13,2.31,0.93
692.65,932.66,2.07,0.87
241.12,383.03,734.71,977.51
263.67,527.51,626.46,506.62
281.74,451.84,698.59,632.97
309.51,79.72,782.99,992.72
345.36,78.5,876.36,992.95
363.99,74.56,818.44,991.3
420.88,109.83,379.02,991.46
451.36,22.59,464.11,991.55
465.52,22.65,511.38,991.61
488.35,134.01,402.22,991.64
529.27,14.39,272.74,991.6
580.75,10.77,58.74,991.62
613.79,8.62,83.39,2.49
640.64,11.54,52.92,2.25
640.99,44.45,39.3,2.05
487.96,16.76,32.15,1.87
604.84,12.56,29.03,1.72
115.76,12.82,37.85,1.58
668.32,14.64,30.65,1.46
240.39,358.47,695.61,963.11
263.3,62.12,637.13,864.83
291.33,32.01,704.7,685.88
311.97,30.43,793.06,959.14
340.63,28.08,748.92,987.43
368.83,28.54,824.74,992.35
413.68,26.59,895.85,993.05
441.21,21.64,763.26,993.35
62.04,14.3,711.6,993.5
60.31,8.45,654.33,993.57
57.72,8.16,635.43,993.6
56.24,6.94,568.65,993.62
57.98,7.6,963.62,993.62
464.38,6.54,948.35,993.62
481.79,6.23,959.75,993.61
82.63,4.67,966.11,993.6
74.74,5.79,983.5,993.59
83.39,5.78,985.92,992.03
56.81,4.0,987.65,992.04
263.73,523.66,872.83,996.3
300.44,609.82,790.38,9.91
339.28,669.13,906.96,6.2
376.22,815.85,910.27,4.21
426.79,722.15,48.29,3.54
468.16,722.19,18.73,2.45
541.48,850.26,11.27,2.06
564.42,856.33,32.79,1.77
582.91,861.01,7.96,1.54
598.24,35.79,5.93,1.36
634.08,50.13,4.6,1.21
650.63,928.54,2.88,1.09
663.09,933.09,2.44,0.98
692.49,934.96,2.1,0.89
705.71,923.41,1.83,0.8
708.05,925.23,1.61,0.73
469.96,935.54,1.43,0.67
623.16,936.46,1.27,0.61
706.03,930.21,1.13,0.56
255.52,445.97,800.84,993.62
281.77,452.16,699.3,645.85
316.47,77.09,847.69,992.87
362.65,74.61,908.58,993.19
423.39,49.93,378.79,991.6
453.59,21.19,471.08,991.7
470.39,34.71,467.69,991.68
528.99,12.31,301.29,991.72
587.82,12.11,57.99,991.73
633.46,13.16,76.13,2.5
482.55,14.22,38.96,2.21
377.98,11.88,33.41,1.98
398.41,14.67,28.12,1.78
666.73,13.25,34.61,1.6
74.17,30.03,27.61,1.45
589.91,30.0,16.43,1.32
56.04,29.52,4.38,1.21
79.65,27.92,3.61,1.11
77.33,902.49,3.02,1.02
254.42,110.39,716.75,958.8
291.23,52.29,704.17,779.24
328.74,28.64,701.13,984.37
367.14,24.32,843.05,992.19
413.3,26.3,895.3,993.17
448.29,14.62,775.13,993.49
61.29,8.77,716.83,993.61
57.89,7.2,640.99,993.66
55.24,6.42,550.02,993.68
464.08,6.27,944.58,993.68
481.14,4.79,957.24,993.67
79.96,4.64,967.19,993.66
84.11,5.19,985.04,993.64
56.85,3.64,987.48,993.63
78.9,3.38,988.9,993.61
34.34,3.2,990.11,993.59
32.36,3.23,990.9,993.57
30.73,3.11,991.54,992.1
29.93,3.02,990.94,992.09
283.92,589.05,658.77,21.84
326.13,664.67,902.47,993.09
381.06,816.96,918.2,4.24
444.01,733.15,42.85,2.87
532.16,770.14,13.59,2.28
562.5,855.57,35.44,1.88
582.62,891.4,8.03,1.58
628.28,901.67,5.63,1.35
634.69,900.59,3.19,1.18
653.74,933.57,2.58,1.03
691.01,922.86,2.15,0.91
706.1,925.39,1.81,0.81
708.9,935.94,1.55,0.72
620.32,936.83,1.34,0.64
624.06,930.89,1.16,0.58
712.47,930.5,1.02,0.52
706.22,22.27,0.28,0.22
735.68,23.24,0.24,0.19
747.43,22.18,0.21,0.17
271.56,422.84,666.24,485.28
309.21,79.12,808.14,992.88
