OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.1,23.5,47.8,47.7
20.9,25.8,45.6,44.6
21.3,30.0,45.9,33.7
22.8,31.8,46.9,39.3
23.3,37.9,42.5,39.2
24.3,39.3,39.5,26.8
25.2,42.9,37.7,6.3
25.8,44.5,37.7,3.6
26.3,56.7,34.4,1.6
27.9,58.1,29.8,0.7
29.8,59.1,41.4,0.4
30.8,61.9,31.6,0.2
31.2,62.2,30.9,0.2
32.8,62.4,32.4,0.2
36.1,58.6,18.2,0.2
36.4,65.9,11.9,0.2
37.0,66.0,11.2,0.1
38.4,66.4,9.7,0.1
39.2,60.8,5.8,0.1
20.1,23.3,48.7,51.3
20.9,25.3,47.0,53.6
21.1,28.0,46.9,50.4
22.8,32.8,49.6,57.8
23.3,30.2,46.4,54.9
24.2,37.8,46.8,56.5
24.8,36.1,43.3,49.6
25.2,46.4,47.7,44.5
26.1,44.2,44.2,16.2
27.1,40.8,48.1,10.9
27.8,55.8,48.1,10.4
29.1,58.9,41.6,10.1
30.2,59.1,56.4,0.7
30.6,59.5,56.8,0.3
34.1,78.4,53.2,0.2
36.7,85.5,50.3,0.2
36.8,85.9,49.2,0.2
37.0,86.1,46.3,0.2
37.7,86.6,40.6,0.1
20.1,23.3,48.7,51.4
20.9,25.2,47.6,56.5
21.1,27.4,47.8,54.8
22.8,31.0,49.2,57.3
23.3,28.3,51.2,60.2
24.1,28.4,53.3,61.9
24.8,34.9,52.5,63.7
25.3,36.6,52.9,63.7
26.0,37.3,53.2,66.6
26.5,40.8,53.1,68.4
26.7,51.4,57.2,68.6
27.6,56.8,56.9,65.0
29.2,57.4,56.4,67.8
30.9,59.4,55.1,49.1
33.0,84.8,58.9,15.6
28.0,55.5,59.6,2.8
24.7,86.4,60.2,0.4
24.6,86.6,61.8,0.3
28.1,87.0,61.8,0.2
21.3,29.1,45.9,31.4
23.3,38.0,42.5,41.0
25.2,43.5,38.1,4.2
26.3,57.5,34.5,0.8
29.8,59.1,41.5,0.3
31.2,64.3,31.3,0.2
36.1,63.1,18.3,0.2
37.0,57.5,9.9,0.1
39.4,82.5,5.8,0.1
41.8,81.4,1.6,0.1
43.1,85.3,0.8,0.1
43.6,82.6,0.5,0.1
44.9,82.8,0.3,0.1
46.2,82.9,0.2,0.1
60.6,83.6,0.1,0.1
58.1,85.4,0.1,0.1
63.5,83.5,0.1,0.1
65.4,75.8,0.1,0.1
65.7,86.1,0.1,0.1
21.1,28.0,46.9,50.8
23.3,30.8,46.4,59.0
24.8,36.5,43.3,56.3
26.1,44.3,44.2,19.2
27.8,55.7,49.5,12.7
30.2,58.9,56.4,0.7
34.1,78.3,52.8,0.2
36.8,85.9,51.5,0.2
38.1,86.6,32.8,0.1
40.4,87.0,32.1,0.1
43.1,87.7,11.1,0.1
43.9,87.6,9.8,0.1
48.1,85.7,5.2,0.1
48.7,85.9,2.7,0.1
49.8,86.0,2.5,0.1
58.2,92.0,1.2,0.1
61.3,92.1,0.5,0.1
63.0,86.6,0.4,0.1
65.6,92.4,0.3,0.1
21.1,27.4,48.1,55.3
23.3,26.7,51.2,62.3
24.8,32.7,52.5,64.3
26.0,39.7,53.2,65.3
27.0,45.0,54.0,72.2
28.9,57.5,56.4,66.0
33.0,58.1,59.8,16.0
24.7,86.7,60.4,0.4
28.0,87.1,61.8,0.3
26.3,86.8,62.7,0.2
37.6,87.0,63.1,0.2
37.3,88.0,62.2,0.2
38.7,89.8,32.3,0.1
45.7,88.2,34.6,0.1
42.2,87.8,27.8,0.1
47.2,85.8,15.3,0.1
50.1,87.0,16.0,0.1
58.0,91.5,16.8,0.1
59.1,91.3,3.6,0.1
23.3,38.0,42.5,29.7
25.8,46.8,38.8,1.6
29.8,57.1,41.6,0.3
32.8,62.4,32.5,0.2
37.0,79.0,10.1,0.1
40.5,81.3,2.4,0.1
43.1,82.0,0.8,0.1
44.7,84.0,0.3,0.1
46.2,86.7,0.2,0.1
61.2,85.4,0.1,0.1
63.4,83.6,0.1,0.1
57.6,86.1,0.1,0.1
64.1,86.2,0.1,0.1
79.7,87.8,0.1,0.1
80.1,88.6,0.1,0.1
80.2,90.2,0.1,0.1
80.1,88.2,0.1,0.1
80.5,94.6,0.1,0.1
81.6,89.3,0.1,0.1
23.3,28.4,46.4,59.6
25.3,44.5,47.1,42.8
27.8,58.7,48.3,10.5
30.6,59.8,56.8,0.2
36.8,85.9,53.3,0.2
39.2,86.4,37.3,0.1
42.8,87.8,11.1,0.1
44.6,85.6,7.7,0.1
48.7,85.9,2.7,0.1
57.9,86.3,1.2,0.1
60.9,86.4,0.7,0.1
64.4,94.0,0.3,0.1
66.0,93.1,0.2,0.1
65.7,87.7,0.1,0.1
80.2,88.3,0.1,0.1
80.4,91.6,0.1,0.1
80.7,91.8,0.1,0.1
86.0,91.9,0.1,0.1
86.6,91.8,0.1,0.1
23.3,28.1,51.2,59.9
25.3,40.2,52.9,64.2
27.1,45.3,54.1,69.0
30.9,57.8,56.4,69.4
24.7,86.6,62.3,0.5
28.2,87.2,62.2,0.2
37.6,87.0,62.8,0.2
38.1,88.5,63.0,0.2
45.7,88.2,26.1,0.1
47.5,92.4,15.8,0.1
50.1,92.6,17.0,0.1
59.8,91.6,13.1,0.1
59.0,91.8,3.3,0.1
60.2,91.9,2.3,0.1
80.4,91.7,1.3,0.1
80.8,99.0,1.0,0.1
85.6,99.3,0.4,0.1
86.7,99.3,0.3,0.1
86.8,99.1,0.2,0.1
25.2,40.8,38.7,3.7
29.8,56.1,41.9,0.3
36.0,59.1,19.2,0.2
38.3,82.5,6.0,0.1
43.0,81.8,0.9,0.1
48.2,82.9,0.3,0.1
61.0,85.1,0.1,0.1
64.0,85.5,0.1,0.1
65.7,87.1,0.1,0.1
70.3,87.1,0.1,0.1
80.0,88.2,0.1,0.1
80.3,88.5,0.1,0.1
80.4,89.3,0.1,0.1
81.6,94.9,0.1,0.1
81.8,90.4,0.1,0.1
82.4,93.1,0.1,0.1
82.6,93.1,0.1,0.1
86.3,93.1,0.1,0.1
83.3,93.2,0.1,0.1
24.8,36.1,45.3,61.9
27.8,45.8,49.6,13.3
34.1,66.7,54.2,0.2
37.9,86.2,45.0,0.1
42.8,87.9,12.2,0.1
45.8,85.6,6.0,0.1
49.8,86.1,2.6,0.1
62.1,87.5,0.9,0.1
65.5,93.1,0.3,0.1
79.3,93.0,0.2,0.1
80.2,91.5,0.1,0.1
80.5,91.8,0.1,0.1
80.9,95.4,0.1,0.1
90.2,92.0,0.1,0.1
90.5,98.5,0.1,0.1
88.1,95.0,0.1,0.1
89.1,93.1,0.1,0.1
88.5,93.2,0.1,0.1
86.1,93.3,0.1,0.1
24.8,32.0,52.5,64.5
27.1,42.9,53.2,72.4
32.4,58.1,59.7,59.3
28.2,60.8,61.9,0.3
37.6,86.9,62.7,0.2
38.3,89.9,28.7,0.2
42.2,85.9,34.4,0.1
50.8,93.4,15.5,0.1
58.2,91.5,14.4,0.1
58.7,91.8,3.2,0.1
79.5,93.4,1.3,0.1
82.6,99.3,1.2,0.1
86.7,99.3,0.4,0.1
85.6,99.3,0.2,0.1
87.3,99.3,0.1,0.1
86.7,99.3,0.1,0.1
88.2,99.4,0.1,0.1
90.4,99.4,0.1,0.1
88.0,99.4,0.1,0.1
26.3,56.5,37.4,0.7
32.8,64.1,31.7,0.2
37.9,80.7,6.2,0.1
43.2,82.7,0.5,0.1
49.2,85.7,0.2,0.1
61.2,86.0,0.1,0.1
65.6,87.7,0.1,0.1
70.5,88.2,0.1,0.1
80.0,92.0,0.1,0.1
66.8,88.6,0.1,0.1
81.6,95.0,0.1,0.1
81.9,95.2,0.1,0.1
82.4,93.1,0.1,0.1
82.8,93.2,0.1,0.1
85.3,93.2,0.1,0.1
85.4,93.3,0.1,0.1
83.9,93.5,0.1,0.1
83.6,93.5,0.1,0.1
83.7,93.5,0.1,0.1
26.1,51.9,47.9,28.8
30.3,64.6,57.0,0.2
37.9,86.7,47.4,0.2
42.8,87.6,12.0,0.1
45.1,90.8,3.3,0.1
62.0,85.3,1.2,0.1
65.5,93.2,0.4,0.1
78.9,77.3,0.2,0.1
80.2,91.7,0.1,0.1
80.4,98.5,0.1,0.1
86.2,98.5,0.1,0.1
87.6,99.1,0.1,0.1
88.1,95.4,0.1,0.1
88.5,93.3,0.1,0.1
86.1,96.1,0.1,0.1
86.4,93.5,0.1,0.1
86.6,96.1,0.1,0.1
85.8,96.1,0.1,0.1
79.6,96.1,0.1,0.1
26.0,39.8,53.5,66.2
30.4,57.6,58.5,70.4
28.3,63.7,60.7,0.4
37.0,87.1,62.8,0.2
43.7,88.2,32.7,0.2
47.4,93.4,18.5,0.1
58.2,91.6,17.1,0.1
58.6,93.2,3.3,0.1
81.8,94.6,1.3,0.1
85.6,99.3,0.5,0.1
85.8,99.3,0.3,0.1
87.3,99.3,0.1,0.1
86.1,99.4,0.1,0.1
90.2,99.4,0.1,0.1
88.4,99.4,0.1,0.1
90.0,95.2,0.1,0.1
88.1,95.8,0.1,0.1
87.1,95.9,0.1,0.1
86.7,95.9,0.1,0.1
29.7,61.6,43.0,0.3
37.1,86.7,12.5,0.1
43.0,82.7,0.9,0.1
46.0,85.8,0.2,0.1
62.9,84.0,0.1,0.1
64.0,86.5,0.1,0.1
80.0,88.4,0.1,0.1
81.1,88.0,0.1,0.1
81.6,90.1,0.1,0.1
81.8,93.7,0.1,0.1
82.3,93.2,0.1,0.1
86.3,93.2,0.1,0.1
83.5,93.3,0.1,0.1
85.9,93.3,0.1,0.1
84.0,92.1,0.1,0.1
84.1,92.2,0.1,0.1
86.2,92.2,0.1,0.1
86.3,92.2,0.1,0.1
84.5,92.3,0.1,0.1
27.7,46.6,48.5,16.9
36.8,86.3,53.9,0.2
42.8,87.8,32.2,0.1
45.7,90.9,6.1,0.1
61.4,93.1,1.2,0.1
64.6,93.2,0.3,0.1
66.6,90.5,0.1,0.1
80.7,98.5,0.1,0.1
85.6,98.7,0.1,0.1
87.6,99.2,0.1,0.1
89.1,93.2,0.1,0.1
88.3,93.4,0.1,0.1
83.1,93.6,0.1,0.1
86.7,93.5,0.1,0.1
87.0,93.6,0.1,0.1
79.4,96.1,0.1,0.1
86.0,96.1,0.1,0.1
86.1,96.1,0.1,0.1
86.2,96.1,0.1,0.1
26.7,47.8,54.7,83.5
24.8,85.2,59.9,59.0
37.6,86.9,63.0,0.2
43.7,89.9,32.5,0.3
50.1,93.6,26.2,0.1
58.3,93.0,17.4,0.1
80.1,94.4,3.2,0.1
85.4,99.3,1.2,0.1
85.8,99.3,0.4,0.1
85.9,99.4,0.2,0.1
90.2,99.4,0.1,0.1
87.9,99.4,0.1,0.1
90.7,95.2,0.1,0.1
88.1,95.8,0.1,0.1
86.6,95.9,0.1,0.1
86.7,96.0,0.1,0.1
86.6,96.0,0.1,0.1
86.7,96.0,0.1,0.1
86.7,95.9,0.1,0.1
32.8,62.9,34.8,0.2
41.4,84.8,6.2,0.1
49.8,85.1,0.3,0.1
61.7,86.8,0.1,0.1
63.9,86.5,0.1,0.1
80.0,94.4,0.1,0.1
81.2,95.1,0.1,0.1
82.3,95.3,0.1,0.1
82.4,93.2,0.1,0.1
86.3,93.3,0.1,0.1
86.8,93.3,0.1,0.1
83.9,91.9,0.1,0.1
86.0,92.2,0.1,0.1
84.5,92.2,0.1,0.1
86.3,92.4,0.1,0.1
84.0,92.4,0.1,0.1
87.2,92.4,0.1,0.1
88.1,93.7,0.1,0.1
87.6,92.4,0.1,0.1
30.1,59.0,58.4,0.7
38.2,86.8,49.0,0.1
44.7,85.8,11.5,0.1
58.9,92.7,1.3,0.1
65.0,92.6,0.5,0.1
80.1,98.5,0.1,0.1
80.8,98.9,0.1,0.1
86.2,99.2,0.1,0.1
87.2,96.2,0.1,0.1
88.2,95.7,0.1,0.1
82.3,96.1,0.1,0.1
86.7,96.1,0.1,0.1
86.9,96.1,0.1,0.1
83.6,96.1,0.1,0.1
86.1,96.1,0.1,0.1
86.3,96.1,0.1,0.1
86.4,96.1,0.1,0.1
87.0,96.1,0.1,0.1
77.1,96.1,0.1,0.1
29.2,46.4,56.5,72.7
28.3,60.6,62.7,0.5
39.9,89.2,63.2,0.7
47.4,93.2,33.9,0.2
58.4,93.0,17.0,0.1
64.6,94.5,3.4,0.1
85.6,99.3,1.2,0.1
87.1,99.4,0.4,0.1
86.7,99.4,0.1,0.1
90.2,99.4,0.1,0.1
88.1,95.2,0.1,0.1
88.1,95.8,0.1,0.1
85.5,95.9,0.1,0.1
86.7,97.9,0.1,0.1
85.6,97.9,0.1,0.1
86.6,98.0,0.1,0.1
95.0,98.0,0.1,0.1
91.6,98.0,0.1,0.1
91.8,98.0,0.1,0.1
36.4,66.0,36.0,0.2
42.9,82.4,0.9,0.1
60.8,85.9,0.2,0.1
64.9,87.6,0.1,0.1
79.9,89.6,0.1,0.1
81.1,95.2,0.1,0.1
82.2,95.8,0.1,0.1
82.4,93.3,0.1,0.1
86.4,93.3,0.1,0.1
85.8,93.3,0.1,0.1
83.6,93.3,0.1,0.1
84.2,92.0,0.1,0.1
84.5,92.3,0.1,0.1
84.5,92.3,0.1,0.1
87.7,92.4,0.1,0.1
86.8,93.7,0.1,0.1
89.9,93.2,0.1,0.1
91.2,92.5,0.1,0.1
88.8,0.9,0.1,0.1
34.1,84.9,58.9,0.2
42.7,87.8,41.2,0.1
51.1,92.4,3.5,0.1
64.3,92.8,1.2,0.1
79.9,98.5,0.2,0.1
74.7,99.1,0.1,0.1
86.2,99.2,0.1,0.1
88.2,93.2,0.1,0.1
86.1,93.5,0.1,0.1
86.8,96.1,0.1,0.1
86.9,96.1,0.1,0.1
85.8,96.1,0.1,0.1
86.0,96.1,0.1,0.1
87.3,96.1,0.1,0.1
86.9,96.1,0.1,0.1
86.5,96.1,0.1,0.1
95.9,96.1,0.1,0.1
87.6,96.1,0.1,0.1
87.2,96.1,0.1,0.1
32.5,57.8,57.5,84.5
32.7,86.9,63.0,0.4
43.9,90.3,68.7,0.7
60.3,89.4,33.1,0.1
60.0,94.3,4.4,0.1
85.6,99.3,1.8,0.1
85.6,99.4,0.5,0.1
86.0,99.4,0.2,0.1
87.7,99.4,0.1,0.1
88.1,92.6,0.1,0.1
85.3,95.9,0.1,0.1
86.2,96.0,0.1,0.1
85.6,96.0,0.1,0.1
86.7,97.9,0.1,0.1
95.0,98.0,0.1,0.1
95.2,98.0,0.1,0.1
92.2,98.0,0.1,0.1
92.2,98.0,0.1,0.1
91.8,98.0,0.1,0.1
37.5,86.4,14.2,0.2
48.0,82.9,0.4,0.1
61.2,86.5,0.1,0.1
67.1,94.6,0.1,0.1
65.9,95.2,0.1,0.1
82.2,95.3,0.1,0.1
82.4,93.3,0.1,0.1
85.3,93.3,0.1,0.1
83.5,93.3,0.1,0.1
86.0,93.3,0.1,0.1
84.5,92.1,0.1,0.1
84.7,93.6,0.1,0.1
87.7,93.2,0.1,0.1
86.8,93.3,0.1,0.1
89.0,92.1,0.1,0.1
89.6,92.5,0.1,0.1
89.0,92.5,0.1,0.1
89.3,3.6,0.1,0.1
