OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.0,21.7,45.4,18.5
20.5,22.7,41.9,12.3
21.1,24.3,29.9,10.4
21.3,24.8,25.3,7.6
21.6,27.5,19.7,2.5
21.8,27.5,20.0,1.6
22.2,29.1,15.8,0.8
22.4,30.7,14.4,0.6
23.3,31.2,11.7,0.4
23.4,40.1,8.3,0.4
24.2,40.9,6.8,0.3
24.4,40.8,8.3,0.3
24.6,20.5,7.0,0.3
26.0,25.4,5.6,0.2
26.3,35.6,2.7,0.2
27.7,43.1,2.1,0.2
29.1,44.5,1.8,0.1
27.3,60.8,1.3,0.1
27.4,54.2,1.1,0.1
19.8,21.3,46.2,26.7
20.2,22.0,44.0,16.6
20.6,23.2,32.9,17.3
21.1,24.6,29.4,23.2
21.2,24.8,24.6,10.8
21.3,27.2,24.7,8.2
21.8,27.9,22.5,2.8
22.0,29.5,19.0,2.0
23.1,31.7,21.7,1.6
23.3,31.8,16.0,1.1
23.0,34.4,13.3,1.6
22.6,21.5,9.7,1.5
24.3,26.4,21.7,1.4
23.4,24.7,13.9,0.5
24.8,31.8,10.8,0.4
26.6,42.1,9.8,0.3
25.0,33.0,8.6,0.3
24.9,66.4,7.8,1.4
27.7,11.6,5.3,1.3
19.7,21.2,46.1,30.1
20.0,21.8,44.1,18.1
20.3,22.5,35.4,18.2
20.9,23.2,32.8,22.2
21.1,24.6,26.5,25.0
21.2,26.3,28.5,27.5
21.6,21.2,28.8,18.5
22.0,21.8,23.2,11.4
22.1,28.1,23.0,10.5
22.1,19.8,22.8,2.5
22.5,16.7,24.0,2.1
22.4,16.8,27.8,1.7
23.1,18.6,16.3,12.1
23.4,17.8,13.3,24.2
22.4,14.4,10.5,12.6
24.2,17.2,30.6,7.8
24.7,17.3,27.0,1.8
24.3,6.9,24.7,1.6
26.9,6.6,18.6,1.5
21.1,24.3,29.5,7.7
21.6,27.1,19.7,1.8
22.2,29.2,15.4,0.6
23.3,32.4,11.7,0.4
24.2,39.2,6.0,0.3
24.6,27.6,6.8,0.2
26.3,42.0,2.7,0.2
29.0,43.2,1.8,0.1
27.4,41.1,1.1,0.1
29.8,69.0,0.8,0.1
