ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
84.3,99.7
75.9,99.9
79.2,99.9
86.1,99.9
88.4,99.9
94.5,99.9
94.5,99.9
84.8,99.9
84.8,99.9
3.1,99.9
3.1,99.9
3.1,99.9
3.1,99.9
3.5,99.9
94.6,99.9
3.1,99.9
94.2,99.9
3.1,99.9
83.9,57.7
86.6,98.9
77.0,85.6
78.3,99.9
82.6,99.9
80.3,99.9
82.0,99.9
72.3,99.9
81.9,99.9
78.2,99.9
42.0,99.9
39.9,99.9
40.7,99.9
40.8,99.9
83.7,99.9
94.4,99.9
94.4,99.9
68.1,99.9
87.2,85.5
79.0,80.6
78.9,83.5
75.1,83.4
78.6,88.0
79.8,84.0
73.7,84.0
79.7,84.0
72.0,84.0
49.5,84.0
63.0,84.0
64.2,84.0
39.5,84.0
39.4,84.0
39.5,84.0
48.1,99.9
72.5,99.9
77.2,99.9
85.5,83.1
85.5,78.6
76.8,98.5
76.5,44.3
78.3,61.8
78.7,99.0
79.2,52.0
78.8,52.0
79.1,51.3
69.9,51.3
61.8,51.3
79.8,51.3
69.1,51.3
69.6,51.3
70.4,41.0
71.4,41.0
71.6,41.0
71.6,41.0
89.5,81.8
87.7,46.5
74.5,40.2
43.5,72.1
82.5,60.5
70.9,83.7
81.0,83.7
64.5,51.2
3.1,51.2
70.9,51.2
63.5,51.2
68.5,51.2
55.2,51.2
62.0,51.2
64.3,51.2
80.0,51.2
70.4,51.2
67.1,51.2
89.3,56.3
89.3,57.2
63.1,59.7
59.4,72.4
69.5,59.3
69.4,83.3
75.1,52.2
84.7,99.1
91.7,51.2
92.3,51.2
91.7,51.2
59.4,51.2
68.8,51.2
73.8,51.2
79.7,51.2
53.4,51.2
77.5,51.2
70.5,51.2
91.3,81.6
91.0,95.9
74.6,97.8
71.6,46.7
69.7,59.2
69.4,85.5
88.8,86.9
12.8,98.5
81.5,65.9
13.6,56.8
91.7,51.2
81.2,51.2
86.9,51.2
72.8,51.2
91.8,51.2
91.7,51.2
54.9,51.2
82.1,51.2
88.5,86.9
91.1,74.3
84.9,97.9
78.9,98.7
65.0,55.0
68.7,80.2
51.8,50.5
26.0,51.0
79.2,99.5
70.6,99.5
19.6,48.3
89.3,44.2
88.8,51.3
89.0,51.3
85.1,51.2
83.9,51.2
59.7,51.2
75.4,51.2
90.3,88.3
84.4,80.2
76.6,96.9
76.4,91.1
77.4,98.9
74.6,98.9
71.7,98.9
77.8,99.4
74.3,99.4
85.8,99.4
79.0,31.4
90.2,31.4
76.7,31.4
71.9,34.9
76.6,86.1
91.2,86.1
88.5,86.1
65.1,84.9
89.6,91.8
88.4,96.4
78.4,93.8
78.6,98.6
30.1,98.6
73.7,98.9
26.8,86.5
72.2,99.4
26.2,49.9
85.9,42.1
96.0,46.0
96.9,99.4
92.5,99.4
82.3,99.4
86.4,50.3
60.3,90.9
87.0,53.4
85.7,53.4
89.8,77.5
87.6,84.1
71.5,72.5
74.4,92.9
77.0,98.6
28.1,85.7
23.9,95.0
81.7,99.4
26.1,99.4
95.6,99.4
91.8,99.3
67.1,99.3
91.6,99.3
85.0,99.3
65.6,39.3
84.0,30.4
84.2,39.3
79.3,88.3
89.7,90.7
80.4,76.0
79.8,95.4
81.9,93.1
79.4,93.7
75.8,87.3
73.7,69.7
27.6,99.4
79.3,67.1
92.2,43.6
90.7,45.3
86.4,96.9
75.9,96.9
82.5,95.6
75.8,99.3
54.4,99.3
75.5,99.3
73.2,99.3
90.6,86.7
87.7,75.9
81.1,95.2
82.8,52.2
20.7,80.8
83.0,69.7
24.5,69.7
84.8,70.7
90.7,99.2
91.1,99.2
80.3,99.2
22.2,89.4
77.3,90.8
67.5,90.7
76.6,90.7
76.0,90.7
72.6,92.1
74.7,80.3
90.6,74.9
80.2,85.8
77.8,96.7
81.8,44.3
46.4,64.8
26.5,77.6
27.3,66.3
83.2,70.6
30.0,99.1
29.6,98.0
88.8,99.2
93.6,99.2
38.0,99.2
85.1,99.2
75.0,88.6
42.6,82.4
77.3,90.1
77.9,83.9
90.2,91.9
82.7,84.8
88.2,94.9
73.0,85.5
24.8,91.9
24.4,38.9
76.1,87.2
96.6,74.6
97.0,74.6
97.1,96.3
96.3,96.5
34.8,99.0
88.2,99.2
92.0,99.2
39.3,99.2
85.2,99.2
87.3,99.2
57.9,63.1
89.7,90.8
87.2,76.7
81.9,92.5
78.4,86.9
82.6,96.6
16.1,75.2
89.8,73.1
96.8,70.8
29.0,96.7
78.6,96.7
84.9,96.1
66.7,69.9
67.6,69.9
67.1,69.9
88.3,98.4
57.2,98.4
42.4,96.0
89.7,70.3
89.2,88.9
78.5,77.0
26.3,93.2
44.3,90.5
21.2,90.5
87.6,74.4
78.5,86.3
33.5,90.2
95.7,76.3
29.1,49.8
62.7,49.8
62.5,69.9
64.7,69.9
65.8,69.9
61.5,69.9
66.9,69.9
67.4,69.9
94.9,69.9
88.4,91.4
74.8,77.3
74.3,93.2
79.1,85.1
19.6,57.4
18.1,84.6
76.3,59.7
75.3,48.3
83.7,95.0
89.2,69.9
66.0,69.9
66.4,94.8
65.5,95.0
80.4,95.2
66.3,95.2
93.7,95.2
91.0,96.8
46.4,99.0
85.4,94.9
73.6,65.2
18.6,85.6
51.6,85.5
65.1,65.6
32.4,45.0
14.9,45.8
70.1,60.2
81.3,60.6
85.0,85.3
85.4,95.1
58.2,95.3
55.4,95.3
85.2,96.8
53.7,96.8
82.5,96.8
82.0,99.0
83.8,99.0
