ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
93.9,95.5
94.4,99.3
94.5,99.7
84.4,99.8
37.3,99.8
93.9,99.8
81.8,99.8
94.9,99.8
94.2,99.8
83.2,99.8
83.2,99.8
38.4,99.8
38.4,99.8
38.4,99.8
64.1,99.8
95.5,99.8
95.5,99.8
95.5,99.8
93.2,81.9
94.0,93.9
95.0,99.7
75.8,67.4
94.0,99.7
42.8,99.7
78.1,99.7
94.9,72.9
74.0,72.6
43.4,72.6
42.1,72.6
37.8,72.6
37.9,72.6
37.9,72.6
94.7,72.6
42.8,72.6
94.7,77.6
21.1,77.6
92.4,94.8
93.6,96.5
94.1,99.6
94.1,76.4
94.9,74.4
95.2,70.1
89.2,71.2
42.0,71.2
95.2,71.2
93.9,2.7
94.1,2.7
37.1,2.7
95.1,2.7
37.1,2.7
95.9,2.7
41.7,2.7
40.3,2.7
94.3,2.7
92.3,95.5
93.3,97.1
93.7,99.6
93.2,99.6
94.7,75.1
95.1,75.1
90.3,67.8
94.5,75.4
95.1,75.4
94.8,2.5
94.6,2.5
94.6,2.5
91.1,2.5
94.5,2.5
89.1,2.5
90.8,2.5
90.8,2.5
90.8,2.5
92.4,95.7
93.2,96.3
93.5,99.5
93.2,99.6
93.1,72.8
92.3,71.7
94.8,75.1
89.4,69.9
90.1,69.9
95.0,2.2
93.6,2.2
93.7,2.2
93.4,2.2
91.7,2.2
88.3,2.2
88.3,2.2
91.7,2.2
91.7,2.2
92.4,94.8
92.6,89.3
93.4,84.6
93.7,99.6
93.0,99.6
92.7,99.3
94.9,73.6
90.4,73.6
93.8,73.6
95.5,73.6
76.3,73.6
93.9,0.7
92.3,0.7
91.5,0.7
91.6,0.7
91.6,0.7
91.1,0.7
91.4,0.7
92.6,96.3
83.1,82.9
93.0,84.1
92.8,99.6
92.7,99.6
92.5,98.0
93.0,80.6
87.2,70.5
89.4,70.5
89.9,70.5
90.0,70.5
93.1,70.2
92.1,60.2
92.0,0.7
91.4,0.7
87.7,0.7
92.1,0.7
92.3,0.7
91.9,95.0
92.7,74.9
93.1,77.2
92.7,99.6
91.7,99.6
91.8,77.4
91.4,98.0
68.9,74.0
67.4,63.6
89.6,63.6
86.6,63.6
87.8,64.0
86.6,67.7
88.3,75.6
94.0,75.6
94.0,52.1
93.2,44.7
94.8,44.7
92.5,96.5
92.9,75.1
92.0,81.7
91.2,78.5
91.7,99.6
89.4,99.6
89.5,75.5
89.2,75.5
91.8,77.5
85.9,82.3
93.3,79.0
94.4,79.0
88.0,79.0
90.6,79.0
76.4,79.0
93.0,79.0
93.3,65.1
93.3,65.1
91.8,96.8
92.4,98.2
91.6,81.7
87.6,84.1
90.1,99.6
90.1,99.6
73.1,75.5
67.8,75.5
67.3,75.5
87.1,75.6
87.4,75.6
93.5,53.3
88.8,88.8
94.3,87.3
94.3,87.5
94.3,92.4
94.4,92.4
94.7,92.4
91.9,96.3
92.1,95.1
91.9,84.9
71.8,99.4
90.2,78.4
76.1,99.6
73.2,0.8
87.5,74.4
4.2,74.4
86.9,75.5
86.9,75.6
87.5,75.6
51.4,75.6
52.6,62.3
88.5,52.3
94.3,53.7
88.6,53.7
88.3,0.8
91.9,96.2
92.6,92.8
91.9,75.8
72.4,99.4
90.6,99.4
16.2,99.6
6.9,75.6
71.1,0.8
73.3,71.9
25.5,71.9
70.7,71.9
87.6,81.1
88.3,75.6
60.0,75.6
30.2,75.6
28.9,61.7
29.7,60.6
30.0,33.5
91.8,93.0
92.1,95.1
91.4,73.7
72.2,99.3
69.2,99.4
36.7,99.4
3.4,99.6
33.5,72.3
79.0,0.8
36.9,71.9
87.7,72.0
87.2,72.0
91.1,71.5
91.9,71.5
60.6,45.4
16.2,72.1
17.9,72.4
15.2,33.6
91.7,94.9
92.3,86.8
91.3,86.6
87.8,97.8
88.7,99.4
72.9,99.4
87.4,76.4
3.3,36.9
88.4,0.9
77.8,2.4
3.1,73.5
87.4,73.5
75.2,73.5
91.7,72.1
91.6,72.1
91.9,73.0
69.3,73.0
4.7,35.0
91.8,94.9
70.9,89.6
69.7,72.0
91.1,91.0
90.6,93.9
73.8,99.4
3.3,97.0
76.0,3.3
87.6,97.1
76.7,50.3
84.9,2.5
36.5,2.6
83.1,73.4
82.9,73.4
70.4,99.2
89.2,98.4
90.3,99.3
89.9,99.6
89.6,94.9
83.8,84.5
81.2,61.0
50.4,98.2
92.4,95.5
78.1,88.2
13.0,78.5
82.4,71.9
87.7,40.1
83.3,3.8
17.3,74.6
88.5,99.2
89.1,99.2
87.9,99.2
78.7,99.2
79.4,98.5
34.9,99.3
79.5,99.6
92.3,94.8
57.3,99.2
90.1,72.2
50.6,98.2
81.4,83.2
94.3,77.2
75.4,72.7
84.7,79.1
72.2,79.1
88.5,99.1
87.9,56.2
87.4,99.2
88.3,99.2
88.5,99.1
72.1,99.1
85.3,99.3
55.3,98.6
88.0,99.7
92.3,92.8
55.3,96.2
63.8,98.7
64.1,75.3
78.9,92.0
62.0,92.2
2.7,81.4
75.8,92.3
14.5,92.3
14.6,99.1
82.8,99.1
82.3,99.1
82.7,99.1
87.5,99.1
86.7,99.1
87.2,99.3
87.8,98.6
88.0,99.7
84.6,94.2
87.4,94.2
74.7,98.6
53.7,75.0
71.3,79.6
64.3,88.7
44.7,90.1
12.5,54.5
37.5,56.1
77.9,56.0
83.5,96.8
76.5,98.3
78.7,98.3
77.1,98.3
78.8,99.2
77.6,99.4
80.0,98.7
81.5,99.8
