ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
89.1,91.0
90.5,37.1
83.0,40.4
76.9,38.2
82.3,38.2
76.5,38.2
65.2,38.2
79.6,38.2
67.5,38.2
67.5,38.2
51.6,38.2
83.1,38.2
82.3,38.2
82.3,38.2
86.7,38.2
86.7,38.2
84.8,38.2
84.8,38.2
90.1,84.9
93.2,90.8
90.2,90.2
78.6,91.6
72.2,88.6
72.6,92.9
71.7,92.9
64.3,92.9
47.0,92.9
47.8,92.9
47.7,92.9
66.0,92.9
43.3,92.9
43.4,92.9
43.3,92.9
43.3,99.6
43.4,99.6
43.3,99.6
95.0,93.9
91.9,82.5
89.5,95.8
91.2,96.1
75.8,92.4
84.9,92.8
75.9,92.8
72.5,92.8
72.3,93.0
72.4,93.0
69.4,51.9
66.9,51.9
67.7,51.9
60.8,51.9
60.9,51.9
43.1,88.3
43.0,88.3
42.9,88.3
94.7,95.4
94.3,97.3
86.8,96.1
88.6,64.8
87.8,97.0
76.7,98.4
87.2,47.6
78.0,50.1
73.5,35.3
71.7,35.3
68.7,35.3
76.7,35.3
77.7,35.3
77.0,35.3
71.3,35.3
70.8,35.3
70.7,35.3
71.6,23.9
95.0,98.1
94.2,92.3
90.7,96.2
91.2,96.7
85.0,68.2
83.4,58.1
82.3,98.2
89.8,98.2
74.9,98.2
58.2,98.2
69.0,15.5
76.7,83.1
77.3,83.1
76.5,83.1
77.6,83.1
73.0,83.1
73.2,83.1
73.9,83.1
95.1,93.9
94.0,94.5
94.6,97.1
92.5,96.9
95.6,96.8
90.6,92.0
91.8,75.0
88.4,75.0
90.3,55.0
88.9,55.0
79.5,55.0
91.0,55.0
90.6,55.0
78.0,55.0
84.5,97.0
79.9,17.7
78.9,17.7
80.4,6.3
95.1,90.2
94.1,93.6
93.6,93.0
84.4,73.5
91.5,97.2
91.6,93.4
95.0,2.9
88.7,40.9
88.5,97.2
94.5,34.2
94.6,35.1
87.7,35.1
87.5,35.1
86.7,35.1
87.3,35.1
88.9,35.1
86.6,35.1
86.7,35.1
95.3,94.7
93.6,94.0
91.5,89.4
90.4,95.2
91.2,64.2
91.1,97.4
91.4,93.7
91.1,73.7
90.8,73.9
89.8,70.2
89.7,76.6
90.8,55.7
91.3,95.0
91.1,16.5
64.4,16.5
88.0,34.1
93.4,34.1
91.6,34.1
95.6,94.7
95.3,94.0
89.9,57.7
90.3,93.9
90.6,97.4
86.0,97.2
90.5,97.2
90.8,94.3
91.0,94.3
89.3,94.3
88.0,94.3
89.7,25.1
90.7,62.6
89.7,62.6
91.0,56.6
89.8,39.9
89.4,39.9
89.5,39.9
95.4,92.5
93.8,92.7
1.0,97.4
92.8,94.4
91.2,67.6
87.0,67.0
88.0,97.2
88.5,68.8
88.8,72.0
88.1,47.3
90.8,47.4
89.7,52.1
88.4,60.7
89.3,60.7
89.2,40.9
88.7,40.9
96.0,24.1
96.0,24.1
95.5,85.7
62.5,91.8
0.9,96.2
90.6,92.3
88.6,65.3
88.0,42.0
95.6,18.3
90.0,58.2
94.3,68.0
91.1,68.0
90.3,66.9
88.3,67.8
89.1,62.1
88.3,71.3
88.4,71.3
88.5,71.1
95.4,60.1
95.4,50.0
95.5,93.9
95.7,62.2
0.8,95.4
90.5,98.8
87.4,98.2
86.9,98.1
87.6,21.0
94.2,94.3
87.2,76.4
92.5,69.2
88.4,57.4
91.0,71.5
54.5,61.7
90.2,61.9
88.8,60.4
88.1,41.5
3.1,41.5
3.1,41.5
95.3,94.9
94.3,62.2
92.3,94.9
95.4,98.8
95.5,67.0
95.1,98.1
84.3,98.1
93.8,97.5
87.8,94.3
90.3,94.3
90.0,94.3
90.2,94.3
90.6,94.3
71.3,72.7
89.8,54.3
89.1,42.3
3.0,42.3
3.0,42.3
95.6,93.3
94.5,86.1
84.5,60.2
92.3,87.5
86.8,89.6
91.9,43.4
88.5,41.6
90.0,4.0
88.1,50.1
88.4,94.3
88.9,94.3
3.2,95.3
3.3,95.3
88.9,74.8
90.4,75.8
90.6,75.8
90.6,75.8
2.4,51.7
93.2,95.0
91.9,86.7
91.6,47.3
32.1,89.5
35.8,63.4
0.7,90.4
91.2,93.3
92.5,96.6
94.8,96.4
89.5,96.4
90.2,96.4
90.1,56.9
88.9,79.6
90.0,52.0
90.4,75.8
2.5,76.5
90.5,78.9
90.4,43.2
94.7,94.1
93.7,85.2
85.2,58.1
57.4,92.6
44.4,90.7
0.5,98.6
0.6,98.5
90.9,96.8
91.4,96.8
91.5,96.8
89.8,96.8
89.5,64.8
89.7,94.7
89.8,95.8
88.2,95.8
88.4,74.9
88.7,73.8
89.9,73.3
94.1,90.6
94.6,88.4
38.1,22.5
62.0,98.8
36.6,98.6
0.6,98.8
90.2,96.2
91.2,96.4
88.4,96.4
92.0,95.9
2.8,96.0
87.9,95.6
86.7,95.6
86.0,95.6
86.1,95.6
86.7,77.3
89.8,98.9
89.5,98.9
94.8,90.0
93.7,88.4
61.4,98.3
45.1,98.8
92.5,98.8
93.9,96.4
88.0,96.5
90.1,96.6
0.5,96.6
90.9,96.7
88.7,96.7
91.0,96.7
91.2,98.3
91.5,98.3
91.3,98.3
90.4,98.7
86.3,98.9
86.2,98.9
58.8,90.5
54.2,88.5
63.7,98.6
91.8,98.8
46.6,97.3
90.6,97.3
47.9,97.4
49.1,97.4
49.2,97.4
87.7,97.8
71.2,99.5
85.3,98.2
84.6,98.2
51.2,98.1
88.8,98.3
90.0,98.6
91.0,98.6
91.0,99.4
