ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
815.09,982.07
870.66,985.07
802.08,993.02
778.13,944.08
695.88,924.95
717.6,931.51
949.95,931.34
60.97,931.23
60.65,931.12
91.0,931.04
88.0,930.97
89.08,930.91
57.84,930.86
57.92,930.81
58.15,930.77
58.24,930.74
883.82,930.7
87.7,930.67
883.12,969.67
796.38,985.68
829.87,965.1
761.57,967.66
833.31,952.41
840.99,954.17
841.81,954.27
969.31,954.31
971.84,954.33
971.51,954.33
977.13,954.34
978.08,954.33
93.8,954.33
95.51,954.33
94.81,954.32
953.98,954.32
953.72,954.31
955.29,954.3
797.05,952.23
946.79,968.25
707.14,975.13
837.58,726.14
887.65,953.17
880.74,949.13
867.72,958.37
846.91,958.52
501.24,959.17
829.67,959.31
764.86,959.41
840.6,959.5
969.4,959.57
798.3,959.63
784.79,959.68
785.09,959.72
922.7,959.76
746.44,959.79
613.43,972.57
764.31,957.04
791.12,960.1
892.68,967.54
878.17,987.29
879.38,961.06
499.28,961.51
874.94,962.31
502.12,951.59
914.28,951.82
929.29,951.99
910.87,956.24
915.36,955.59
828.62,955.63
502.77,955.66
930.92,956.73
830.41,956.78
971.49,956.82
825.72,966.91
949.71,957.5
924.53,691.63
940.64,702.14
890.25,877.95
880.1,963.13
870.75,966.5
867.28,967.08
918.18,971.76
917.55,972.06
919.63,972.28
945.23,972.45
850.92,958.74
854.97,958.13
899.5,958.17
897.79,958.21
918.68,958.24
945.95,958.26
895.73,965.14
506.7,942.47
789.79,960.2
689.58,806.34
660.63,922.91
916.01,970.21
829.49,833.29
878.98,817.5
963.24,817.37
923.77,817.25
915.45,817.14
925.29,967.49
966.28,803.43
799.97,803.38
824.57,24.55
890.67,24.38
489.46,24.25
588.2,24.13
933.53,967.96
528.14,960.14
895.83,953.25
918.35,951.11
946.41,944.09
964.75,889.34
917.11,976.43
759.28,973.48
917.35,961.63
886.43,960.82
966.78,961.24
967.02,961.55
563.51,806.14
3.64,806.04
506.52,805.96
839.61,805.89
221.23,805.82
3.95,805.77
726.45,958.45
301.08,950.91
690.95,977.66
324.67,954.02
935.47,908.69
958.07,907.42
941.3,946.7
967.11,889.43
969.54,817.63
969.35,966.27
954.34,966.78
1.59,967.17
1.52,967.46
158.71,967.7
3.25,967.89
2.8,903.77
461.8,903.94
2.77,904.08
741.75,965.56
916.92,960.49
956.65,976.48
572.94,646.3
303.06,799.2
945.28,896.14
947.62,913.7
943.13,902.18
964.1,897.6
966.57,962.81
970.21,963.74
2.17,985.81
1.97,986.44
2.17,986.94
1.65,987.35
3.13,987.68
385.14,987.96
2.55,988.19
847.65,961.05
356.96,963.89
705.99,975.09
957.69,918.11
961.25,835.61
946.02,883.94
945.13,686.66
948.34,906.39
599.18,882.11
13.16,874.74
12.51,963.19
2.48,964.09
2.75,964.79
2.55,987.2
1.91,987.71
1.45,988.13
1.12,988.48
1.1,988.78
814.91,974.0
756.6,951.69
956.14,976.72
949.13,928.19
959.45,878.94
963.09,806.71
946.04,796.1
11.89,729.11
436.04,737.58
953.04,868.48
947.05,897.82
3.36,962.66
2.45,963.53
2.54,964.23
2.26,987.71
2.01,988.23
1.54,988.67
1.2,988.28
643.3,971.74
888.08,338.94
883.99,975.01
696.47,929.6
947.39,875.04
960.6,912.02
962.78,495.9
965.58,717.84
945.97,807.32
935.63,987.02
37.54,798.47
610.68,957.5
523.21,681.71
2.94,705.67
3.21,686.3
2.43,838.31
2.15,967.43
1.66,990.99
908.35,970.85
889.54,963.26
284.82,953.72
953.37,908.92
949.58,854.94
960.41,726.24
5.57,125.58
961.27,777.55
159.31,937.53
943.32,885.98
934.75,903.19
932.83,884.52
3.92,903.15
3.53,903.59
3.13,903.93
23.4,904.2
2.97,736.59
2.3,733.73
870.41,969.9
464.88,948.66
851.38,953.59
947.37,910.58
949.88,737.32
876.24,810.0
944.09,873.66
905.12,947.71
951.96,706.06
953.57,929.54
25.25,941.51
738.9,959.18
372.27,960.15
268.99,877.77
530.78,938.5
3.21,939.24
53.85,941.15
16.94,942.24
817.66,968.08
900.22,957.17
277.42,951.55
947.85,914.72
949.14,767.0
828.28,886.64
892.61,970.31
943.4,957.76
6.35,949.75
5.34,962.75
935.19,963.72
728.56,940.46
736.16,941.77
820.25,970.41
794.3,971.3
220.11,989.5
296.67,952.3
271.9,968.07
934.85,969.7
878.09,952.7
946.16,919.98
948.44,775.96
26.31,980.22
948.52,981.94
866.26,985.41
862.1,986.05
903.97,985.81
9.8,987.9
6.42,925.57
5.3,989.58
793.4,879.28
933.0,960.7
934.56,961.86
942.05,989.48
708.31,817.36
4.27,970.9
936.41,968.36
878.32,896.31
946.37,916.82
949.27,815.03
949.54,981.75
947.76,982.97
886.62,181.66
907.0,982.33
941.56,984.31
356.69,987.05
418.48,988.68
7.47,989.39
265.09,991.07
952.02,991.49
954.58,922.18
961.36,992.72
879.57,871.06
927.56,871.8
737.11,958.32
246.95,910.26
943.84,923.4
906.89,980.7
389.09,982.99
405.15,967.9
572.78,916.84
667.54,956.69
597.93,979.1
912.45,985.43
789.91,986.85
882.77,988.27
881.12,989.95
865.0,991.55
875.89,992.84
958.76,981.69
962.62,982.75
775.73,991.13
790.34,954.33
711.78,941.08
944.34,924.11
951.78,981.74
920.52,988.72
924.3,956.5
502.24,183.62
508.38,962.08
712.46,966.65
819.72,969.54
830.68,980.38
840.8,987.82
850.28,989.22
864.58,991.16
771.3,989.95
812.47,990.96
878.79,991.77
888.08,992.43
