OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
19.5,24.5,52.1,59.2
20.5,31.0,53.7,67.7
20.9,34.1,61.1,78.9
21.8,50.1,64.7,84.4
22.6,60.8,65.9,87.0
25.5,63.4,68.1,91.2
26.2,71.0,69.3,87.1
26.9,72.4,68.5,89.3
33.2,75.2,70.1,92.0
33.7,77.1,71.3,95.0
34.1,80.9,72.4,95.2
35.0,81.4,82.6,96.3
35.2,82.5,83.0,96.5
38.5,83.1,83.8,96.7
39.1,83.4,83.2,96.7
56.0,83.7,81.6,96.7
61.0,85.2,83.4,96.7
62.1,85.3,83.2,96.7
65.7,85.5,84.2,96.7
19.3,22.4,52.2,59.6
20.4,28.0,54.2,63.5
20.8,33.8,61.1,81.9
21.7,49.8,65.6,83.8
22.0,60.3,67.3,84.0
23.6,63.3,68.1,86.2
24.3,71.0,70.3,86.1
32.4,72.3,71.5,86.4
32.8,73.0,75.5,88.4
33.6,76.1,76.6,88.0
34.0,80.2,79.7,90.3
34.8,80.9,80.6,92.1
34.8,81.5,82.3,94.3
35.7,82.9,82.9,94.6
39.3,83.5,83.0,94.6
41.6,83.4,82.9,95.2
60.8,83.0,83.4,95.7
62.0,85.6,84.2,92.3
64.5,87.0,83.8,93.9
19.1,21.8,53.5,61.8
19.7,27.6,55.0,64.5
20.5,33.4,61.4,81.9
20.9,35.8,65.9,83.5
21.7,57.5,66.8,84.0
22.0,62.3,68.5,83.8
22.5,64.9,70.0,84.6
27.9,66.7,72.2,85.7
32.4,70.4,75.3,86.9
33.5,70.0,78.2,86.2
34.3,77.3,78.8,86.7
34.4,77.7,80.1,87.1
37.3,81.0,82.0,87.7
37.6,81.4,82.7,90.3
37.8,82.2,83.2,94.7
38.3,82.9,82.9,87.8
41.9,83.4,82.8,88.3
39.5,83.4,83.1,88.4
44.2,84.2,83.5,88.2
20.9,34.3,61.3,84.1
22.6,60.4,66.2,89.6
26.2,70.9,69.3,89.2
33.2,75.3,69.5,95.0
34.1,80.6,72.5,96.3
35.2,82.2,83.4,96.7
39.1,83.5,83.4,96.7
61.0,84.5,82.9,96.7
65.7,86.1,83.0,96.7
66.6,86.8,83.5,3.4
74.8,88.0,95.6,99.7
77.1,88.8,95.6,99.7
81.1,90.6,96.6,99.7
82.3,91.9,98.5,99.7
