OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
226.89,318.2,584.78,721.47
252.3,397.58,624.73,734.15
276.33,498.89,639.59,768.4
301.12,550.35,673.77,812.84
328.12,631.76,693.83,884.81
341.09,719.68,726.84,932.24
359.5,733.28,730.54,949.64
407.96,756.63,718.55,957.25
425.52,783.32,725.08,832.04
479.86,797.28,757.15,870.89
519.23,799.76,759.91,954.88
552.97,837.69,773.86,957.85
579.52,811.3,776.5,3.15
617.63,803.24,797.61,2.61
570.31,780.73,788.09,2.26
586.64,791.09,792.8,2.03
600.1,845.35,814.2,1.87
666.13,849.03,793.83,1.75
707.32,859.59,800.42,1.67
232.27,333.39,569.17,692.46
265.8,416.82,613.06,714.14
288.44,510.5,645.54,721.24
313.32,590.94,656.51,725.95
335.68,693.89,665.35,788.9
357.16,742.49,683.25,804.93
395.61,754.56,710.01,808.96
429.91,770.72,723.12,834.08
503.13,815.38,716.52,885.9
539.26,830.21,721.51,841.09
569.04,861.77,719.47,891.9
598.46,844.66,725.81,897.09
688.8,846.33,752.15,894.9
718.56,817.92,727.14,33.65
641.88,788.68,760.36,16.08
650.28,804.23,777.91,12.62
735.61,853.7,785.29,9.93
754.36,845.86,793.22,7.95
765.19,857.43,790.6,6.5
234.48,340.25,570.98,662.63
268.64,444.13,605.39,716.24
296.2,538.4,639.52,717.79
324.93,653.63,656.51,769.16
348.04,711.3,661.69,782.81
387.17,740.02,669.62,794.59
425.16,767.28,700.96,793.19
483.73,814.74,715.17,812.06
524.68,849.19,717.64,815.0
574.76,867.1,722.72,858.45
652.17,854.34,724.75,877.79
679.17,859.9,755.03,898.83
718.78,876.65,737.67,854.26
694.26,866.12,723.27,903.59
722.56,870.32,745.29,918.85
746.19,875.37,762.18,889.56
752.38,875.54,773.81,94.58
761.97,879.76,778.37,16.64
782.79,882.68,778.35,13.62
276.34,497.1,641.26,777.04
328.0,630.89,694.39,920.71
361.2,734.48,731.11,958.04
425.19,782.26,730.73,829.24
519.06,799.55,761.54,959.13
579.11,811.85,776.1,2.6
569.48,782.91,783.21,2.01
599.38,851.66,795.77,1.75
685.94,857.3,806.04,1.61
756.79,884.89,805.17,1.53
771.19,889.61,852.78,1.48
692.7,891.08,890.36,1.45
693.95,856.81,926.42,1.42
703.06,880.63,946.77,1.4
740.94,879.25,808.55,1.39
755.82,870.97,871.21,1.38
764.15,890.51,809.87,1.37
820.44,890.39,806.28,1.37
823.16,891.55,812.52,1.37
288.37,505.32,646.48,726.28
335.56,685.87,666.41,790.28
395.45,751.73,710.91,811.14
503.27,813.42,717.41,836.79
569.11,858.98,720.27,902.16
689.27,846.51,752.98,47.65
639.05,780.71,761.14,14.02
735.46,822.63,787.84,8.74
763.98,820.52,791.34,5.68
783.82,864.17,796.97,3.96
768.25,899.97,800.89,2.94
801.03,925.97,805.32,2.33
808.91,913.56,809.28,1.97
790.96,928.97,803.55,1.75
818.07,883.45,812.23,1.62
819.53,889.94,814.67,1.53
825.25,887.38,818.2,1.48
878.54,888.66,879.79,1.45
877.0,887.74,840.78,1.43
296.21,519.13,639.89,719.43
348.05,698.34,661.91,786.0
425.26,763.44,702.51,801.95
525.23,842.67,717.77,809.17
652.42,849.19,724.87,869.7
719.43,878.29,737.75,891.25
722.87,866.64,745.33,909.9
752.46,877.64,773.86,19.52
782.51,882.46,778.34,13.17
822.81,927.14,794.35,340.25
812.72,926.54,798.8,18.57
834.57,917.18,803.45,13.64
845.46,907.35,803.79,10.03
846.28,968.13,803.8,7.46
855.78,967.92,811.64,5.74
861.18,969.22,820.77,4.57
864.55,952.68,819.56,3.73
874.52,957.75,878.26,3.11
877.44,961.0,822.78,10.46
327.72,624.51,697.79,937.82
400.02,757.52,716.5,982.62
518.5,796.05,765.8,979.53
616.53,818.56,805.66,2.02
599.04,853.42,794.16,1.67
714.96,828.6,809.82,1.54
769.85,891.79,854.65,1.46
733.85,897.0,923.72,1.42
701.84,880.41,950.72,1.39
749.18,873.26,807.83,1.38
763.04,894.47,812.58,1.37
822.37,890.68,810.91,1.36
824.97,893.52,998.49,999.7
832.89,886.69,998.69,999.72
875.84,907.27,998.03,999.73
880.35,948.59,998.3,999.74
821.09,946.96,998.5,999.76
839.16,919.66,999.6,999.77
829.68,923.16,999.63,999.78
335.32,681.32,671.3,804.94
453.59,764.15,711.78,889.28
569.18,859.07,722.65,904.21
719.71,815.47,728.95,16.25
735.22,815.31,788.63,7.7
774.89,858.94,769.07,4.22
770.36,890.94,801.98,2.69
805.43,912.57,805.16,2.0
837.62,929.18,797.9,1.68
815.48,884.47,813.81,1.53
824.48,889.89,818.75,1.46
877.89,889.66,888.59,1.43
866.53,892.95,995.38,999.7
870.98,895.24,996.77,999.72
883.92,892.25,997.61,999.73
884.83,875.56,990.24,999.74
869.31,890.43,991.79,999.76
873.09,893.25,999.41,999.77
876.25,910.29,999.51,999.78
348.05,684.8,662.26,784.47
484.65,806.3,715.69,796.69
654.35,844.21,725.95,899.65
695.31,861.56,723.34,912.22
752.57,874.73,773.93,19.18
816.49,912.39,790.35,10.54
805.95,928.75,798.73,19.1
839.94,908.22,803.63,12.2
846.6,969.48,803.54,7.67
856.25,968.27,810.35,5.24
865.29,954.33,820.0,3.82
873.09,961.33,846.23,13.53
845.82,962.33,980.76,999.7
853.43,2.54,984.09,999.72
888.18,2.16,988.99,999.73
920.17,975.71,902.3,999.74
918.96,976.14,910.12,999.76
923.32,978.47,995.71,999.77
924.69,976.76,996.3,999.78
360.04,730.68,731.01,982.29
518.67,793.56,770.04,2.72
569.02,806.88,792.61,1.77
684.93,802.4,807.53,1.54
772.99,890.34,864.51,1.45
692.83,877.11,943.39,1.4
740.9,880.73,954.69,1.37
761.48,899.41,833.92,1.36
822.3,900.17,839.26,1.36
795.07,902.62,998.67,999.71
874.23,952.92,998.1,999.73
876.85,949.09,998.41,999.75
842.28,953.07,999.58,999.77
829.49,906.8,999.63,999.78
853.71,909.73,999.68,999.79
874.71,894.86,999.71,999.81
864.89,889.15,999.74,999.82
880.14,897.86,999.77,999.83
870.25,883.79,999.79,999.84
395.09,741.27,702.85,866.55
569.41,858.19,724.29,874.12
640.68,821.61,764.37,11.41
767.72,821.05,794.3,4.61
767.89,897.56,799.63,2.5
806.54,910.46,809.78,1.79
814.63,890.57,813.9,1.54
821.68,892.21,819.14,1.45
875.8,891.84,841.16,1.41
860.88,893.66,996.59,999.71
881.73,900.16,987.65,999.73
886.36,905.7,990.47,999.75
916.3,898.67,999.39,999.77
877.14,930.84,999.52,999.78
876.2,930.83,999.61,999.79
875.89,925.49,999.67,999.81
925.41,976.28,999.72,999.82
932.61,975.97,999.75,999.83
933.36,972.07,999.78,999.84
425.77,749.51,703.53,802.99
645.46,839.74,726.22,891.77
725.26,862.39,745.49,357.81
782.1,896.28,778.31,12.87
803.54,928.93,798.61,32.1
844.13,919.24,794.76,11.19
854.67,969.85,812.41,6.18
864.03,957.35,820.44,3.99
876.61,959.41,821.46,637.43
846.33,2.46,982.6,999.71
883.11,1.85,988.95,999.73
921.4,978.89,900.65,999.75
925.0,978.94,902.23,999.76
925.82,980.63,996.21,999.78
924.03,980.74,997.62,999.79
928.95,983.93,998.39,999.81
934.49,986.63,998.84,999.82
948.61,987.52,999.16,999.83
947.45,988.04,999.38,999.84
425.13,768.77,757.42,979.7
615.29,822.87,787.91,1.79
669.93,818.88,807.65,1.52
775.44,894.94,921.7,1.42
785.15,882.01,953.84,1.38
756.24,930.97,830.4,1.36
821.42,934.26,847.25,1.35
797.48,944.85,998.75,999.72
878.36,910.01,998.32,999.74
821.07,958.17,999.57,999.76
828.64,909.87,999.64,999.78
855.75,870.82,999.69,999.8
859.49,874.66,999.73,999.81
915.58,900.53,999.76,999.83
867.31,897.12,999.79,999.84
874.27,896.67,999.82,999.86
870.27,51.63,999.84,999.87
868.29,60.23,999.86,999.88
867.7,55.1,999.87,999.89
504.27,806.24,720.03,898.48
721.79,848.99,728.83,13.44
766.24,815.26,793.37,4.25
774.14,910.17,806.83,2.13
827.96,937.24,800.15,1.59
819.68,888.86,814.16,1.45
879.24,897.68,841.68,1.4
864.77,902.12,997.14,999.72
885.58,901.21,989.7,999.74
914.0,914.26,992.61,999.76
875.68,931.6,999.53,999.78
876.73,975.64,999.63,999.8
876.35,978.48,999.7,999.81
924.25,977.67,999.75,999.83
931.78,979.68,999.78,999.84
940.4,979.63,999.81,999.86
934.34,985.82,999.83,999.87
943.63,986.58,999.85,999.88
939.92,987.8,999.87,999.89
527.22,824.82,719.48,836.16
700.71,859.49,723.45,911.81
781.71,897.08,785.0,13.03
828.56,840.18,799.71,18.58
848.87,970.11,807.01,8.86
861.18,956.21,814.96,4.71
874.86,962.53,820.93,2.98
847.96,2.01,983.95,999.72
916.71,976.84,886.18,999.74
916.38,979.68,908.37,999.76
923.97,980.14,996.56,999.78
923.72,986.19,997.76,999.8
930.74,986.9,998.6,999.81
936.17,987.78,999.06,999.83
948.24,988.46,999.36,999.84
949.55,988.91,999.55,999.86
951.55,1.37,999.67,999.87
952.94,1.29,999.75,999.88
952.66,1.13,999.8,999.89
518.87,794.53,772.51,2.17
605.79,810.24,800.88,1.57
770.38,896.06,922.25,1.42
700.03,881.86,955.81,1.37
805.55,937.0,806.86,1.35
824.28,939.35,998.63,999.7
874.51,902.03,998.24,999.73
823.66,910.76,998.59,999.76
828.2,881.87,999.64,999.78
857.1,876.5,999.7,999.8
857.0,902.61,999.74,999.82
908.37,56.75,999.78,999.84
872.41,55.69,999.81,999.86
870.24,907.66,999.84,999.87
869.06,921.96,999.86,999.88
872.96,64.98,999.88,999.9
896.11,905.43,999.89,999.91
877.94,862.19,999.91,999.92
876.05,908.58,999.92,999.93
569.64,847.23,722.6,878.18
738.71,824.53,790.88,5.99
769.86,898.68,799.99,2.25
826.92,935.23,801.13,1.56
