OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
25.2,29.4,55.4,67.6
26.0,34.2,57.9,73.4
26.7,37.4,60.6,75.8
27.5,40.3,64.7,76.8
28.5,43.8,66.8,77.8
27.1,39.3,67.1,80.7
28.5,37.3,70.9,82.5
29.1,40.7,72.6,82.6
29.5,50.5,73.5,70.7
30.7,51.6,74.4,74.5
33.5,49.4,74.6,62.9
34.1,56.3,75.2,63.5
34.5,51.4,76.1,64.7
34.8,50.0,77.2,66.2
35.8,50.1,77.9,68.2
36.2,42.4,78.2,8.2
31.3,56.0,77.9,6.3
31.9,16.0,77.2,1.2
41.1,10.7,55.4,0.3
25.8,30.9,55.6,67.8
26.6,35.5,57.5,71.7
27.5,38.9,62.4,75.0
28.2,42.0,66.0,76.8
29.7,44.9,67.8,77.5
28.6,44.0,68.5,79.0
29.6,47.3,72.3,81.9
32.1,49.7,72.7,83.6
32.8,50.9,73.3,83.6
33.7,45.7,74.1,84.2
34.4,56.0,74.4,85.8
35.3,57.2,74.6,86.3
35.7,51.3,75.4,86.3
36.2,40.6,76.5,73.0
36.7,5.1,77.6,73.7
38.3,6.4,77.8,73.7
39.4,7.1,78.1,72.1
40.2,5.9,75.9,2.5
42.7,4.7,76.1,1.7
25.9,32.7,56.1,67.8
26.7,36.7,58.1,74.0
27.9,39.2,61.2,75.2
29.3,43.4,66.2,77.2
31.9,44.2,68.7,79.0
29.5,45.3,70.1,80.9
31.4,47.8,72.4,82.5
32.8,50.2,73.3,82.1
34.1,52.3,73.4,83.1
35.1,55.6,74.2,83.9
35.7,55.8,74.9,85.0
36.9,58.6,74.8,86.6
37.5,55.9,75.3,86.8
38.0,4.5,76.0,87.5
38.6,5.0,76.3,87.4
40.1,4.2,77.1,86.9
41.1,4.6,78.4,74.0
42.7,3.2,79.3,70.2
43.2,3.8,79.7,72.9
26.7,37.5,60.9,76.2
28.5,44.0,66.9,79.4
28.5,38.3,70.9,82.5
29.5,50.7,73.5,74.3
33.5,49.6,74.6,58.7
34.5,49.4,76.1,71.9
35.7,41.3,78.1,14.1
31.3,15.4,77.2,1.3
41.1,10.6,54.4,0.3
43.2,9.0,43.0,0.2
44.1,77.5,30.0,0.3
44.8,77.9,8.3,0.2
48.1,79.1,2.0,0.1
45.1,76.5,1.3,0.1
42.4,78.7,0.9,0.1
46.4,78.4,0.7,0.1
49.0,56.6,0.4,0.1
49.7,55.6,0.4,0.1
50.2,51.9,0.3,0.1
27.5,38.9,62.5,75.8
29.7,45.6,67.8,78.8
29.6,47.3,72.4,82.7
32.7,51.0,73.3,84.0
34.4,56.1,74.4,85.6
35.7,51.6,75.4,74.7
36.7,7.0,77.6,72.6
39.4,6.9,78.1,73.2
42.7,7.1,76.1,1.7
43.8,3.8,67.0,1.1
36.5,77.7,67.1,0.2
46.7,63.4,57.4,0.2
48.5,3.6,12.0,0.3
51.1,3.5,2.6,0.2
49.0,2.8,3.3,0.1
42.3,2.8,3.0,0.1
48.9,2.8,2.6,0.1
64.3,77.5,2.4,0.1
69.8,77.7,2.2,0.1
27.8,39.2,61.2,75.8
31.9,44.2,68.7,79.6
31.4,47.7,72.4,81.3
34.1,53.3,73.4,83.8
35.7,55.0,74.9,83.4
37.5,55.7,75.1,81.9
38.6,4.2,76.3,71.7
40.6,5.4,78.3,77.2
43.2,3.8,79.7,3.0
44.4,3.3,80.4,74.8
44.5,2.1,79.8,9.8
45.6,1.9,81.5,3.3
51.1,3.4,66.6,3.0
52.5,2.8,56.5,0.2
50.6,2.2,8.8,0.2
53.7,2.7,3.4,0.2
49.9,2.6,63.4,0.3
69.3,1.0,65.4,0.1
68.1,0.9,64.8,0.1
28.5,44.0,67.0,81.4
29.0,41.4,72.8,74.2
33.4,55.8,74.9,70.9
34.8,40.3,77.9,69.2
31.3,10.8,76.7,1.2
42.7,9.0,49.6,0.3
44.1,78.0,30.3,0.3
45.4,78.5,1.4,0.2
45.0,76.8,1.3,0.1
46.9,77.3,0.8,0.1
48.9,67.1,0.4,0.1
49.9,77.1,0.4,0.1
50.4,5.3,0.1,0.1
50.6,10.7,0.1,0.1
48.0,6.5,0.1,0.1
54.1,53.6,0.1,0.1
72.1,54.0,0.1,0.1
70.3,54.2,0.1,0.1
71.8,59.2,0.1,0.1
29.6,45.6,67.8,77.7
32.1,49.8,72.7,84.8
34.4,56.5,74.3,87.5
36.2,5.2,76.3,75.2
39.4,4.9,78.6,73.4
43.9,4.5,66.1,1.2
36.3,77.3,67.3,0.2
47.4,3.6,3.2,0.2
51.0,2.9,5.9,0.3
50.6,2.6,3.2,0.1
48.9,2.6,2.8,0.1
69.1,77.4,2.4,0.1
70.0,76.4,1.5,0.1
70.4,75.9,1.2,0.1
22.6,6.1,0.8,0.1
22.9,3.1,0.4,0.1
71.5,1.8,0.3,0.1
71.7,55.5,0.1,0.1
58.4,6.1,0.1,0.1
31.9,44.0,68.5,77.8
32.8,50.1,73.1,83.1
35.7,54.5,74.1,84.0
38.0,4.3,75.9,74.5
40.6,4.7,78.1,79.7
43.9,3.2,79.7,70.2
44.5,2.0,79.8,80.3
47.9,2.0,54.9,9.3
52.5,2.2,56.6,0.2
52.8,2.8,6.5,0.2
43.1,2.5,63.4,0.4
63.8,1.1,65.6,0.1
45.7,0.7,66.4,0.1
68.8,0.8,21.8,0.1
10.1,0.9,3.1,0.1
10.1,1.0,2.8,0.1
10.1,4.0,2.5,0.1
10.0,3.9,1.4,0.1
8.7,4.6,1.2,0.1
28.5,38.6,70.1,70.2
33.3,54.9,75.2,71.5
35.7,42.6,76.3,9.6
41.0,9.2,54.7,0.6
44.1,78.2,31.0,0.3
47.4,78.6,2.1,0.1
42.4,77.2,0.9,0.1
48.9,78.3,0.4,0.1
50.1,62.0,0.4,0.1
50.9,54.5,0.1,0.1
47.9,53.5,0.1,0.1
54.2,53.4,0.1,0.1
67.6,54.4,0.1,0.1
72.4,58.9,0.1,0.1
72.7,55.0,0.1,0.1
73.0,6.0,0.1,0.1
72.3,5.3,0.1,0.1
70.6,6.1,0.1,0.1
62.2,29.6,0.1,0.1
29.5,47.5,72.4,84.3
34.4,50.4,74.3,85.4
36.6,7.2,77.4,75.6
40.5,4.6,76.0,1.7
36.3,4.7,67.3,0.2
47.8,3.3,40.8,0.3
49.0,2.5,5.4,0.1
48.9,2.6,2.8,0.1
69.8,77.8,2.3,0.1
50.7,73.2,1.3,0.1
22.6,6.2,1.1,0.1
30.8,3.9,0.4,0.1
72.9,6.4,0.2,0.1
58.3,5.3,0.1,0.1
75.7,54.8,0.1,0.1
8.6,54.6,0.1,0.1
9.6,5.9,0.1,0.1
4.8,32.5,0.1,0.1
9.5,3.2,0.1,0.1
31.4,47.4,71.7,82.7
35.7,54.5,74.1,85.2
38.5,4.2,76.1,75.8
43.1,3.7,79.5,77.8
44.5,2.0,79.8,75.5
48.6,3.2,55.1,11.8
52.8,2.0,13.2,0.2
43.1,2.4,57.1,0.5
67.4,1.0,55.5,0.2
68.6,0.7,42.7,0.1
10.1,0.7,3.2,0.1
10.1,1.8,2.8,0.1
53.0,1.5,2.5,0.1
8.7,1.5,1.2,0.1
8.3,0.5,1.2,0.1
6.1,0.7,1.1,0.1
4.5,0.6,0.4,0.1
4.7,0.1,0.3,0.1
8.1,0.1,0.1,0.1
