OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
26.2,43.1,63.1,82.2
28.7,54.0,68.7,92.3
34.2,64.9,73.9,95.1
39.2,73.6,79.2,96.6
40.0,77.3,86.3,98.9
46.9,82.4,87.9,99.1
50.9,82.0,91.5,99.4
54.6,85.8,92.0,99.4
58.1,87.8,93.7,99.5
67.2,87.6,95.0,99.5
68.0,88.6,95.2,99.5
70.9,89.1,96.3,99.5
75.5,89.8,97.6,99.5
76.6,91.3,97.7,99.5
77.5,91.4,98.3,99.5
78.1,90.0,98.6,99.5
78.5,90.2,99.4,99.6
82.1,90.5,99.5,99.6
82.7,90.6,99.5,99.6
26.5,43.9,62.9,80.9
29.8,56.5,67.2,88.3
35.2,62.7,71.9,89.5
40.4,74.6,76.7,94.1
43.4,81.7,83.2,97.5
48.5,82.8,87.1,98.3
51.8,86.4,90.1,99.2
55.9,86.8,90.3,99.3
59.4,87.6,89.7,99.5
67.7,89.1,92.1,99.5
70.5,91.3,93.5,99.5
75.0,91.6,94.6,99.5
76.6,91.9,95.0,99.5
76.9,92.9,95.1,99.5
78.7,92.2,96.0,99.5
79.3,92.3,97.0,99.5
85.1,92.7,97.6,99.5
85.4,93.0,99.0,99.6
85.9,95.3,99.4,99.6
26.7,44.0,62.3,76.1
29.9,55.9,64.9,86.5
35.3,62.4,71.0,89.5
41.0,74.3,74.8,91.0
40.4,81.2,81.0,95.2
48.8,84.3,84.5,95.5
53.2,86.5,87.4,98.8
56.4,87.0,87.9,99.1
59.2,88.7,87.6,99.3
63.6,90.7,90.4,99.4
70.6,91.6,88.8,99.5
74.7,92.6,92.3,99.5
75.9,94.4,92.4,99.5
78.7,92.3,92.9,99.5
79.3,95.2,94.6,99.5
81.4,95.3,94.8,99.5
85.0,95.9,95.1,99.5
85.5,95.5,95.1,99.5
85.8,95.5,98.5,99.6
34.3,64.2,74.5,95.8
40.0,79.1,86.5,98.9
50.9,81.5,91.6,99.4
58.1,86.4,94.6,99.5
68.0,88.3,95.3,99.5
75.5,91.1,97.6,99.5
77.5,90.4,98.3,99.5
78.4,90.4,99.4,99.6
82.6,90.9,99.5,99.6
84.3,90.8,99.5,99.6
84.8,91.7,99.6,99.7
85.2,91.9,99.7,99.9
86.2,91.3,99.8,99.9
87.5,92.0,99.8,99.9
86.7,92.3,99.8,99.9
86.9,95.9,99.8,99.9
87.6,95.8,99.8,99.9
88.1,95.8,99.8,99.9
87.7,94.4,99.8,99.9
35.2,65.4,73.0,90.2
43.4,80.7,83.9,97.9
52.3,86.2,90.2,99.3
59.4,87.4,89.8,99.5
70.5,91.2,93.5,99.5
76.7,91.8,95.0,99.5
78.7,92.3,96.0,99.5
85.1,92.5,97.6,99.5
85.9,95.3,99.4,99.6
86.2,95.5,99.4,99.6
87.0,96.5,99.5,99.7
88.3,97.2,99.6,99.9
86.8,96.9,99.6,99.9
87.5,96.9,99.6,99.9
89.1,88.7,99.7,99.9
89.7,93.8,99.7,99.9
90.4,98.1,99.7,99.9
91.0,98.5,99.8,99.9
88.8,98.6,99.8,99.9
35.4,61.1,71.1,88.4
40.5,80.5,81.0,95.3
53.4,86.2,86.3,98.8
59.2,88.7,87.6,99.3
70.6,91.5,88.4,99.5
75.9,92.8,92.4,99.5
79.4,95.3,94.6,99.5
85.0,95.9,95.0,99.5
85.7,96.2,98.5,99.6
