OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.1,25.9,57.3,68.7
22.7,29.3,59.8,72.4
23.6,35.3,61.6,72.7
24.6,41.0,63.3,74.6
25.5,56.7,65.3,75.9
26.5,61.7,67.9,77.3
27.2,63.9,71.8,93.2
28.6,68.4,71.8,90.1
30.9,69.7,72.9,99.4
32.0,73.2,72.9,99.4
35.0,74.1,73.4,99.4
38.0,74.8,77.6,99.4
40.4,78.7,78.6,99.4
41.4,79.2,78.9,99.4
43.6,80.1,79.5,99.5
46.5,86.9,83.6,99.6
60.8,87.1,84.6,99.6
61.4,89.4,84.5,99.6
62.4,90.0,79.3,99.6
21.1,25.9,57.4,68.0
22.7,29.3,59.8,72.7
23.6,35.2,61.6,73.5
24.7,41.0,63.3,74.3
25.5,56.5,65.1,74.7
26.6,61.6,67.6,79.0
27.2,65.9,70.7,83.8
28.0,67.6,71.4,86.0
31.0,69.7,72.1,97.3
32.0,72.8,72.5,99.1
35.5,73.8,72.6,99.2
38.1,77.9,73.4,99.4
40.8,79.4,74.0,99.4
41.4,79.9,78.6,99.4
43.1,82.8,76.8,99.4
50.3,80.7,74.2,99.4
60.6,82.2,74.6,99.4
61.3,82.4,75.6,99.4
62.8,88.5,75.7,99.6
21.1,25.3,57.4,66.0
22.5,28.0,59.4,71.8
23.5,33.6,61.5,72.5
24.4,39.0,63.1,74.3
25.3,56.2,64.6,74.7
26.0,61.3,66.1,79.9
26.8,65.5,67.0,74.0
27.5,67.6,71.7,89.1
30.9,69.2,71.6,84.4
31.1,70.2,72.1,74.6
33.7,73.2,73.2,86.3
37.1,75.8,75.1,87.0
38.3,76.0,75.8,94.1
41.0,76.0,76.9,94.7
41.4,81.3,79.1,95.2
56.4,81.8,79.7,92.6
57.3,2.3,80.2,93.9
58.8,2.4,82.0,94.9
62.4,86.4,75.5,99.4
23.6,35.3,62.2,74.2
