ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
861.19,211.22
660.41,958.41
481.46,987.67
689.47,979.75
446.14,187.21
876.42,185.85
866.2,508.13
525.39,791.82
883.35,791.48
939.16,791.2
885.4,993.19
884.75,993.54
938.02,993.52
888.64,993.5
885.76,993.49
853.34,993.48
881.88,993.48
944.27,993.48
385.09,925.77
828.29,917.32
649.64,856.7
472.15,838.8
592.92,931.74
328.37,935.97
179.43,936.41
519.9,744.57
251.18,909.21
708.38,909.22
708.37,909.22
746.74,909.23
708.36,909.23
707.76,909.24
708.66,600.37
582.86,600.37
582.39,600.38
582.76,600.4
575.48,881.75
577.56,896.68
522.22,913.89
323.88,606.35
451.49,854.96
458.78,909.69
177.74,815.3
524.88,815.25
349.0,815.2
535.68,815.14
536.17,304.08
536.41,303.98
536.51,303.91
536.04,111.17
704.87,111.08
705.16,111.01
703.87,599.75
704.21,599.77
718.17,902.82
321.37,879.63
331.7,904.92
412.22,888.78
35.7,868.31
405.03,870.55
513.53,869.97
487.79,908.43
417.63,109.29
390.13,109.19
493.38,820.14
522.61,595.32
357.77,484.68
364.13,402.23
531.01,404.98
365.3,404.94
532.77,404.04
532.74,404.02
501.3,948.81
344.78,945.9
355.67,894.42
423.09,874.15
282.45,858.76
592.52,859.14
565.05,878.67
588.97,904.42
550.41,659.79
490.55,543.4
612.25,543.64
518.28,543.82
519.17,481.27
520.56,481.2
310.56,538.77
427.95,538.72
526.82,538.67
530.94,538.62
720.88,911.38
753.63,823.8
296.85,815.28
366.73,891.86
332.16,939.15
564.93,845.22
545.98,632.73
603.47,794.15
604.56,744.63
484.87,949.62
380.58,530.33
439.21,530.43
520.66,530.52
552.16,530.6
498.24,530.67
518.56,530.73
519.2,530.78
568.94,530.84
721.23,874.97
814.33,874.02
522.12,891.63
553.32,783.79
908.47,913.81
918.72,824.45
896.28,825.42
630.7,994.69
646.95,994.87
536.06,994.98
50.15,625.67
447.24,625.48
578.69,625.32
558.96,625.18
528.57,517.36
539.36,517.15
532.76,516.97
532.46,516.82
616.26,926.02
342.51,658.97
380.19,924.55
402.07,882.28
910.47,896.65
601.21,753.11
615.4,906.88
918.54,994.94
641.36,995.1
646.5,995.19
878.92,795.37
651.25,666.72
574.46,588.26
532.25,635.56
552.71,618.3
620.07,579.53
617.6,841.02
622.15,841.12
622.43,619.48
406.14,969.93
309.06,922.09
223.98,753.58
907.64,989.81
371.65,955.55
515.84,956.25
929.15,995.13
920.29,995.27
647.21,995.31
599.67,995.48
475.11,995.6
582.8,995.69
603.07,995.76
482.13,709.33
641.88,709.48
617.45,835.93
604.45,836.08
527.98,929.92
397.89,943.51
911.89,728.27
457.87,760.87
917.85,837.59
27.8,989.91
464.07,918.84
898.23,919.86
633.29,989.43
630.53,995.63
900.77,995.77
120.45,995.86
653.33,995.94
693.93,792.27
817.84,792.57
597.74,792.82
605.45,793.03
561.74,793.21
496.4,710.47
316.85,944.03
911.03,716.06
917.43,821.97
916.83,965.22
921.78,987.39
532.67,988.15
361.15,989.11
440.25,995.72
636.85,995.88
633.95,996.0
908.22,924.12
153.06,875.42
650.21,825.61
156.4,825.94
657.72,826.19
613.32,870.24
614.36,870.46
443.25,699.64
370.58,892.84
546.9,704.96
453.09,809.21
917.45,936.98
384.02,928.13
412.72,988.12
59.88,989.26
466.38,995.96
479.71,996.09
601.51,872.97
849.97,875.78
594.27,891.08
650.22,889.61
154.36,873.91
907.5,872.0
910.8,872.31
864.98,872.55
348.72,947.35
801.3,888.88
381.85,419.02
510.37,887.73
665.64,819.25
919.45,913.47
863.27,925.26
887.68,995.99
307.31,996.16
814.46,998.41
434.76,952.26
409.59,938.42
624.93,872.26
600.59,821.75
814.69,931.21
644.3,927.92
606.2,928.39
491.23,928.78
709.8,576.91
311.21,631.53
673.8,489.09
465.5,654.71
623.89,769.99
22.95,791.04
544.75,929.18
360.16,996.18
25.74,996.32
465.91,898.58
263.05,899.8
311.73,896.92
551.97,897.75
862.36,894.6
384.1,885.55
929.88,886.05
387.34,886.44
200.58,886.76
481.01,563.21
283.96,593.96
514.71,904.53
460.28,950.92
496.71,780.87
201.3,665.03
229.27,996.16
185.15,996.34
729.56,998.41
80.42,964.77
470.0,776.5
422.07,950.03
448.91,961.1
367.59,962.47
366.37,963.61
664.75,964.57
810.82,965.37
832.66,897.49
655.72,560.1
559.59,586.8
317.54,905.53
839.07,524.38
463.87,932.7
591.02,996.04
98.82,996.32
153.85,998.35
404.4,956.48
866.17,965.49
387.56,950.7
141.93,961.43
87.79,817.02
248.16,947.43
72.51,961.47
140.3,962.65
382.94,960.52
617.73,964.93
347.05,574.66
420.79,586.14
388.29,951.73
610.83,875.95
284.32,711.87
89.15,996.23
127.71,996.45
117.06,998.42
155.92,937.38
112.0,961.03
142.82,960.84
147.34,962.59
851.96,934.56
120.34,926.81
232.91,969.89
243.52,971.1
187.17,972.12
73.37,973.58
517.52,725.63
441.64,585.1
302.79,956.9
702.41,919.23
470.89,966.43
875.59,996.38
110.25,998.33
97.1,641.82
130.72,943.11
491.14,957.87
466.55,968.64
103.99,973.97
11.64,933.81
16.66,922.76
400.83,914.15
11.14,965.22
10.41,966.36
252.91,970.39
453.92,965.1
570.49,570.51
482.64,919.68
345.53,959.45
874.55,996.18
878.2,996.49
449.08,998.4
83.74,938.79
382.01,946.46
823.13,951.87
817.87,957.16
838.9,947.32
821.49,953.73
848.05,958.64
206.35,975.85
843.96,960.45
67.25,965.63
843.32,969.99
