ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
901.35,960.87
905.84,997.74
957.63,998.26
922.28,998.4
921.71,998.46
918.58,998.5
893.27,998.51
924.62,998.53
944.3,998.53
933.66,998.54
935.69,998.54
936.42,998.54
936.48,998.55
938.41,998.55
945.99,998.55
939.57,998.56
939.01,998.56
925.34,998.56
954.23,906.98
954.14,981.92
911.17,969.37
942.6,977.76
921.29,994.91
940.76,958.68
920.39,997.94
941.29,998.08
941.19,998.18
941.35,998.49
927.75,998.52
928.39,998.54
944.63,998.56
933.32,998.58
945.06,998.59
945.47,998.6
946.01,998.61
946.1,998.61
961.26,857.93
958.1,919.35
976.25,897.32
915.18,902.27
971.55,981.07
978.84,975.59
919.71,856.44
940.37,856.72
942.19,856.87
930.84,765.35
930.45,841.72
929.3,995.49
943.59,995.56
944.59,995.62
944.95,995.66
954.68,995.69
955.95,995.72
956.0,995.74
959.24,919.76
966.17,931.64
913.78,832.99
977.45,849.67
979.38,898.27
983.28,963.53
979.1,973.86
981.63,974.69
984.32,975.23
953.06,975.6
953.01,975.86
955.59,904.59
955.87,909.41
956.91,909.48
954.45,909.54
956.83,909.59
958.62,885.3
959.66,903.1
964.45,655.76
966.01,662.52
910.09,940.63
968.06,890.56
976.43,884.48
964.81,891.72
966.6,894.08
982.04,899.34
983.96,900.31
952.46,901.0
963.95,903.69
963.92,903.88
964.37,904.02
982.02,901.32
983.06,683.07
983.32,683.04
973.39,683.0
984.11,682.98
962.28,928.84
967.76,939.01
974.78,762.82
949.84,945.88
939.11,964.21
945.2,957.96
943.97,862.92
982.48,897.32
983.66,841.27
963.73,841.98
968.2,677.3
951.3,678.86
984.18,678.8
981.79,678.76
982.18,991.91
981.27,992.14
983.63,992.34
983.66,994.65
870.82,795.07
961.23,935.73
970.43,940.08
945.34,904.79
916.93,852.7
944.34,957.16
980.72,968.5
958.44,865.42
983.59,854.26
983.83,867.37
149.43,140.11
952.15,992.4
951.88,992.65
967.52,802.52
983.47,847.27
985.47,847.28
986.15,876.58
986.38,876.58
488.62,753.83
969.38,175.81
947.68,933.39
944.38,919.85
33.45,534.13
955.7,852.78
956.21,542.43
954.99,900.17
957.37,822.45
983.36,912.42
982.61,654.14
986.08,537.97
949.69,986.14
948.81,986.3
946.71,599.94
949.51,599.81
983.47,768.95
983.89,768.83
228.51,838.6
967.77,749.75
943.06,915.84
959.72,911.42
942.44,752.07
919.82,945.74
931.14,606.01
946.56,863.78
945.6,865.28
949.66,614.39
983.84,723.01
985.37,818.76
984.01,924.04
986.46,924.32
945.16,986.39
947.16,986.52
947.87,986.63
127.08,986.71
958.57,825.6
953.13,501.98
941.19,940.62
936.74,736.88
939.18,881.35
41.46,565.62
912.69,562.36
958.14,547.61
940.38,677.25
949.11,812.68
944.27,763.56
948.6,756.88
984.22,828.28
983.3,828.49
986.75,822.14
984.05,822.29
944.49,929.8
945.05,986.78
71.77,843.11
951.14,875.54
963.59,929.5
861.56,899.68
940.99,601.83
947.33,578.71
955.03,837.35
954.11,604.95
948.61,137.54
949.71,607.78
128.16,569.75
931.09,570.08
151.5,689.13
953.29,798.66
956.42,802.56
981.48,899.18
983.08,873.68
983.23,873.9
457.06,855.27
894.62,834.32
963.95,991.3
539.11,889.18
912.29,267.19
946.64,822.59
955.5,281.7
954.75,994.44
955.64,552.67
947.1,995.27
948.79,573.99
942.73,849.42
944.95,804.57
122.8,477.88
136.02,477.81
136.83,477.77
951.84,482.42
955.69,810.55
879.51,929.4
894.8,827.86
927.87,851.29
938.32,950.05
907.76,228.56
44.01,995.17
952.82,993.59
954.88,994.59
948.34,516.61
950.85,516.89
923.19,838.71
946.53,816.78
946.46,362.44
937.7,955.36
915.3,956.16
608.76,136.24
611.86,509.43
156.56,700.1
936.97,877.07
953.33,794.1
900.99,846.44
917.73,652.4
943.84,940.3
73.04,992.51
929.34,246.71
498.3,916.93
946.37,880.36
946.48,881.79
948.53,884.31
949.98,395.59
944.98,447.82
924.48,822.98
944.57,823.45
960.12,777.15
107.66,777.44
949.39,539.47
921.65,752.55
457.1,760.65
968.15,989.97
974.68,871.59
901.62,872.71
914.75,652.35
957.2,353.16
927.25,711.5
886.76,907.96
890.42,895.5
948.46,345.0
944.97,352.14
948.74,352.3
949.45,352.51
942.87,933.44
941.8,386.12
946.44,528.96
936.76,578.28
909.89,929.8
442.43,395.43
962.52,847.77
935.5,289.53
864.75,301.51
864.35,359.77
958.46,216.83
912.45,217.57
960.53,347.27
953.38,370.1
478.28,911.25
480.17,895.92
484.97,359.65
41.16,926.66
38.33,865.75
947.44,744.68
949.14,911.01
950.12,672.59
964.01,543.14
445.39,786.76
930.71,871.23
967.52,305.27
78.49,237.67
878.96,403.75
74.03,405.19
957.82,215.88
956.81,387.93
939.77,388.67
947.0,963.83
945.58,949.32
951.18,950.59
954.38,925.01
479.67,953.93
455.98,928.56
417.87,827.27
492.31,846.29
863.64,943.96
842.9,929.56
922.31,737.67
862.86,313.94
920.17,315.75
83.04,954.22
440.13,966.33
45.74,966.33
430.9,818.42
900.81,958.54
927.77,965.2
931.76,967.09
937.42,967.82
901.75,961.5
124.93,951.09
944.21,952.93
946.32,953.63
947.77,982.98
965.46,833.61
822.94,975.42
874.56,187.15
840.85,483.84
845.07,213.12
26.71,816.66
931.61,815.24
904.7,816.09
399.64,815.43
596.34,947.49
522.57,956.91
901.02,954.68
902.57,960.65
915.55,957.35
891.92,981.81
900.22,982.66
917.37,983.34
861.87,988.85
