ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
735.18,964.0
722.61,960.0
885.96,603.1
918.76,957.17
918.64,956.39
920.96,999.82
16.7,999.86
14.57,999.89
9.25,999.92
6.93,999.94
5.92,999.95
6.27,999.96
5.97,999.97
6.36,999.98
6.21,999.98
6.43,999.99
6.18,999.99
6.73,999.99
685.28,965.62
782.08,957.35
858.2,959.61
864.13,969.1
889.56,964.96
7.48,999.6
42.3,999.75
12.77,999.83
5.79,999.88
5.14,999.92
4.23,999.94
4.13,999.95
3.89,999.97
3.72,999.97
34.69,999.98
5.33,999.98
7.43,999.99
7.95,999.99
714.71,961.13
589.66,957.34
34.45,955.85
839.09,961.46
177.26,962.19
6.57,998.23
4.18,998.85
7.33,999.21
5.8,999.43
5.53,999.58
4.91,999.69
4.43,999.76
4.15,999.81
33.27,999.85
9.02,999.88
8.32,999.9
6.66,999.92
8.75,999.94
738.71,955.76
727.75,953.17
694.74,956.25
5.38,953.84
7.53,967.53
8.16,996.58
7.34,997.02
5.82,997.8
6.86,998.32
6.66,998.67
4.66,998.92
5.31,999.1
5.1,999.24
4.85,999.35
34.49,999.44
9.87,999.51
33.62,999.56
37.29,999.61
721.28,947.76
490.49,948.09
698.13,956.01
5.79,952.82
785.78,975.47
7.47,996.78
8.33,997.72
8.23,996.77
10.56,996.88
7.3,997.44
5.96,997.85
5.19,998.15
3.65,998.39
4.49,998.57
4.4,998.72
11.38,998.84
10.88,998.94
38.1,999.02
728.12,948.22
450.87,950.81
425.26,956.28
5.81,956.89
4.62,976.54
9.35,979.64
7.57,980.39
6.6,997.52
8.58,998.07
5.59,998.44
4.22,996.84
5.17,997.26
5.69,997.58
5.26,997.83
5.15,998.04
4.58,998.21
4.32,998.34
893.01,998.46
540.99,937.25
390.41,947.64
354.53,957.08
6.3,950.19
5.54,954.12
575.11,978.6
11.32,978.09
31.66,978.78
7.06,978.86
4.68,997.96
6.21,998.32
6.64,998.59
5.95,996.98
5.2,997.31
4.99,997.57
4.86,997.79
4.56,997.97
4.5,998.12
434.24,900.53
404.36,945.56
649.24,956.78
6.59,964.67
5.35,955.01
396.37,978.64
312.15,979.4
7.65,979.98
6.18,980.63
5.17,981.07
6.97,997.96
6.18,998.31
5.66,998.58
6.88,996.99
5.1,997.32
4.78,997.59
4.74,997.82
4.72,998.01
884.1,920.15
613.27,716.19
599.96,960.51
5.32,964.44
6.49,965.91
574.68,981.4
6.95,981.33
6.8,979.75
5.55,980.51
640.72,979.13
780.12,979.84
533.53,998.06
271.33,998.39
479.66,996.84
546.67,997.23
951.51,997.56
406.15,997.82
444.01,998.05
411.81,694.25
401.75,952.48
477.16,23.13
5.14,964.44
4.6,966.25
572.99,981.58
105.37,982.28
6.71,980.33
5.51,981.11
482.93,981.0
498.84,988.47
837.77,989.17
896.39,998.22
957.65,996.78
933.79,997.24
457.69,997.61
526.72,997.92
953.47,998.17
419.89,37.74
424.25,985.68
233.14,116.71
4.75,964.21
4.6,966.76
744.96,980.69
327.34,981.38
6.17,982.0
5.29,980.21
357.94,981.05
541.59,987.45
478.0,988.34
238.93,996.15
374.76,996.78
337.37,997.29
414.7,997.7
682.71,998.04
357.07,998.32
855.16,37.95
426.49,986.2
5.65,694.28
4.79,748.75
4.14,967.36
692.03,979.47
358.46,980.28
5.82,981.24
5.8,981.83
4.69,987.97
759.2,989.01
360.06,987.84
392.59,996.09
555.26,996.8
433.27,997.36
401.8,997.8
890.91,998.17
862.73,998.46
392.88,693.09
373.84,957.65
5.04,692.62
4.13,693.98
4.09,968.02
668.49,775.26
318.84,979.69
4.99,980.29
5.46,989.67
4.67,990.27
165.56,988.66
758.32,989.48
369.7,996.03
524.5,996.8
639.9,997.41
448.93,997.89
837.62,998.27
388.16,998.57
603.29,695.67
357.94,957.44
4.89,696.23
3.89,956.16
3.95,962.97
37.91,975.73
502.3,977.23
6.11,979.98
4.49,989.59
4.88,990.32
4.07,990.86
540.88,989.31
199.73,997.46
637.38,996.78
257.52,997.43
692.63,997.94
779.02,998.34
609.68,998.66
358.64,686.39
383.52,958.97
5.21,952.29
3.93,712.28
3.49,963.4
28.75,977.96
573.68,977.35
4.65,988.12
4.44,989.42
4.49,990.33
4.49,990.98
4.33,996.22
3.94,997.1
4.94,996.71
9.32,997.41
9.37,997.95
245.22,998.38
134.47,998.71
407.91,936.51
94.37,957.96
3.95,721.14
3.68,957.45
3.37,963.12
10.16,988.32
8.49,986.95
6.33,988.6
4.6,989.02
4.43,990.16
4.38,990.98
4.34,998.43
4.32,995.59
4.26,996.57
4.25,997.33
4.85,997.91
4.87,998.37
4.9,998.72
681.56,939.59
5.6,943.11
3.57,687.36
3.46,956.24
3.31,757.57
5.09,989.27
5.65,983.64
5.75,988.11
5.16,988.18
4.89,989.65
4.36,997.29
4.35,998.02
4.34,998.54
4.33,996.37
4.32,997.18
4.3,997.81
4.29,998.3
4.27,998.68
892.59,696.77
7.3,986.96
4.03,693.54
3.6,718.81
3.23,980.56
5.27,738.71
4.72,984.83
5.14,987.21
4.39,987.75
4.43,989.85
3.65,996.78
3.65,997.2
155.58,997.94
4.3,998.48
4.34,996.96
4.34,997.65
4.33,998.18
4.33,998.59
892.7,928.34
5.76,987.05
3.7,719.61
3.34,719.46
3.17,720.22
5.0,740.0
4.37,984.24
4.31,985.92
4.2,989.42
3.57,994.98
3.57,996.39
4.31,995.55
4.31,996.66
4.32,997.49
4.32,996.65
4.33,997.4
4.33,997.98
4.33,998.44
