ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
24.1,88.6
1.8,88.5
1.4,89.8
1.4,89.8
1.4,89.9
1.5,0.1
75.7,0.1
75.7,0.1
75.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
86.7,0.1
1.2,89.1
1.0,17.4
0.6,88.0
0.5,90.0
0.5,90.0
48.2,90.0
54.5,88.8
51.9,89.8
5.2,89.8
6.4,89.8
6.3,89.8
6.3,89.8
6.3,89.8
6.3,89.8
6.3,89.8
6.3,89.8
6.3,89.9
6.3,89.9
2.2,54.0
0.9,43.1
3.4,60.9
0.4,48.1
3.0,49.9
1.1,92.2
33.1,92.4
39.7,50.7
2.8,50.7
9.7,50.7
41.2,50.5
26.0,50.5
6.2,50.5
6.2,50.5
6.0,50.5
6.3,50.5
6.3,50.5
7.9,50.5
20.5,53.3
25.3,92.3
2.8,80.0
0.4,62.3
19.5,50.5
2.7,50.5
29.0,81.9
5.8,74.8
25.2,74.9
7.5,82.4
7.4,82.4
48.3,69.3
7.7,91.2
3.2,91.2
48.5,91.2
6.0,89.9
42.2,89.9
6.1,89.9
23.2,88.6
10.4,69.8
11.4,25.6
2.4,92.7
2.5,91.0
2.5,50.5
11.9,50.5
12.8,98.2
29.8,98.2
2.6,98.2
3.3,86.7
29.9,86.7
26.4,86.7
10.0,86.7
48.2,86.7
2.1,79.2
27.8,79.2
10.4,73.7
23.3,59.4
10.3,0.7
3.4,47.0
0.4,83.2
26.4,49.3
25.0,94.1
25.2,50.3
2.4,50.3
2.6,50.5
18.0,98.2
26.8,98.2
3.0,98.2
3.0,86.7
3.0,86.7
4.8,86.7
13.4,86.7
27.5,86.7
11.1,86.7
0.9,58.9
0.5,27.3
9.8,46.0
24.7,94.3
25.2,94.7
50.1,94.7
25.9,75.0
8.3,48.7
2.9,50.3
6.6,50.3
2.8,98.2
6.9,98.2
11.4,98.2
28.1,98.2
2.9,98.2
0.3,98.2
3.1,88.1
3.1,86.7
0.9,23.0
0.6,61.1
0.4,92.0
19.5,0.5
24.8,95.4
21.5,95.4
40.5,95.5
3.1,95.6
12.6,34.0
2.4,27.5
2.4,27.5
27.3,17.7
2.8,98.2
6.8,98.2
14.1,98.2
27.8,98.2
15.6,98.2
6.8,98.2
23.3,23.9
0.5,92.4
0.5,0.8
28.7,15.3
20.2,0.5
80.9,42.4
22.8,95.2
18.0,95.3
39.0,95.4
12.2,50.4
29.0,45.7
30.0,48.2
0.4,48.1
2.4,98.2
3.0,98.2
27.9,98.2
6.3,98.2
6.4,98.2
22.3,53.5
0.5,0.7
35.0,0.8
12.8,0.8
24.2,88.8
41.6,89.9
25.1,81.7
37.2,96.3
46.7,95.9
10.6,95.9
33.2,97.8
29.1,50.2
29.2,50.4
26.6,0.2
14.2,0.2
22.8,98.1
2.5,98.1
43.2,98.2
22.9,87.5
24.0,0.7
0.5,58.9
27.5,86.4
20.9,94.4
4.3,95.6
12.2,96.3
23.4,96.3
23.3,95.9
27.9,32.8
32.9,97.7
35.6,97.7
11.8,38.5
2.9,0.2
47.0,0.2
40.6,0.2
10.5,98.0
12.2,98.0
18.5,94.0
19.0,0.8
0.5,88.4
27.5,80.2
22.5,86.4
65.1,96.5
24.8,79.4
43.1,96.3
34.9,95.4
45.8,96.6
14.7,97.1
26.5,97.1
14.7,96.7
14.4,96.7
55.5,0.2
29.3,0.2
29.3,0.2
37.9,88.0
0.7,93.7
23.8,47.0
0.7,0.8
45.1,90.7
38.5,80.6
42.1,95.3
43.6,95.8
24.0,92.5
34.2,93.2
22.6,87.8
57.2,81.5
42.5,81.2
52.5,81.2
30.6,93.6
14.5,93.6
29.0,0.2
50.1,0.2
53.3,97.9
0.7,94.0
20.0,27.8
0.6,0.9
0.5,81.0
20.3,80.8
20.6,78.5
30.5,95.5
46.3,92.5
39.8,12.8
1.7,12.8
15.2,12.5
55.7,92.0
38.5,92.0
25.4,92.0
44.8,69.0
55.7,84.3
42.6,0.2
13.8,85.4
0.7,94.1
24.4,53.5
0.5,0.9
0.5,91.7
0.6,81.9
23.8,88.4
67.1,95.3
8.0,95.5
29.7,83.1
14.5,50.1
18.7,92.8
20.8,37.3
15.0,37.1
11.9,93.0
14.2,93.1
52.5,93.1
9.8,92.1
57.5,91.7
0.7,94.1
27.9,2.1
28.8,1.0
0.6,1.0
0.6,81.4
19.4,94.8
15.8,64.3
55.2,14.0
38.4,90.7
47.4,35.8
48.1,35.8
21.8,35.4
18.3,35.4
36.8,31.6
71.3,89.7
12.1,89.8
57.8,89.9
58.1,91.3
0.7,94.1
17.8,2.1
0.5,1.0
0.6,1.0
0.6,91.3
0.6,94.7
1.0,1.3
23.0,93.7
5.1,34.0
16.2,34.0
24.3,34.5
15.5,34.5
25.7,35.1
20.9,88.7
19.9,88.8
42.2,88.8
20.6,86.0
2.6,86.4
0.7,94.1
0.7,45.1
0.6,54.3
0.6,1.2
0.6,1.2
0.6,1.2
0.6,93.1
1.4,93.0
65.9,93.0
48.6,33.6
44.1,33.6
49.8,86.7
14.8,73.4
15.9,75.9
17.5,74.5
5.6,86.8
11.9,75.2
7.0,87.3
0.7,94.2
0.8,93.4
0.7,55.1
0.6,1.2
0.6,1.3
0.6,1.2
0.6,20.2
0.6,18.8
7.6,20.3
0.5,20.2
3.5,58.6
48.3,57.1
42.8,56.8
40.0,29.6
41.7,29.4
43.3,28.1
48.2,27.3
48.9,0.8
