ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
903.73,618.49
912.47,690.4
908.72,787.45
912.4,785.92
913.74,783.08
912.55,996.16
908.16,784.74
912.37,784.29
894.89,777.97
907.5,777.67
907.92,999.95
910.06,999.96
885.75,999.97
887.51,999.98
887.75,999.98
906.54,999.99
907.16,999.99
892.55,999.99
896.07,655.71
869.47,774.47
898.21,802.06
883.66,627.87
903.65,785.78
776.53,783.96
904.61,913.62
8.33,775.71
902.15,709.52
6.09,708.53
902.32,947.79
3.98,947.83
843.99,947.86
840.51,947.88
839.42,947.9
842.54,947.91
819.71,947.92
841.71,947.93
890.68,664.49
900.5,693.55
873.14,714.15
597.21,754.46
850.16,833.81
8.76,790.02
7.56,788.75
7.39,227.32
6.32,747.37
8.32,746.83
7.53,670.84
6.93,670.96
6.57,943.84
6.24,944.02
4.79,944.17
3.59,944.29
4.1,944.4
5.74,944.49
894.11,659.78
898.48,678.49
897.65,766.54
8.64,839.74
10.12,590.84
9.56,551.58
8.32,807.89
9.32,246.76
9.08,874.21
7.25,762.15
5.67,700.35
7.73,766.02
5.55,706.0
5.85,913.55
5.34,913.65
5.84,913.73
4.83,964.08
6.51,964.16
891.02,942.57
902.49,591.5
907.49,8.46
8.79,652.23
11.2,969.77
11.81,904.7
9.77,907.13
10.04,781.67
10.4,314.18
8.17,314.25
3.77,338.34
7.73,338.13
7.63,896.97
10.88,896.99
8.16,897.01
6.09,897.02
7.83,980.86
9.29,684.99
893.06,743.43
902.89,535.73
903.95,9.01
7.51,647.64
10.05,6.54
8.86,930.81
6.54,753.04
7.47,12.72
7.55,747.37
7.76,951.11
6.57,893.67
4.22,893.88
6.7,894.04
8.99,894.15
5.92,688.4
8.36,688.48
5.93,688.54
8.28,624.67
898.29,738.55
909.28,571.83
904.48,10.12
931.34,358.62
8.41,6.59
9.65,461.21
7.56,322.56
7.63,4.3
11.82,920.04
8.05,715.89
7.77,832.53
6.54,115.58
4.78,417.07
5.74,417.29
8.73,891.55
34.44,891.72
6.56,891.85
5.15,862.19
471.24,693.39
257.21,561.3
910.53,24.7
923.93,359.13
9.35,359.97
8.0,331.65
10.22,4.23
7.1,960.11
7.4,793.28
6.99,766.28
16.11,800.72
8.36,801.37
5.63,93.76
4.79,93.71
4.19,350.92
8.5,351.02
5.59,351.12
11.34,351.21
911.76,695.44
919.48,438.92
920.95,29.9
366.03,361.11
925.88,360.41
9.39,360.02
9.24,3.95
7.99,820.12
10.15,792.76
6.05,811.75
6.96,795.69
5.11,433.78
14.08,434.07
13.25,86.16
6.47,86.13
10.83,341.56
6.62,369.79
12.27,428.91
743.12,680.96
275.45,681.2
882.81,57.27
929.9,360.92
890.08,357.73
903.06,358.42
9.88,841.24
8.12,785.93
10.14,747.06
9.7,899.65
9.04,422.53
300.56,836.13
9.05,977.07
16.49,977.5
10.55,977.83
10.22,978.08
9.4,978.28
4.86,978.43
910.95,689.54
919.36,576.99
867.66,357.58
924.76,243.69
930.02,122.4
935.56,358.37
934.59,815.01
957.85,783.17
850.83,741.79
19.69,6.49
20.17,773.04
18.86,810.39
15.92,875.39
18.41,870.91
217.7,984.38
12.03,984.75
12.56,983.5
7.44,932.98
306.48,679.94
919.2,549.96
380.83,354.99
919.97,355.67
126.45,355.91
935.59,361.85
41.35,414.56
870.33,401.69
934.06,391.07
362.89,6.0
351.71,828.72
900.6,781.44
408.79,800.39
18.73,852.21
8.15,858.78
7.95,980.44
11.83,980.74
6.68,980.98
895.63,189.01
927.03,673.55
911.44,353.09
894.33,356.61
132.53,354.74
17.55,828.74
36.73,717.13
935.25,715.71
936.03,381.64
943.94,381.24
906.92,798.74
938.44,800.71
19.78,805.05
21.07,805.73
16.12,806.27
12.25,433.09
10.68,433.13
13.11,433.16
868.52,189.69
855.26,480.71
371.33,351.35
942.67,354.25
778.01,179.42
639.06,433.55
968.5,716.1
928.67,715.73
932.3,377.83
938.71,377.76
931.8,736.19
369.61,719.44
939.65,708.65
947.64,708.7
572.62,734.33
600.59,469.78
892.21,10.26
359.98,9.83
781.66,186.17
896.13,891.92
938.03,168.56
950.43,340.69
661.76,176.18
39.03,716.92
979.23,396.45
937.08,384.48
936.37,384.79
938.87,384.92
946.44,709.33
9.66,156.1
7.96,392.59
16.68,392.08
909.76,391.65
935.21,6.67
898.05,8.82
934.27,8.32
887.37,182.8
206.85,937.98
894.32,175.43
383.81,313.04
217.61,371.36
978.04,753.87
978.69,522.86
935.79,387.87
938.72,387.25
11.27,383.57
16.79,412.23
10.06,411.67
7.82,409.72
9.0,409.64
937.61,409.58
935.24,409.53
936.85,8.04
937.26,7.61
889.53,760.3
30.32,634.47
29.54,370.73
7.33,367.94
8.91,541.46
978.03,677.89
977.24,745.85
980.3,410.87
942.22,410.25
937.33,409.85
24.99,414.69
28.07,413.68
8.27,412.89
5.84,412.28
942.06,411.8
944.09,411.42
945.19,6.21
937.43,7.37
713.72,861.55
134.23,929.83
27.99,327.91
8.59,369.57
9.81,756.44
974.93,690.21
976.49,704.25
978.5,585.86
387.21,415.1
89.0,413.75
18.22,12.11
8.04,10.47
5.97,9.24
7.19,8.33
932.5,7.66
932.56,7.16
941.99,6.79
945.54,6.52
29.37,945.88
270.0,936.03
25.98,373.02
7.68,374.23
9.71,759.01
387.97,741.85
486.53,616.87
977.41,678.59
26.04,597.0
18.48,205.8
52.98,704.11
13.76,22.84
8.69,11.09
10.33,9.82
930.9,8.86
932.36,8.15
936.13,7.61
935.75,7.2
