OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.5,24.9,58.8,77.7
22.9,26.5,62.3,82.5
23.2,27.7,65.2,87.4
24.4,26.8,72.7,90.0
24.8,27.8,75.2,92.4
25.3,24.3,76.5,56.0
25.8,24.2,78.0,26.3
26.2,27.4,78.4,15.8
26.8,29.4,78.9,61.5
27.1,48.6,84.1,61.7
29.3,31.2,85.1,20.0
26.2,31.5,86.1,19.7
26.6,56.1,86.2,19.6
26.5,56.5,88.1,9.2
26.9,41.4,89.0,97.3
27.5,41.9,89.8,6.5
27.6,64.1,91.2,5.9
27.8,72.4,89.0,5.2
26.6,52.8,71.2,3.4
22.5,24.8,58.4,77.5
22.8,26.2,62.0,81.2
23.1,24.9,65.1,85.1
24.4,23.4,71.9,88.9
24.8,25.6,73.6,92.3
25.2,26.7,75.4,89.0
25.6,25.9,77.9,77.3
26.0,27.1,77.7,60.0
26.6,38.4,78.5,61.5
28.6,34.9,79.7,28.0
25.5,48.1,84.5,91.2
25.7,30.7,84.8,96.8
26.0,54.5,84.9,96.5
25.4,32.8,85.8,96.7
23.7,33.5,87.1,96.9
22.5,63.2,90.0,95.1
25.4,51.7,90.8,93.8
25.8,72.6,92.9,93.9
25.9,76.8,87.0,94.4
22.5,24.8,58.1,76.3
22.7,26.1,60.6,80.8
23.1,23.6,68.1,82.1
24.3,23.5,70.4,87.6
24.7,20.5,72.4,90.6
25.0,22.1,76.0,90.0
25.5,19.4,76.3,89.7
25.9,23.9,78.2,86.6
26.1,27.4,79.0,95.9
25.0,28.7,79.6,95.7
25.3,29.8,80.9,96.4
25.3,30.8,82.1,95.8
25.1,32.7,83.1,96.0
25.0,31.7,87.6,96.2
23.6,61.1,88.6,96.4
22.3,32.1,90.8,96.6
21.7,61.0,91.2,96.9
23.5,62.4,86.9,97.1
22.1,60.7,90.0,97.3
23.2,27.6,65.4,88.8
24.8,27.8,75.3,76.3
25.8,26.8,78.2,18.6
26.8,29.4,79.4,63.0
29.3,31.0,85.3,19.9
26.6,56.3,86.8,19.7
26.9,40.3,89.2,27.3
27.6,64.4,91.4,5.8
26.6,43.3,71.5,3.3
28.3,73.5,58.9,71.8
26.7,74.8,14.3,71.5
27.2,70.6,8.3,49.2
38.6,76.7,5.7,9.1
38.8,78.7,27.3,4.3
38.8,86.5,30.0,3.6
50.3,86.6,14.4,2.4
40.7,75.9,8.0,1.8
41.5,77.5,7.4,1.7
39.1,77.5,3.2,0.6
23.1,24.9,65.2,85.4
24.8,23.3,73.6,92.2
25.6,22.3,77.9,86.0
26.6,38.4,78.4,60.7
25.5,47.7,84.5,92.2
26.0,54.7,84.9,96.7
23.7,36.9,87.2,96.7
25.4,71.7,90.8,96.0
25.9,76.9,87.0,95.8
22.4,75.0,87.3,46.0
24.8,74.7,88.7,29.0
37.1,74.2,61.1,81.2
37.7,76.4,62.0,83.7
37.8,90.4,29.5,68.4
29.2,91.8,28.8,6.6
29.4,90.9,20.5,96.8
38.4,76.6,90.7,96.8
30.7,91.6,91.1,96.9
35.0,91.2,91.4,96.9
23.1,23.7,68.1,82.4
24.7,20.8,72.4,91.2
25.5,21.1,76.3,90.0
26.1,27.2,79.0,96.0
25.3,29.8,81.1,96.4
25.1,30.9,83.0,96.2
23.6,31.2,88.6,96.5
21.7,63.0,91.2,97.0
22.1,62.1,89.8,97.3
30.9,73.4,91.7,97.3
24.1,74.1,91.6,96.9
25.8,75.3,91.6,97.0
26.3,74.1,92.0,96.7
27.0,84.1,88.4,96.9
27.6,91.1,88.5,96.9
28.4,90.9,90.6,97.0
29.9,91.7,88.3,97.0
29.7,87.2,65.5,97.0
30.4,92.5,95.5,97.1
24.8,27.8,75.8,73.3
26.2,28.0,78.9,63.0
29.3,31.0,85.3,21.8
26.5,65.9,88.7,97.4
27.4,72.7,91.6,5.3
26.6,73.3,59.1,3.1
26.7,74.9,14.8,71.9
31.0,43.6,7.9,68.5
38.8,76.6,28.5,4.5
29.6,77.8,16.0,3.6
40.7,77.3,8.1,2.0
55.2,75.5,6.7,1.7
40.0,77.7,3.0,0.5
70.4,77.2,5.1,0.5
57.1,78.2,94.1,0.5
71.6,76.7,6.4,0.5
73.9,76.1,1.1,0.5
46.4,78.6,0.9,0.3
74.1,79.0,0.8,0.3
24.8,26.0,73.7,92.8
26.1,27.2,77.9,62.9
25.5,48.2,84.5,91.6
25.4,47.4,86.2,96.7
25.4,61.7,90.8,96.0
23.5,74.9,88.8,96.1
24.8,76.7,88.8,30.6
