ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
877.93,956.06
779.14,925.26
24.72,875.88
383.51,897.58
398.8,816.64
386.21,816.37
577.78,736.93
508.09,330.57
508.79,330.51
511.4,330.47
538.06,330.44
632.77,330.42
633.34,330.41
605.63,330.39
15.5,330.38
606.29,330.37
607.35,330.36
19.39,330.36
878.51,957.93
894.08,963.91
702.77,938.97
420.63,852.47
32.19,842.82
33.18,843.53
316.03,636.93
273.57,941.59
371.45,941.56
442.28,941.53
407.82,941.5
442.96,941.48
345.61,941.45
24.32,941.43
24.11,941.41
399.07,941.39
22.04,941.37
22.75,941.35
867.28,950.55
872.01,973.75
865.0,944.82
858.83,873.76
699.55,893.24
781.26,626.24
756.36,638.28
752.32,638.8
759.68,951.46
439.62,951.97
37.5,952.35
353.51,674.44
490.88,954.39
442.62,697.04
446.98,697.08
441.86,697.11
405.94,697.13
31.68,697.15
855.79,979.2
873.85,921.85
8.01,948.02
859.88,954.57
901.15,712.45
985.81,949.67
358.75,954.76
954.3,954.99
955.88,955.44
44.54,955.74
638.77,955.95
41.23,956.11
45.09,697.67
47.29,956.44
47.22,956.49
441.77,956.53
734.58,956.57
677.48,956.6
856.46,979.95
17.02,984.09
10.01,955.86
852.95,962.77
982.01,964.57
984.69,965.45
979.83,963.23
988.31,706.48
986.22,706.49
984.44,706.5
952.72,706.49
986.14,706.48
954.35,706.47
341.32,706.46
964.04,567.06
972.22,567.08
34.36,567.11
662.88,567.13
852.9,980.13
731.92,984.26
9.37,945.5
797.03,956.41
921.73,956.59
937.1,957.35
984.28,956.44
951.73,942.54
988.0,864.38
989.01,964.65
986.44,964.76
988.15,964.84
987.98,825.47
989.16,825.55
990.07,567.45
356.35,567.45
949.58,567.46
987.73,567.46
886.85,979.65
16.87,984.04
14.69,958.44
847.76,965.33
908.96,959.61
909.14,943.02
947.21,956.3
973.97,959.13
985.73,969.97
987.48,970.4
989.0,970.7
989.77,970.92
988.23,971.09
989.38,971.21
988.07,971.32
990.06,971.4
990.8,799.36
989.65,798.81
881.44,979.05
844.8,961.11
8.19,957.79
815.53,968.11
5.85,958.2
6.18,950.13
902.89,951.33
935.69,971.7
934.44,971.51
10.87,971.17
986.57,971.67
988.29,972.05
988.48,972.33
989.19,972.25
988.86,971.73
989.42,971.91
990.12,826.55
990.15,826.68
863.58,978.68
576.63,960.34
9.92,956.4
5.62,956.35
6.86,955.44
5.29,955.21
4.93,948.4
923.9,918.52
896.09,957.1
900.23,957.73
895.42,958.16
941.87,958.48
932.02,958.71
986.63,958.16
988.09,958.35
988.88,958.5
989.35,958.62
989.6,974.32
821.34,959.21
111.48,958.24
10.99,514.23
8.58,960.38
816.92,959.43
5.56,937.78
6.32,501.23
4.81,958.58
4.67,959.79
899.15,960.25
932.3,960.14
878.46,960.42
923.55,960.62
939.95,960.77
940.36,960.88
945.31,960.96
951.63,989.42
986.23,989.57
824.47,958.45
724.71,989.9
16.95,989.61
63.38,991.41
5.79,980.81
5.9,989.36
5.16,877.54
3.67,933.54
5.45,934.82
5.08,935.39
926.65,951.35
929.21,952.13
927.75,825.76
893.14,826.28
920.89,825.82
925.32,826.19
929.11,944.24
945.26,944.53
21.69,956.49
585.73,990.56
12.12,990.3
27.47,991.75
6.23,989.05
845.45,953.92
5.59,807.93
6.97,862.81
4.74,829.12
3.88,501.13
4.76,963.61
3.83,964.68
924.25,965.51
922.59,966.19
914.49,969.92
928.95,970.4
917.58,970.8
918.04,971.15
22.35,985.77
15.96,891.62
798.56,990.9
17.76,992.05
416.65,962.3
9.0,958.92
6.27,913.57
6.52,958.37
6.07,390.64
4.94,847.27
4.3,848.02
3.95,950.1
5.34,954.4
3.43,955.14
3.29,955.74
912.5,959.49
891.55,945.65
868.56,946.15
811.96,986.26
8.51,513.29
15.05,991.38
3.43,968.49
286.0,965.53
734.81,963.51
5.59,967.75
8.38,632.68
6.14,849.03
7.46,830.76
5.32,961.99
4.33,966.22
4.48,976.22
4.1,375.65
3.7,966.25
4.24,967.22
3.63,968.06
3.05,973.06
731.13,986.73
5.75,988.44
4.61,991.81
3.72,972.1
31.45,973.75
32.4,967.72
35.64,849.17
5.95,976.43
73.56,978.19
9.23,975.76
6.62,977.01
6.7,977.98
6.22,970.26
6.16,971.59
4.94,972.7
4.35,989.8
3.72,988.78
3.86,989.25
88.32,987.17
7.41,988.86
4.96,975.96
3.22,976.39
59.58,976.34
19.76,969.07
32.96,859.32
47.72,978.15
880.5,976.22
872.17,977.83
853.21,979.02
9.04,971.99
7.89,988.56
6.55,987.96
8.57,988.71
7.1,989.31
12.44,887.3
6.33,889.22
18.34,987.58
8.6,989.77
296.23,976.96
3.18,977.45
3.24,966.08
24.37,970.24
49.48,971.1
421.66,515.62
414.21,977.04
423.44,978.63
470.0,973.52
855.51,986.54
878.43,987.71
14.86,943.95
10.5,943.07
9.44,945.53
8.68,946.94
8.05,946.36
12.7,989.23
9.16,990.56
863.11,977.79
61.32,978.32
28.35,966.57
24.61,968.25
35.89,971.8
406.53,971.84
53.62,969.34
54.96,984.74
773.97,980.21
856.93,985.82
842.06,982.57
810.27,958.04
840.8,960.62
839.78,963.56
881.67,947.92
365.74,987.21
26.63,989.92
6.84,991.25
310.68,978.48
231.74,979.0
89.03,964.3
35.09,967.96
35.44,968.78
35.46,972.56
39.44,982.16
676.44,976.25
658.27,982.75
673.58,981.48
754.05,953.41
836.79,963.36
863.5,986.23
845.35,987.19
857.43,987.96
847.27,989.56
