OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
239.86,329.14,551.9,649.97
257.31,443.38,587.23,750.43
279.09,543.36,612.04,811.88
299.82,643.97,614.22,931.35
332.77,692.36,626.12,962.94
362.67,738.14,655.49,982.04
400.08,753.08,671.33,986.75
469.33,762.54,704.33,989.89
500.4,821.67,726.83,988.39
574.28,832.08,772.44,991.83
598.47,833.02,790.6,996.03
621.75,838.77,798.88,997.19
645.01,844.91,800.02,997.56
695.57,846.09,730.71,800.72
706.63,880.64,732.22,774.55
715.56,854.36,765.66,747.63
720.0,848.54,735.65,8.58
725.67,858.99,734.22,4.01
728.07,903.86,733.86,3.32
240.44,334.29,551.02,618.04
259.41,434.77,561.16,669.21
283.79,561.36,602.46,759.0
306.71,664.81,634.85,815.37
344.25,718.09,655.92,855.04
370.53,740.57,622.42,885.22
394.16,762.25,640.69,953.22
491.22,819.83,664.18,953.73
507.03,830.55,676.28,951.1
554.94,839.8,692.18,981.66
621.57,855.29,714.0,954.68
640.44,850.76,741.87,985.69
687.96,859.81,788.69,985.63
710.88,915.07,708.88,713.15
715.04,921.06,731.83,749.6
722.8,921.89,733.08,758.68
723.0,927.43,746.09,760.62
732.12,941.79,771.32,716.14
746.58,942.58,737.47,751.92
241.32,333.71,540.36,624.66
260.0,422.54,555.31,702.36
284.6,559.6,570.43,668.17
311.38,665.12,594.71,705.77
345.41,711.62,609.81,739.95
371.44,741.4,645.99,884.53
395.36,764.12,673.49,783.45
497.15,813.59,701.03,764.6
507.98,830.28,703.21,946.42
558.27,851.71,641.47,949.01
620.49,899.9,654.23,949.93
642.1,907.14,669.12,954.89
696.77,911.73,670.89,979.5
715.94,923.77,637.04,817.17
718.07,927.28,647.58,813.79
721.04,923.35,655.93,783.89
737.26,938.04,667.36,794.71
740.73,935.66,668.63,935.05
750.1,956.66,715.45,941.51
279.2,540.66,613.69,826.46
332.83,687.66,628.69,965.65
403.14,750.98,671.7,988.4
500.03,774.17,734.96,991.18
598.81,803.61,784.03,996.7
645.12,844.0,801.83,997.78
706.6,891.86,733.11,896.58
719.7,851.85,731.68,7.6
727.55,899.62,736.52,2.94
740.6,905.03,774.08,2.12
744.93,914.12,797.69,1.1
751.15,915.8,784.42,0.9
754.08,927.57,187.03,0.75
760.95,911.53,73.23,0.65
777.62,901.65,673.45,0.57
796.79,906.86,627.55,0.51
782.14,907.54,627.31,0.46
812.52,938.19,662.36,0.42
792.35,945.95,102.12,0.39
283.9,548.8,603.29,769.1
