OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.6,23.4,62.7,82.0
20.8,26.4,68.9,84.1
20.9,27.6,72.3,89.0
21.4,28.7,75.5,92.9
22.0,29.6,78.8,95.9
22.4,32.7,81.7,97.1
23.7,33.3,81.5,98.7
24.2,38.6,83.1,99.1
25.1,52.7,84.6,99.2
25.4,36.8,85.1,99.4
27.0,66.2,85.7,99.4
27.1,68.1,88.9,99.5
27.4,63.6,89.6,99.6
27.8,81.1,90.5,99.6
28.1,81.5,91.9,99.6
28.4,86.7,92.5,99.6
28.5,88.1,93.3,99.6
28.7,88.4,95.4,99.6
29.1,88.4,96.1,99.6
20.8,24.9,61.4,78.1
21.2,26.3,66.9,81.8
22.0,29.7,71.5,84.3
22.9,33.2,75.0,88.3
23.1,34.8,75.7,87.5
23.7,38.2,79.1,91.2
23.9,34.3,80.2,92.2
25.6,39.9,79.3,93.4
25.9,36.2,81.7,97.3
26.7,37.0,82.8,97.3
27.7,38.6,83.6,97.4
28.1,39.3,85.1,99.3
29.5,37.2,85.3,98.5
31.7,81.3,86.3,99.1
32.7,84.0,86.4,99.3
33.8,82.0,86.9,99.4
34.2,84.7,89.1,99.4
34.5,85.5,86.9,99.4
34.3,86.6,88.9,99.4
21.8,25.4,60.5,76.9
22.3,27.8,65.9,80.3
23.0,31.8,69.9,83.6
24.4,34.4,74.0,83.8
25.0,34.6,75.9,85.8
25.4,36.6,79.0,89.5
25.8,42.0,76.3,89.7
26.2,42.0,78.1,89.0
27.0,33.7,80.5,90.0
27.4,38.0,81.9,91.2
27.9,33.7,83.0,92.1
31.0,34.0,83.7,92.4
32.0,37.1,84.4,89.6
33.1,38.1,83.0,90.0
34.1,79.3,84.0,90.6
34.2,80.9,83.8,90.2
34.7,84.3,85.8,90.1
35.0,82.2,86.7,91.1
34.5,81.7,86.6,93.7
20.9,27.9,72.5,91.9
22.0,30.0,79.2,96.4
23.7,33.4,81.5,99.1
25.1,56.2,85.0,99.4
27.0,38.0,85.8,99.5
27.5,71.6,89.8,99.6
28.1,84.8,92.2,99.6
28.5,88.2,93.3,99.6
29.1,88.5,96.1,99.7
29.9,89.3,97.7,99.7
30.3,90.4,97.4,99.8
32.7,89.9,99.0,99.8
33.1,90.1,99.3,99.8
38.0,90.3,99.3,99.8
33.9,90.0,99.8,99.9
34.3,90.4,99.8,99.9
38.6,91.2,99.8,99.9
36.3,91.4,99.8,99.9
37.1,91.6,99.8,99.9
22.0,31.0,71.5,85.2
23.1,35.0,76.2,89.1
24.0,36.9,80.3,92.5
25.9,35.1,81.7,96.9
27.7,38.7,83.6,97.7
29.5,38.6,85.4,99.1
32.7,81.2,86.4,99.4
34.2,84.5,89.1,99.4
34.2,84.2,88.9,99.5
34.9,85.1,89.3,99.7
35.4,88.7,92.8,99.8
37.8,90.1,93.0,99.8
33.1,89.5,95.4,99.8
33.6,91.7,97.1,99.8
33.9,92.0,99.3,99.9
35.5,92.1,99.5,99.9
36.0,92.3,99.6,99.9
54.3,92.5,99.6,99.9
61.3,91.0,99.6,99.9
23.0,31.3,69.9,84.1
25.0,34.8,76.0,87.1
25.8,42.0,76.3,89.1
27.0,33.8,80.5,90.4
27.9,32.4,83.0,92.2
32.0,37.1,84.2,90.6
34.1,79.6,83.5,90.7
34.7,84.3,85.7,92.6
34.5,83.8,86.6,90.7
34.8,82.1,89.1,92.8
35.2,86.7,88.1,99.5
37.1,88.0,89.0,99.8
38.4,88.8,88.8,99.8
39.2,89.0,90.3,99.8
43.7,94.7,96.8,99.9
44.1,94.9,97.9,99.9
46.0,95.1,96.6,99.9
37.2,96.3,97.6,99.9
54.9,96.5,97.6,99.9
22.0,32.4,79.7,97.2
24.2,51.6,83.2,99.3
27.0,42.2,85.6,99.5
27.8,83.8,91.7,99.6
28.5,88.5,93.7,99.6
29.4,88.9,96.7,99.7
30.2,89.6,97.8,99.8
32.9,90.2,99.2,99.8
38.0,89.1,99.3,99.8
34.1,90.4,99.8,99.9
38.1,91.5,99.8,99.9
36.9,91.7,99.8,99.9
37.8,93.3,99.8,99.9
78.4,93.5,99.8,99.9
83.7,93.1,99.8,99.9
84.1,93.8,99.9,99.9
88.6,93.8,99.9,99.9
88.9,94.3,99.9,99.9
89.1,94.2,99.9,99.9
23.1,35.1,76.2,87.8
25.6,43.1,79.7,97.0
27.7,39.3,83.4,99.3
31.7,81.5,86.4,99.3
34.2,85.0,89.1,99.4
34.9,85.0,88.2,99.7
35.4,90.5,92.7,99.8
38.6,91.4,93.0,99.8
33.7,91.7,96.2,99.8
35.0,92.1,99.3,99.9
36.0,92.4,99.6,99.9
57.3,91.1,99.6,99.9
68.8,91.4,99.8,99.9
40.3,96.0,99.8,99.9
82.9,96.3,99.8,99.9
81.3,96.6,99.9,99.9
84.6,96.9,99.9,99.9
87.3,96.7,99.9,99.9
84.2,97.3,99.9,99.9
25.0,34.8,76.0,87.6
26.2,57.7,78.0,89.2
27.9,37.3,83.0,92.4
32.9,38.3,83.2,90.9
34.7,83.0,84.3,92.2
34.6,84.5,86.7,92.2
35.2,85.4,88.1,99.8
38.6,88.3,89.6,99.8
39.2,90.6,89.8,99.8
44.0,94.9,97.4,99.9
45.7,96.3,96.6,99.9
50.7,96.7,97.3,99.9
37.8,97.1,98.8,99.9
39.3,97.5,98.9,99.9
82.2,97.7,99.3,99.9
74.9,98.2,99.3,99.9
83.3,98.4,99.9,99.9
82.1,98.6,99.9,99.9
82.1,98.5,99.9,99.9
23.7,46.9,81.8,99.3
27.0,41.8,85.9,99.5
28.2,87.6,92.4,99.6
29.4,88.9,96.7,99.7
30.3,89.8,97.8,99.8
33.1,90.4,99.3,99.8
34.0,90.5,99.8,99.9
37.0,91.6,99.8,99.9
37.1,92.4,99.8,99.9
68.2,92.9,99.8,99.9
83.7,93.2,99.8,99.9
84.2,94.2,99.9,99.9
88.8,94.6,99.9,99.9
89.1,94.6,99.9,99.9
89.5,94.6,99.9,99.9
89.3,94.6,99.9,99.9
89.5,94.8,99.9,99.9
89.9,94.7,99.9,99.9
90.6,93.7,99.9,99.9
24.0,42.0,80.6,93.6
27.7,42.0,83.4,99.3
32.6,80.4,86.4,99.4
34.2,85.0,88.8,99.7
35.4,89.2,92.7,99.8
33.1,91.6,95.4,99.8
33.9,90.8,99.3,99.9
34.0,94.6,99.6,99.9
61.0,91.4,99.6,99.9
71.5,95.6,99.8,99.9
82.9,96.0,99.8,99.9
84.6,96.3,99.9,99.9
86.6,96.7,99.9,99.9
84.2,97.3,99.9,99.9
87.0,97.0,99.9,99.9
88.9,97.0,99.9,99.9
90.1,97.1,99.9,99.9
89.3,97.1,99.9,99.9
90.7,97.2,99.9,99.9
25.8,54.9,78.6,88.9
27.8,36.6,82.7,92.2
34.1,79.8,83.3,92.5
34.5,84.5,86.2,90.1
35.1,86.9,87.3,99.8
38.4,90.1,89.7,99.8
43.5,96.0,97.3,99.9
45.6,96.5,96.3,99.9
54.8,97.0,97.5,99.9
39.2,97.6,98.8,99.9
82.3,98.0,99.3,99.9
78.8,98.4,99.3,99.9
82.4,98.7,99.9,99.9
82.1,98.8,99.9,99.9
82.0,98.8,99.9,99.9
84.2,98.8,99.9,99.9
82.9,98.9,99.9,99.9
90.4,98.9,99.9,99.9
90.5,98.9,99.9,99.9
25.1,39.9,86.5,99.5
27.9,85.1,92.2,99.6
29.4,88.3,96.7,99.7
32.7,90.2,99.2,99.8
38.0,90.7,99.3,99.8
34.4,91.6,99.8,99.9
37.1,92.9,99.8,99.9
80.3,93.1,99.8,99.9
79.3,94.6,99.9,99.9
88.6,93.4,99.9,99.9
89.1,93.6,99.9,99.9
89.1,93.6,99.9,99.9
89.5,93.7,99.9,99.9
89.9,93.7,99.9,99.9
90.6,93.7,99.9,99.9
90.7,93.8,99.9,99.9
91.4,93.3,99.9,99.9
90.5,94.1,99.9,99.9
90.8,92.9,99.9,99.9
26.0,36.9,81.9,97.3
31.7,82.0,86.4,99.4
34.2,86.7,88.2,99.7
37.2,91.3,93.3,99.8
33.5,91.9,96.3,99.8
35.7,92.3,99.6,99.9
61.0,95.8,99.6,99.9
40.3,96.4,99.8,99.9
81.2,97.0,99.8,99.9
87.0,97.2,99.9,99.9
84.3,97.0,99.9,99.9
89.3,97.4,99.9,99.9
90.4,97.5,99.9,99.9
89.3,97.6,99.9,99.9
90.0,97.7,99.9,99.9
91.2,97.7,99.9,99.9
90.4,95.0,99.9,99.9
90.6,95.1,99.9,99.9
92.3,97.8,99.9,99.9
26.8,32.9,80.1,90.4
32.9,40.6,83.0,91.2
34.4,85.0,88.8,93.9
35.2,89.7,88.4,99.8
39.1,95.9,89.2,99.8
40.4,96.6,97.6,99.9
54.6,97.3,96.9,99.9
39.3,97.9,98.8,99.9
74.4,98.5,99.3,99.9
81.6,98.7,99.9,99.9
82.0,98.8,99.9,99.9
82.1,98.8,99.9,99.9
83.6,98.9,99.9,99.9
90.3,98.9,99.9,99.9
90.5,98.9,99.9,99.9
90.7,99.0,99.9,99.9
90.1,99.0,99.9,99.9
91.0,99.0,99.9,99.9
90.3,99.0,99.9,99.9
27.1,38.8,86.9,99.6
28.6,89.3,94.3,99.6
32.6,90.2,98.2,99.8
36.3,91.0,99.3,99.8
39.7,91.9,99.8,99.9
38.0,93.0,99.8,99.9
75.9,93.5,99.8,99.9
88.5,93.5,99.9,99.9
89.1,93.7,99.9,99.9
88.9,93.6,99.9,99.9
89.7,93.6,99.9,99.9
90.0,94.0,99.9,99.9
91.0,95.3,99.9,99.9
91.4,93.7,99.9,99.9
90.6,95.8,99.9,99.9
91.0,93.2,99.9,99.9
91.1,95.7,99.9,99.9
91.5,96.2,99.9,99.9
91.6,94.2,99.9,99.9
27.7,50.0,83.8,95.6
34.1,86.8,89.1,99.5
35.4,91.2,92.5,99.8
33.5,92.6,96.0,99.8
40.3,92.5,99.6,99.9
68.5,95.7,99.8,99.9
82.4,96.8,99.8,99.9
87.1,96.8,99.9,99.9
84.3,97.5,99.9,99.9
88.4,97.5,99.9,99.9
90.1,97.2,99.9,99.9
89.4,97.7,99.9,99.9
91.2,95.2,99.9,99.9
91.1,97.4,99.9,99.9
91.4,97.4,99.9,99.9
92.8,98.4,99.9,99.9
91.8,98.4,99.9,99.9
92.4,98.4,99.9,99.9
92.4,98.4,99.9,99.9
27.8,38.4,82.7,90.0
34.6,82.8,85.0,93.4
35.1,89.3,87.9,99.8
39.1,96.0,88.9,99.8
44.0,96.9,95.8,99.9
37.4,97.7,98.6,99.9
81.9,98.5,99.0,99.9
79.0,98.7,99.8,99.9
82.1,98.8,99.9,99.9
83.4,98.9,99.9,99.9
84.1,98.9,99.9,99.9
90.4,99.0,99.9,99.9
90.6,99.0,99.9,99.9
90.1,99.0,99.9,99.9
91.1,99.0,99.9,99.9
90.3,99.0,99.9,99.9
93.8,99.0,99.9,99.9
93.9,99.0,99.9,99.9
95.3,99.0,99.9,99.9
27.5,49.4,92.2,99.6
29.8,90.2,97.6,99.8
33.7,91.9,99.3,99.8
39.4,92.1,99.8,99.9
38.8,93.2,99.8,99.9
79.1,93.4,99.9,99.9
88.7,95.4,99.9,99.9
89.3,94.3,99.9,99.9
89.6,93.7,99.9,99.9
89.9,93.7,99.9,99.9
91.0,92.8,99.9,99.9
91.5,95.4,99.9,99.9
90.7,95.7,99.9,99.9
91.1,95.7,99.9,99.9
91.5,96.2,99.9,99.9
91.6,96.2,99.9,99.9
93.0,94.1,99.9,99.9
93.5,95.1,99.9,99.9
91.8,96.5,99.9,99.9
29.5,43.1,85.5,99.4
34.9,90.2,89.5,99.8
33.1,91.8,93.2,99.8
39.0,91.2,99.6,99.9
68.4,95.7,99.8,99.9
82.1,97.1,99.8,99.9
87.1,97.4,99.9,99.9
88.2,97.1,99.9,99.9
89.9,97.3,99.9,99.9
89.4,97.8,99.9,99.9
91.6,98.4,99.9,99.9
91.2,98.4,99.9,99.9
91.6,98.4,99.9,99.9
91.7,98.5,99.9,99.9
92.3,98.4,99.9,99.9
92.5,98.5,99.9,99.9
92.6,98.7,99.9,99.9
93.8,98.7,99.9,99.9
94.0,98.7,99.9,99.9
31.8,40.9,83.6,89.5
34.5,83.4,89.2,94.0
37.0,95.8,88.7,99.8
40.6,96.9,97.4,99.9
37.4,97.9,96.9,99.9
82.2,98.7,99.0,99.9
83.4,98.7,99.8,99.9
83.7,98.9,99.9,99.9
84.2,98.9,99.9,99.9
90.3,99.0,99.9,99.9
90.6,99.0,99.9,99.9
89.9,99.0,99.9,99.9
91.1,99.0,99.9,99.9
90.7,99.0,99.9,99.9
93.8,99.0,99.9,99.9
93.9,99.0,99.9,99.9
95.4,99.0,99.9,99.9
95.8,99.0,99.9,99.9
97.0,99.0,99.9,99.9
28.3,88.1,93.4,99.6
32.7,91.0,98.8,99.8
39.5,91.8,99.8,99.9
38.3,93.2,99.8,99.9
78.6,93.4,99.8,99.9
83.3,94.8,99.9,99.9
89.4,93.7,99.9,99.9
89.7,92.9,99.9,99.9
90.6,92.9,99.9,99.9
91.1,93.2,99.9,99.9
90.6,93.2,99.9,99.9
91.1,93.2,99.9,99.9
91.5,96.5,99.9,99.9
91.7,96.5,99.9,99.9
93.0,95.2,99.9,99.9
91.7,93.6,99.9,99.9
92.2,93.5,99.9,99.9
92.5,95.2,99.9,99.9
94.1,96.4,99.9,99.9
32.5,83.2,86.4,99.4
35.3,91.0,91.4,99.8
37.3,92.3,99.3,99.9
60.9,96.2,99.6,99.9
81.8,97.2,99.8,99.9
82.5,97.1,99.9,99.9
89.1,97.6,99.9,99.9
89.9,98.4,99.9,99.9
90.6,98.4,99.9,99.9
90.9,98.4,99.9,99.9
91.3,98.5,99.9,99.9
91.7,98.5,99.9,99.9
92.3,98.8,99.9,99.9
92.5,98.7,99.9,99.9
92.7,98.7,99.9,99.9
93.8,98.8,99.9,99.9
94.6,98.6,99.9,99.9
