ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
81.7,0.4
14.1,0.6
14.2,99.1
11.5,98.1
17.1,98.7
17.2,99.1
21.6,99.5
21.6,99.5
21.6,99.7
21.5,99.7
21.6,99.7
21.6,99.7
21.6,99.7
21.6,99.7
21.5,99.7
21.6,99.7
21.6,99.7
21.6,99.7
88.0,0.7
87.6,0.5
96.6,97.1
12.7,98.0
97.0,98.5
14.2,98.6
97.4,99.0
97.5,99.0
97.5,99.3
97.6,99.3
97.6,99.3
97.6,99.3
97.6,99.3
97.7,99.3
97.7,99.3
21.9,99.3
21.9,99.3
22.0,99.3
84.1,1.4
62.5,0.5
96.3,98.4
96.5,95.3
96.7,85.5
97.0,64.3
97.1,64.3
97.3,67.5
97.3,97.6
97.4,98.4
97.7,98.4
97.7,98.4
97.7,98.4
97.7,98.4
97.7,98.4
97.8,98.4
97.8,98.5
97.7,98.5
78.4,70.8
86.3,7.7
96.1,98.4
45.4,96.5
96.5,75.4
96.7,1.3
2.0,96.1
96.8,96.1
97.1,97.5
97.1,97.5
38.2,97.5
97.2,98.4
97.2,98.4
97.5,98.4
97.5,98.4
97.5,98.4
97.7,98.4
42.5,99.1
80.6,0.7
79.0,8.9
96.1,13.0
2.4,3.1
96.4,1.3
96.4,1.3
96.6,94.8
19.9,94.8
1.6,78.0
97.0,66.9
97.0,66.9
97.1,66.9
97.1,66.9
97.1,66.9
18.9,66.9
28.5,66.9
18.9,66.9
97.6,66.9
84.2,0.7
18.1,70.9
95.9,56.4
44.0,9.2
96.1,1.3
96.4,1.3
96.4,31.7
96.7,78.0
20.1,78.0
5.9,65.9
6.0,65.3
97.0,65.3
97.0,65.3
97.0,65.3
97.1,65.3
97.1,65.3
97.1,65.3
97.1,65.3
78.7,72.4
95.7,9.7
96.0,97.8
1.9,9.4
88.0,9.4
76.0,1.3
91.5,98.7
96.5,99.6
5.4,99.6
6.0,65.3
5.1,65.3
5.3,65.3
96.7,65.3
96.8,65.3
96.9,65.3
97.0,65.3
97.0,65.3
97.1,7.3
87.2,23.1
95.7,70.0
95.9,74.5
89.2,34.9
96.1,11.6
88.7,43.5
77.0,94.1
83.8,99.6
96.5,99.6
3.7,99.7
5.0,64.8
19.9,5.6
96.5,7.3
96.6,7.3
96.6,7.3
96.7,7.3
96.7,65.2
96.8,65.2
86.1,71.1
95.7,0.4
96.0,97.8
3.8,56.1
95.5,13.7
96.3,74.0
87.6,91.5
33.7,99.7
69.2,99.7
4.3,99.7
34.9,99.7
34.4,70.5
36.8,5.7
71.6,5.6
67.0,38.9
62.8,65.2
96.7,65.2
96.7,65.2
80.4,0.5
83.0,0.4
95.9,94.5
94.9,98.7
95.6,80.3
96.2,80.4
96.5,86.2
81.0,99.6
96.7,99.7
76.4,99.7
93.1,99.7
72.6,99.7
15.6,8.2
61.5,69.6
18.7,5.7
72.6,38.9
72.5,64.7
33.1,64.7
83.7,0.5
88.4,0.4
95.9,48.8
12.2,98.7
95.6,80.2
95.0,78.0
96.3,10.1
96.5,99.6
74.5,99.6
70.6,99.7
51.9,99.7
94.5,99.7
67.9,72.5
93.6,72.1
74.4,72.1
30.7,72.1
30.6,69.3
30.4,68.9
83.2,0.5
88.4,0.4
89.4,95.6
79.3,92.6
95.5,79.1
95.7,83.8
95.2,80.6
96.3,99.2
96.5,99.6
96.7,99.6
71.3,99.7
96.7,99.7
94.3,80.0
73.3,84.8
73.5,72.2
69.8,72.3
30.8,72.3
41.2,72.7
89.4,0.5
81.4,98.2
89.7,95.5
54.3,95.2
3.7,84.0
95.5,4.1
95.8,80.6
95.1,66.6
96.4,33.5
95.8,99.6
96.7,99.6
96.7,99.7
89.4,15.4
82.5,15.9
82.5,15.9
47.7,84.8
70.4,84.8
74.1,62.6
82.9,2.2
79.7,95.6
81.4,71.2
3.4,95.4
7.7,98.4
11.3,99.0
95.5,5.0
95.8,61.6
94.4,99.1
96.4,99.2
96.3,99.6
95.9,4.9
96.7,4.9
96.7,4.9
86.6,4.9
85.5,4.9
89.7,94.6
72.5,94.3
83.3,1.6
84.3,2.3
85.0,96.5
8.7,3.5
73.9,99.0
9.9,5.0
95.1,5.0
95.5,45.8
95.6,95.9
51.4,95.9
94.3,95.9
96.4,4.9
96.4,4.9
96.5,4.9
96.6,4.9
96.7,98.2
96.7,98.2
96.7,98.2
7.3,70.4
84.8,93.7
6.9,58.3
72.2,98.8
14.0,99.0
67.1,5.0
64.5,5.0
66.1,91.4
95.1,30.6
95.5,30.6
95.6,26.5
95.9,13.9
94.7,35.8
96.2,14.3
96.4,74.4
96.4,74.2
96.5,74.3
96.5,74.3
77.8,70.4
85.0,93.7
6.6,96.4
9.3,97.7
5.1,99.0
71.7,5.0
7.0,5.0
42.2,5.4
33.5,99.4
45.2,99.4
56.8,42.2
53.1,41.0
95.4,41.5
95.5,41.5
95.6,42.1
95.9,42.1
63.1,23.6
93.4,99.4
7.1,70.2
69.7,94.3
76.5,95.7
7.8,99.0
14.8,99.0
3.6,5.0
15.2,4.9
36.2,4.9
41.7,5.3
38.8,69.1
78.6,43.2
92.8,54.4
71.1,55.8
93.0,77.5
79.5,77.5
74.1,77.5
78.0,99.0
64.4,99.0
8.6,4.7
88.6,94.4
53.6,96.3
6.1,98.9
68.8,4.9
4.3,5.0
5.7,4.9
5.9,4.9
37.3,5.3
63.1,5.0
68.8,5.4
68.9,5.4
68.2,5.4
65.0,99.0
67.8,99.0
77.5,99.0
72.9,99.0
90.9,99.0
