ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
772.28,882.59
773.73,842.23
13.08,568.48
666.16,568.52
485.01,568.36
501.79,568.29
511.95,569.8
568.13,569.77
555.57,569.74
566.79,569.73
565.63,569.72
567.43,0.1
572.43,0.08
571.97,0.06
571.77,0.05
567.54,0.04
518.28,0.03
568.06,0.02
812.82,862.04
798.14,879.77
856.14,895.18
18.65,896.9
808.56,896.79
844.89,572.5
798.22,571.81
515.41,571.35
553.87,571.04
549.99,570.82
543.95,0.97
507.36,0.83
508.63,0.72
506.84,0.63
505.3,0.56
504.79,0.51
502.66,0.47
503.75,0.43
21.57,969.09
10.9,871.31
10.32,897.26
17.62,897.16
20.23,898.33
16.75,897.73
823.0,843.0
851.94,705.84
11.87,705.58
878.13,705.39
859.75,705.25
863.71,705.14
635.79,705.05
661.63,704.99
641.74,704.93
630.33,704.89
542.59,704.85
543.63,704.82
20.84,969.69
10.67,960.65
13.05,964.26
526.17,962.16
824.91,964.44
12.01,936.88
792.96,965.37
759.58,969.0
864.26,969.15
15.24,969.25
862.73,970.37
869.27,970.42
865.57,970.45
901.36,970.47
878.11,970.49
869.01,970.5
11.45,970.51
862.5,970.52
20.45,953.02
16.34,960.35
14.81,977.72
15.77,959.19
645.08,960.92
786.01,965.81
777.81,963.36
794.67,958.05
776.71,958.27
777.61,969.47
797.59,969.6
828.96,969.7
862.21,969.78
547.72,969.84
826.34,970.44
14.35,970.47
832.33,970.49
10.02,970.51
19.29,898.71
23.41,952.14
26.72,971.75
24.86,963.14
15.37,933.9
793.59,914.77
35.33,960.98
29.71,961.64
799.22,918.44
811.34,909.07
739.02,909.2
783.24,909.29
725.08,968.34
796.95,968.45
482.59,968.53
729.07,968.6
790.64,968.66
870.29,968.71
18.03,890.04
17.73,955.89
19.36,972.43
12.09,939.04
651.07,866.54
27.41,874.21
756.62,855.24
658.83,855.06
794.53,853.51
739.17,857.09
153.68,857.1
780.2,857.1
772.06,666.71
769.43,666.1
792.34,846.65
830.6,846.6
827.94,846.55
870.11,846.51
21.36,875.93
672.11,970.99
14.58,972.91
451.1,760.16
25.06,974.62
25.99,874.29
695.1,853.79
780.18,853.81
830.57,853.78
742.06,853.64
747.88,853.62
8.07,808.71
653.03,808.44
7.74,829.04
782.49,845.33
801.96,845.28
822.26,845.22
828.33,845.18
17.36,942.31
20.95,971.62
12.38,973.43
30.29,926.95
27.68,895.39
28.81,964.33
688.25,850.78
29.35,851.39
48.32,851.54
6.94,851.36
127.55,851.44
36.53,851.48
8.14,851.51
509.38,851.53
197.0,693.63
711.0,844.26
737.79,844.01
807.28,845.8
18.18,914.29
18.61,972.34
13.06,973.25
34.08,979.59
30.67,967.76
670.57,929.56
48.96,825.61
692.0,798.18
46.22,798.52
733.42,799.14
795.55,798.05
691.62,798.19
646.04,799.06
631.44,381.06
822.56,632.49
805.44,632.4
52.56,841.74
25.8,841.78
20.48,932.82
17.9,973.25
13.06,974.39
15.94,979.79
26.5,889.39
672.01,975.54
49.25,618.62
34.4,725.26
45.51,622.72
642.75,682.0
15.24,861.03
794.72,861.39
646.55,862.65
738.65,862.78
705.89,862.87
728.26,631.52
811.85,324.57
634.22,308.34
44.22,944.35
10.27,974.29
13.32,975.57
12.45,979.99
13.3,706.92
26.4,975.0
30.62,865.75
69.82,750.87
44.72,661.37
49.73,653.05
801.33,844.37
826.91,858.45
815.95,858.83
760.0,859.12
624.69,861.85
817.54,861.95
25.27,647.88
24.41,865.06
45.53,928.75
13.34,974.4
9.15,952.42
12.88,980.2
7.91,934.2
52.71,980.27
33.76,817.46
43.27,720.72
55.81,629.43
50.53,761.43
52.67,761.94
802.2,756.87
806.11,286.18
817.3,320.92
829.02,732.16
823.92,626.29
826.38,312.62
818.19,688.51
13.91,943.24
13.08,975.8
9.77,933.44
56.87,980.43
8.78,972.02
14.62,980.39
764.25,440.56
783.05,544.54
39.66,761.04
791.7,812.6
802.56,746.19
814.88,114.25
822.64,286.85
802.58,425.63
804.6,690.66
801.91,551.97
809.56,559.7
829.7,474.7
13.85,917.19
12.41,977.22
16.51,862.86
83.99,980.66
9.49,980.12
9.6,852.0
127.16,864.08
150.76,125.19
50.18,829.34
65.25,751.3
808.9,536.66
712.27,113.82
713.92,285.64
710.6,449.71
792.61,597.38
798.28,619.44
810.86,619.64
810.3,142.44
16.39,941.85
12.88,923.7
9.12,980.55
81.48,980.9
10.1,980.36
9.3,854.3
73.97,326.7
74.65,774.91
77.99,662.54
741.61,872.87
842.02,322.12
864.44,703.78
878.97,577.35
835.23,463.6
823.31,187.42
825.72,195.02
743.8,196.42
68.47,2.76
15.86,977.87
12.15,979.27
8.1,980.86
917.25,981.13
39.97,980.6
9.81,239.67
9.49,799.15
73.56,619.08
75.67,848.47
81.62,850.03
81.86,849.38
840.03,848.83
842.32,848.37
842.45,847.98
840.18,847.64
844.68,847.36
671.95,4.18
830.6,3.5
16.34,979.58
12.96,980.76
8.28,981.16
916.99,980.25
691.51,980.83
20.5,808.53
79.84,595.14
9.45,849.93
79.06,849.54
78.21,849.15
80.74,848.28
835.21,847.74
835.19,847.29
840.54,846.92
845.53,846.61
850.38,5.61
850.22,4.79
846.45,3.49
20.69,915.57
12.57,983.8
8.37,981.44
167.2,980.59
782.75,763.11
686.73,877.66
20.31,642.14
60.85,851.2
400.68,850.66
719.06,850.3
809.7,846.31
810.2,847.05
812.01,845.46
830.3,842.5
831.31,842.2
838.86,6.1
835.5,5.19
835.5,4.48
