ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
738.42,847.89
710.66,948.21
768.41,935.94
787.53,999.21
806.01,999.43
803.76,999.57
794.07,999.67
796.25,999.74
810.59,999.8
813.29,999.84
815.4,999.87
453.65,999.9
815.31,999.92
818.09,999.94
818.72,999.95
386.23,999.96
35.52,999.97
825.13,999.97
764.61,822.2
686.41,839.67
770.59,953.51
781.28,947.95
709.94,992.88
764.32,998.85
776.42,999.28
731.95,999.51
776.99,999.65
803.89,999.74
825.03,999.8
786.66,999.85
796.37,999.88
777.12,999.9
50.24,999.92
49.17,999.94
49.11,999.95
49.63,999.96
778.82,780.36
786.94,950.7
552.91,969.48
691.79,288.15
777.2,895.11
685.77,809.1
779.42,984.49
757.33,982.24
782.5,982.61
820.47,982.85
821.28,983.01
838.3,983.13
816.12,983.22
111.92,983.29
795.69,983.34
738.99,983.39
805.39,983.42
792.2,983.45
799.11,796.7
775.5,868.72
185.95,941.66
661.86,951.14
761.94,686.25
700.29,568.82
802.14,834.66
765.53,823.7
574.57,942.92
818.54,942.86
818.96,979.46
824.96,979.82
817.92,980.1
820.87,980.32
812.65,980.49
771.23,980.63
788.1,980.75
766.85,980.85
773.37,868.09
633.76,823.56
695.11,106.17
660.54,136.88
28.46,771.29
23.68,845.74
751.16,874.79
555.49,941.0
565.77,941.03
769.95,941.03
707.1,941.03
719.92,941.02
660.01,941.01
654.19,941.0
819.09,940.98
812.92,777.61
809.9,777.61
816.0,777.62
763.95,852.92
799.47,26.17
237.15,941.43
121.0,716.71
27.59,59.21
24.73,892.17
757.97,838.1
749.87,939.58
674.0,939.73
570.48,939.82
34.13,939.87
696.48,939.91
3.44,939.94
2.78,939.95
2.4,667.14
4.15,854.53
3.28,854.64
17.63,854.72
757.58,843.7
44.86,25.94
734.9,806.83
57.97,620.63
297.95,944.88
22.33,968.14
21.89,57.13
783.26,929.66
756.47,938.66
230.55,941.44
3.85,941.91
2.62,942.28
3.15,909.85
3.09,860.32
2.66,860.34
5.49,860.35
4.43,704.88
3.24,704.87
800.06,836.1
52.54,25.84
175.74,918.91
135.95,168.84
62.37,196.33
22.22,82.13
20.75,858.2
23.48,857.46
28.19,850.86
20.71,851.12
4.74,937.64
3.95,937.65
3.09,937.66
2.57,730.26
2.0,584.19
5.96,583.99
3.13,583.82
3.05,583.67
758.91,198.87
48.78,25.87
463.77,206.57
70.64,980.98
29.73,664.64
34.06,953.83
27.99,562.05
129.7,689.54
649.88,857.49
794.72,949.02
838.19,949.59
3.95,880.24
3.35,857.5
3.21,864.04
2.74,873.72
3.66,873.7
2.14,873.66
2.2,881.33
697.1,823.04
55.27,101.03
400.99,663.21
70.45,956.5
82.36,117.41
35.79,153.22
26.58,530.98
29.39,830.24
30.17,710.8
30.45,900.38
835.86,902.23
806.03,867.76
9.36,518.16
3.74,826.46
3.72,906.24
3.01,906.26
2.6,840.12
5.45,840.16
622.47,785.08
62.12,111.33
639.05,957.13
225.75,102.47
66.48,221.06
31.95,951.15
25.54,951.61
32.04,947.96
38.11,25.57
115.47,114.01
92.86,113.02
142.49,112.23
38.86,120.31
10.15,972.97
3.58,973.05
3.9,723.66
2.73,708.81
2.4,559.99
51.14,690.41
56.34,38.22
587.44,959.79
552.48,965.87
34.65,966.61
30.97,661.61
25.89,26.32
32.49,24.61
638.57,689.69
675.24,122.34
99.21,884.68
14.99,137.88
704.45,147.36
60.66,146.91
6.16,162.97
4.13,162.64
3.68,162.36
2.74,871.11
773.11,366.93
118.53,40.14
615.83,964.35
29.11,965.9
30.59,168.49
31.43,967.54
37.32,27.87
24.72,26.39
449.42,22.11
109.84,21.82
120.98,779.24
280.02,778.77
24.03,826.08
57.1,826.23
2.16,861.21
2.61,861.38
3.97,794.56
4.23,794.59
695.04,329.31
53.68,33.37
857.98,968.88
153.86,966.49
30.02,323.37
31.87,24.04
30.54,967.4
34.19,967.88
789.56,968.12
32.58,968.24
18.63,968.3
18.85,462.05
62.13,121.78
14.78,128.54
14.49,151.57
13.54,141.04
5.95,133.95
7.45,119.75
835.43,343.38
688.98,675.76
124.56,972.51
469.84,810.63
35.21,976.4
33.03,970.55
28.33,961.12
28.92,967.77
51.75,968.21
655.28,968.47
18.75,968.63
19.86,337.5
18.62,140.47
144.42,129.98
17.9,114.05
18.16,108.87
186.93,836.39
8.52,836.82
783.42,688.21
738.44,32.11
856.39,982.65
42.33,423.47
30.54,835.99
29.94,21.21
17.61,20.4
17.53,979.27
29.29,978.49
40.24,870.05
19.38,864.88
18.81,841.62
18.21,903.95
19.39,439.89
17.9,694.01
24.92,138.57
18.75,122.73
13.91,795.77
775.98,301.31
162.54,947.29
31.64,962.99
37.91,418.34
26.42,842.61
26.03,965.75
24.17,966.33
20.93,954.17
51.68,964.69
23.21,955.85
757.81,153.7
18.51,857.42
38.3,853.54
19.33,805.02
21.93,674.86
19.15,674.43
17.1,146.29
17.52,154.43
666.91,960.49
846.2,988.92
35.49,120.91
39.77,414.19
27.42,964.51
143.83,965.29
22.87,965.87
23.82,945.17
29.54,945.11
892.14,528.85
834.83,572.77
173.75,406.76
51.57,436.22
383.92,297.23
52.84,246.72
23.79,99.82
22.86,96.04
783.37,95.03
767.64,973.8
848.27,989.26
36.17,244.7
50.43,408.77
800.3,933.56
70.46,964.86
22.32,965.46
22.4,696.64
29.1,178.16
26.11,271.55
824.32,325.21
825.72,258.88
673.23,82.29
735.53,75.37
764.34,74.66
644.08,92.57
765.94,37.25
761.45,36.27
