ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
917.55,992.62
922.14,997.03
908.7,996.92
55.0,997.32
47.45,997.52
122.68,997.68
21.1,997.79
23.02,997.89
618.57,997.96
773.99,998.01
845.12,998.05
876.98,998.08
868.93,998.11
883.41,998.12
621.64,998.13
876.33,998.13
621.2,998.13
877.3,998.12
921.16,988.76
928.76,971.09
800.5,990.83
45.53,711.53
46.52,993.1
14.25,994.04
14.08,994.59
144.33,994.94
147.46,995.19
883.62,997.68
854.05,997.74
17.87,997.78
9.76,997.81
9.94,997.83
770.69,997.83
10.13,997.84
9.97,997.84
9.67,997.83
903.85,986.37
939.67,989.74
813.06,980.52
609.44,979.56
702.53,987.44
44.9,987.69
693.71,856.21
21.82,823.33
25.16,994.12
24.42,994.54
23.89,994.87
24.68,995.13
152.26,997.21
16.56,997.27
82.48,997.55
20.26,997.57
13.58,997.58
13.72,997.59
898.74,975.13
931.53,976.61
941.6,970.21
944.69,977.17
822.16,981.27
673.29,962.09
43.89,963.56
46.6,949.29
47.68,947.42
44.93,947.94
23.38,955.94
16.23,957.41
16.04,996.98
17.25,997.09
18.09,997.17
17.63,997.24
19.39,997.29
7.83,997.33
916.59,986.54
916.63,983.84
943.57,982.66
701.29,955.2
944.66,948.55
825.21,989.06
47.31,990.29
44.98,986.44
332.26,946.39
46.45,947.03
50.62,946.52
50.41,892.33
51.97,996.44
50.42,996.62
15.55,996.75
15.29,996.86
16.44,996.94
16.05,997.01
898.33,952.08
917.92,971.58
925.96,967.33
946.71,932.59
832.45,929.39
616.31,995.83
785.16,981.25
548.27,972.89
63.28,974.44
48.01,974.8
982.07,975.06
706.34,975.26
868.13,975.42
48.31,836.04
47.13,836.1
47.95,830.13
48.1,996.42
48.74,996.54
901.21,957.53
916.95,952.85
928.2,954.18
948.39,970.07
942.34,981.76
569.14,994.95
792.22,996.61
653.26,997.12
947.35,973.14
65.86,973.65
65.12,831.07
49.97,831.29
50.66,831.47
54.89,831.63
64.15,852.59
877.98,852.83
980.88,853.03
58.83,853.2
903.29,941.84
921.39,985.78
924.03,963.46
937.95,973.99
943.2,983.22
638.82,985.49
726.88,970.69
670.34,996.39
766.96,996.91
545.51,997.23
839.43,997.45
795.42,921.01
949.48,831.11
949.61,831.32
881.33,831.5
75.82,831.66
78.13,831.8
77.75,831.92
905.38,947.48
907.66,989.49
920.03,928.19
934.87,915.28
943.2,940.72
541.96,914.24
244.47,915.94
695.46,946.8
741.14,916.9
945.81,996.48
857.11,996.86
860.88,997.12
837.26,997.31
735.88,997.44
830.5,997.54
949.45,921.73
62.47,962.12
677.78,962.27
884.35,908.07
913.41,988.96
922.76,981.71
935.81,979.26
939.24,963.46
941.49,983.34
136.42,942.88
504.35,966.61
742.7,967.74
619.48,957.73
748.29,952.75
691.67,996.16
945.29,996.51
748.43,996.77
842.31,996.97
65.86,997.11
935.92,997.23
947.78,997.32
881.88,932.31
912.66,973.25
925.25,977.19
933.6,968.66
935.65,950.48
710.49,870.18
422.64,881.14
103.32,935.11
427.8,938.52
684.11,899.51
685.33,914.12
667.94,913.34
727.33,922.01
744.74,951.04
514.82,997.06
819.41,996.97
830.11,997.26
636.29,997.5
470.97,916.06
901.34,972.1
627.2,975.59
923.35,982.69
930.74,931.68
408.86,923.64
913.91,700.81
417.57,933.91
375.75,46.16
214.83,958.77
661.58,955.37
493.31,996.61
773.45,997.04
526.6,974.75
43.86,977.18
723.99,977.57
511.54,975.17
748.83,975.48
736.96,916.54
904.17,953.99
725.59,911.2
926.5,976.76
929.87,975.89
933.8,86.33
931.68,86.2
936.19,86.55
411.85,932.56
549.22,801.38
795.08,990.23
482.55,977.83
501.34,963.98
386.89,964.66
899.67,995.39
567.27,995.45
638.66,996.22
687.87,996.52
900.23,971.49
698.67,952.06
88.93,993.56
915.27,975.14
912.13,976.57
811.13,981.33
932.25,891.5
439.65,761.87
895.35,910.8
892.54,964.2
771.55,965.58
728.65,966.66
457.29,990.62
621.66,991.06
841.6,993.6
429.29,993.71
910.1,947.7
817.92,948.2
892.0,969.73
808.52,966.22
916.41,733.61
916.43,932.6
902.27,976.72
915.14,979.9
766.12,799.7
892.1,799.94
947.65,457.96
933.34,921.68
180.61,990.38
97.16,92.2
221.32,986.93
444.63,958.34
831.67,965.76
823.2,966.13
811.46,941.78
812.89,942.46
856.8,961.17
615.53,868.95
911.43,640.04
925.19,966.01
43.27,971.14
932.24,717.44
431.15,787.45
433.98,793.88
434.6,793.95
615.87,86.95
780.73,87.11
776.42,87.24
906.4,87.35
434.6,87.43
383.45,985.41
464.3,989.18
336.06,984.1
149.29,984.44
898.74,959.12
768.49,928.34
907.39,894.82
929.92,981.59
929.41,987.18
933.68,987.38
932.34,924.77
932.75,924.91
426.46,776.38
57.64,62.32
69.36,929.61
768.24,931.77
770.29,938.87
112.71,941.52
793.84,951.55
237.87,952.22
244.76,952.78
793.63,953.27
139.63,958.1
691.89,915.96
474.8,873.18
928.5,781.02
192.41,976.04
664.26,985.88
699.12,986.08
60.2,893.6
50.94,889.87
51.27,505.88
52.18,527.25
51.9,882.29
59.48,889.05
304.73,9.7
121.8,9.43
192.64,9.19
111.68,633.56
345.6,198.31
897.18,953.51
720.72,947.85
656.1,934.7
927.08,536.57
474.82,957.61
689.34,924.9
429.88,965.84
435.78,21.44
731.11,20.73
727.98,20.1
744.03,12.65
356.57,9.6
680.63,9.32
690.53,9.07
747.37,8.86
675.59,547.8
690.32,546.99
536.51,541.07
