OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
237.84,411.49,521.83,586.54
256.79,483.43,535.46,646.74
281.18,527.51,542.04,715.94
298.36,584.26,568.31,753.13
347.31,647.05,581.75,778.63
415.98,655.56,611.06,937.94
443.47,713.09,626.55,945.96
469.31,717.87,645.34,958.88
484.02,719.06,631.18,953.02
497.3,746.71,710.93,967.8
516.95,766.34,714.55,993.65
541.34,826.57,719.6,994.35
547.8,787.8,730.21,994.63
591.54,767.99,928.47,995.35
563.2,816.35,924.75,995.52
605.2,838.19,942.92,995.66
661.72,782.84,884.86,995.77
660.08,786.88,913.64,995.87
676.27,902.82,928.56,995.95
236.19,416.49,527.89,609.9
254.75,503.39,540.09,640.63
277.63,544.71,554.8,719.18
295.88,635.7,568.73,761.26
352.07,714.53,604.62,766.68
368.16,745.07,616.1,902.89
455.32,752.15,627.69,935.11
482.21,798.3,672.71,941.78
496.63,794.17,693.25,923.83
504.74,851.37,704.46,970.85
570.49,875.11,718.51,980.52
573.73,912.45,722.86,983.53
594.17,919.46,893.67,985.94
616.04,916.17,911.3,990.25
619.7,917.64,918.5,993.7
665.74,933.48,929.28,994.4
668.04,938.66,774.77,994.91
715.78,938.45,792.01,995.28
746.43,942.74,896.14,995.55
235.0,367.74,538.23,601.71
252.82,504.35,553.46,656.65
275.96,577.46,573.16,731.58
297.5,639.12,590.52,745.28
352.79,693.94,603.38,786.96
369.8,755.89,641.66,895.47
460.49,759.27,648.52,909.1
488.08,826.8,665.74,923.45
498.01,850.12,667.97,931.62
525.39,873.79,704.9,938.3
581.5,874.89,713.81,949.0
589.59,883.16,866.54,945.5
605.59,918.18,875.49,950.15
615.53,925.8,894.16,961.2
668.79,941.65,904.63,962.04
669.45,942.1,761.89,958.65
675.44,944.49,756.57,966.46
714.7,943.82,760.75,972.69
738.06,941.47,781.73,978.2
281.26,529.28,542.4,723.69
347.5,646.65,582.36,794.24
443.75,722.3,627.51,948.79
483.87,722.55,628.54,966.12
516.88,770.0,718.07,994.26
547.6,843.93,731.73,994.78
562.87,830.33,926.56,995.58
661.39,900.64,892.44,995.8
677.21,923.46,932.59,995.97
674.64,911.69,939.97,996.13
730.87,926.88,955.51,996.24
711.83,903.71,965.55,996.33
747.31,935.65,985.57,996.42
745.07,930.71,990.89,996.49
755.67,937.11,992.45,996.56
741.12,942.97,993.62,996.62
736.31,913.04,994.47,996.67
744.26,939.34,995.09,996.72
766.1,943.28,995.85,996.76
277.7,565.42,554.76,734.82
351.98,711.29,604.59,803.03
455.77,759.73,627.64,925.97
497.08,795.64,693.27,929.31
570.78,874.46,718.49,982.74
593.94,921.04,893.88,989.12
619.38,919.23,918.59,994.1
667.72,936.12,789.31,995.12
736.44,944.77,895.88,995.67
746.59,944.99,903.16,996.12
750.49,941.51,931.71,996.25
770.5,959.28,937.1,996.36
774.38,959.87,946.65,996.45
807.99,955.43,956.15,996.53
773.28,958.51,955.98,996.6
774.26,958.16,970.24,996.66
811.6,959.15,975.32,996.72
833.0,957.8,979.34,996.77
832.19,956.36,981.01,996.81
276.02,573.19,572.89,723.11
353.29,662.27,603.0,764.87
460.96,767.7,651.3,922.43
498.36,847.41,667.38,930.83
581.57,873.61,713.17,950.11
606.18,916.47,874.9,955.59
668.83,942.3,904.07,956.1
675.33,941.79,778.56,965.09
737.06,942.17,778.2,977.35
750.98,948.6,782.6,976.5
753.32,950.39,933.78,995.48
769.55,958.12,922.74,995.95
807.06,958.11,923.0,996.26
828.08,964.49,931.37,996.46
