ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
37.2,99.5
16.2,99.6
91.8,99.8
5.7,99.8
4.0,99.8
1.2,99.8
1.1,99.8
2.6,99.8
2.5,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
3.1,99.8
74.1,98.2
30.5,98.9
90.5,99.7
91.8,99.0
94.4,99.8
21.1,99.8
15.4,99.8
1.2,99.8
93.8,99.8
55.6,99.8
3.7,99.8
50.8,99.8
50.6,99.8
91.0,99.8
3.6,99.8
3.6,99.8
3.6,99.8
3.6,99.8
74.8,98.2
38.4,98.5
50.8,99.6
94.9,99.7
20.4,99.2
94.4,99.2
76.9,98.3
47.8,98.0
94.4,98.0
93.9,98.0
93.9,89.3
95.3,87.3
95.3,87.3
95.5,87.3
95.5,87.3
4.6,87.3
60.4,87.3
4.0,87.8
58.4,97.8
57.5,99.2
61.5,99.5
94.7,99.7
93.6,99.7
94.4,99.7
31.7,99.2
6.0,99.2
94.4,99.2
94.4,99.2
17.4,99.2
95.4,99.2
95.5,99.2
94.4,99.2
94.4,99.2
94.4,99.2
5.7,99.2
5.7,99.2
58.7,98.6
67.2,99.2
61.1,99.4
87.0,99.2
92.0,99.4
92.4,99.4
16.1,93.0
92.3,99.7
68.6,97.1
22.8,93.9
17.2,95.8
94.5,96.5
94.1,96.7
42.8,96.7
8.1,96.7
7.0,96.7
94.6,96.8
7.7,96.8
58.4,98.3
64.6,99.2
59.6,99.4
82.7,92.6
88.2,98.0
91.2,98.2
89.2,98.7
93.6,98.7
92.5,95.9
84.1,95.9
91.8,93.8
87.9,93.8
15.9,93.8
18.5,79.7
14.5,93.4
94.8,79.3
94.6,96.5
7.9,96.5
64.9,98.1
66.3,68.2
67.6,82.8
81.0,99.3
91.0,99.2
85.4,99.2
89.1,99.2
88.6,91.2
95.0,93.8
82.4,93.8
85.4,93.8
85.4,93.4
69.4,93.4
15.1,93.4
8.5,93.4
7.9,93.4
7.9,93.4
89.2,92.8
75.8,98.0
66.6,99.0
61.4,58.8
63.0,99.5
90.2,99.0
85.3,99.2
85.6,99.2
84.9,99.2
90.5,94.9
70.8,94.5
85.1,89.3
71.4,89.3
74.7,89.3
25.4,89.3
98.0,89.3
84.5,89.3
84.7,98.7
82.4,98.7
75.9,97.9
56.8,99.0
79.3,99.0
68.3,99.5
89.6,95.5
91.2,99.2
74.9,93.1
60.1,90.2
29.6,90.0
77.8,87.6
93.4,87.6
94.8,87.8
84.9,89.3
67.6,89.3
85.2,89.3
97.5,89.3
98.0,89.3
98.2,92.1
76.2,98.4
59.1,98.3
79.5,98.8
81.3,99.5
71.3,96.2
72.4,85.8
66.9,97.1
23.9,91.6
61.1,91.1
83.1,98.2
91.3,98.2
92.9,98.2
92.9,96.9
93.1,87.6
93.5,89.3
84.4,89.3
74.1,89.3
93.0,92.1
76.1,98.3
72.2,98.7
78.1,97.0
75.9,98.7
69.3,98.8
86.4,96.9
59.8,96.9
69.9,98.3
23.1,81.4
66.9,73.7
93.5,98.2
9.0,98.2
92.8,98.2
92.2,98.2
28.0,91.5
63.6,92.9
83.8,92.1
93.1,92.1
78.5,98.2
78.0,98.7
79.3,98.5
62.0,86.4
69.6,98.7
73.7,99.2
76.1,96.9
83.3,89.4
89.8,89.4
89.9,91.5
91.4,91.5
93.4,92.0
74.5,98.2
74.9,98.2
80.3,98.2
80.1,98.2
80.0,98.2
26.7,90.5
75.9,98.2
58.7,98.4
60.7,95.1
78.6,99.6
76.3,97.6
62.5,99.2
20.5,99.2
65.6,99.2
67.0,90.4
20.9,98.8
51.1,98.8
67.2,98.8
93.3,98.8
93.6,98.2
80.7,98.2
64.8,98.2
81.9,98.2
93.3,98.2
77.8,98.0
75.4,98.1
75.8,98.1
57.1,99.6
71.4,97.9
74.6,99.4
57.8,87.6
75.4,99.2
14.2,99.2
85.9,89.8
23.0,89.8
64.0,85.1
66.8,94.6
67.1,94.6
78.9,94.6
93.7,98.8
65.7,98.6
75.7,98.6
76.7,97.9
75.7,98.1
76.3,97.6
79.8,99.6
79.9,97.2
62.7,99.4
78.2,99.4
75.2,99.4
74.9,99.4
27.5,99.4
75.3,89.2
67.6,94.5
85.1,99.7
68.7,99.7
68.2,98.6
75.1,98.6
87.9,98.6
87.9,98.6
76.5,97.9
79.3,97.5
77.7,97.6
12.9,99.6
64.3,99.4
77.1,99.4
81.8,99.4
69.4,89.1
64.2,89.1
72.3,88.9
73.9,93.8
43.6,90.1
71.9,90.1
77.6,99.7
85.4,98.6
86.6,98.6
86.4,99.1
86.8,99.1
55.6,97.9
79.3,97.1
61.9,97.4
32.4,97.7
78.9,99.4
78.8,99.7
67.4,93.1
86.4,93.1
80.1,79.8
64.7,34.2
67.6,34.2
68.9,14.4
71.0,95.2
52.6,99.3
40.5,99.1
66.2,99.1
48.0,99.1
75.4,99.1
75.9,97.9
78.6,96.6
79.1,98.6
57.1,98.3
76.6,99.7
10.5,99.7
64.0,79.7
84.6,34.2
85.9,34.2
73.6,14.4
70.9,14.4
64.9,99.0
41.9,98.0
78.1,99.1
72.1,99.1
75.5,99.1
75.3,99.1
78.2,99.1
67.3,97.9
78.7,96.6
79.2,98.3
76.4,99.6
80.0,99.7
80.3,99.7
80.7,93.0
81.4,47.5
67.8,27.7
68.4,27.7
66.7,98.9
68.7,27.8
67.0,99.0
73.6,27.9
75.4,99.1
75.7,99.1
71.7,99.1
75.2,98.8
