OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
220.3,262.14,598.67,778.17
227.99,296.94,649.55,839.28
238.34,321.71,682.65,875.24
247.12,359.22,722.12,892.67
246.31,376.83,746.29,889.72
258.69,420.94,794.54,914.87
267.84,437.72,798.34,958.43
274.74,500.87,819.87,971.52
287.44,510.28,845.3,976.85
297.61,521.07,860.11,983.13
298.89,530.44,856.36,986.51
305.52,538.08,858.35,989.14
313.68,733.14,883.13,987.11
321.47,738.71,893.83,989.2
324.33,739.87,918.2,991.21
355.08,703.09,904.8,992.15
326.87,796.46,914.11,993.02
362.31,814.66,906.44,993.46
363.02,835.26,912.2,993.79
216.05,264.28,584.95,739.94
228.33,296.35,629.95,811.36
239.04,311.0,664.39,833.73
247.65,351.37,694.31,875.95
249.65,376.53,733.65,873.27
261.83,421.73,738.49,874.88
271.08,394.81,763.27,886.62
274.56,479.39,795.02,895.01
288.18,506.96,800.37,899.25
297.73,515.34,817.0,900.45
299.05,528.19,836.52,893.15
305.78,732.9,840.29,905.61
307.16,624.1,865.55,913.81
318.86,547.31,860.51,914.65
321.9,796.51,876.09,930.6
324.22,804.85,864.51,935.98
357.45,798.3,875.3,948.47
363.45,815.21,877.8,951.66
370.02,824.6,881.84,949.49
215.99,263.7,567.93,721.79
228.03,293.24,611.34,778.88
238.73,316.75,657.46,810.04
246.94,357.66,668.56,836.76
249.82,468.5,703.14,841.82
262.06,366.1,737.52,865.36
271.45,367.4,761.6,867.7
275.59,390.8,793.22,875.11
282.15,495.03,800.86,877.84
293.52,500.75,798.98,883.38
298.52,508.9,807.46,889.97
306.63,406.02,810.26,896.58
313.49,566.13,823.45,885.31
315.77,521.6,807.92,898.53
322.91,827.89,833.08,892.06
351.03,829.05,842.99,866.86
362.04,829.66,837.89,888.49
363.37,553.97,845.95,919.26
319.2,822.68,853.3,881.74
238.36,319.6,682.63,891.04
246.37,405.71,747.54,909.9
267.91,478.72,800.22,970.05
287.5,513.49,845.99,983.39
298.97,533.81,859.39,985.47
313.78,551.01,883.55,990.56
324.45,741.63,911.47,992.88
327.04,635.44,907.23,993.8
363.15,821.6,910.56,994.26
368.73,813.28,913.55,994.52
381.72,752.7,911.36,995.55
433.95,762.61,915.27,995.59
427.85,822.66,926.79,995.62
450.43,824.5,915.5,995.64
509.94,815.08,944.58,995.66
509.4,911.45,956.96,995.67
516.63,824.71,976.1,995.68
532.61,840.91,980.29,2.97
533.06,844.49,981.41,2.91
239.0,317.35,660.71,864.83
249.61,406.4,735.36,870.27
271.09,397.51,766.54,884.85
288.08,500.11,801.94,898.9
298.91,521.79,838.06,903.15
307.06,561.14,869.04,913.94
344.82,804.89,870.13,942.48
356.55,797.23,877.16,949.83
369.83,551.68,881.07,939.4
366.71,831.32,901.52,896.13
376.8,816.21,898.99,952.68
380.06,825.8,885.6,953.86
391.58,779.48,919.43,891.99
441.34,782.36,895.16,939.98
445.36,808.99,899.89,947.94
445.09,792.49,898.7,994.42
513.16,799.72,903.16,4.59
521.14,810.37,909.06,4.12
523.51,815.41,917.76,3.78
238.67,319.11,658.88,818.62
249.75,470.72,703.73,841.93
271.28,366.44,761.98,872.8
282.19,489.57,801.51,879.04
298.33,495.49,806.18,883.59
313.3,565.86,825.02,894.61
322.69,822.39,833.45,904.92
361.71,835.05,838.21,892.49
319.0,824.02,853.88,955.28
356.16,818.26,867.04,885.15
361.58,814.36,856.92,959.0
371.33,137.69,867.0,932.02
393.47,658.32,867.71,954.18
445.68,824.15,872.69,959.33
448.88,818.66,875.14,962.52
453.05,820.1,869.97,13.69
511.81,627.77,872.13,12.24
514.69,873.25,880.77,10.29
519.45,854.52,895.28,8.49
246.45,419.71,749.97,894.27
274.93,504.06,826.61,983.07
299.02,536.53,859.82,988.54
321.77,735.12,909.82,993.23
328.95,793.5,903.02,994.28
369.79,840.45,907.81,995.56
382.05,748.45,909.19,995.64
388.66,762.92,930.35,995.69
450.3,825.89,913.78,995.72
509.3,816.55,955.9,995.74
