ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
581.1,997.97
530.75,999.22
573.74,999.18
642.78,999.48
697.78,999.64
698.72,999.75
703.54,999.31
706.58,999.45
710.68,999.55
706.72,999.64
710.55,999.7
733.36,999.75
732.64,999.79
732.76,999.83
731.35,999.86
731.33,999.88
731.31,999.9
731.28,999.92
653.2,990.94
596.4,998.34
472.99,996.4
529.67,996.99
556.23,999.39
556.49,999.62
575.69,999.75
696.79,997.66
699.08,985.72
703.89,989.84
700.32,990.1
700.97,990.29
727.08,990.45
700.85,990.58
703.99,990.68
701.43,990.77
705.06,990.84
703.28,990.91
558.34,993.91
666.42,996.15
544.48,910.41
6.47,997.86
655.81,993.47
677.88,984.75
565.09,999.43
488.99,999.62
638.32,999.74
576.06,969.24
616.25,895.38
602.94,895.39
610.34,12.32
688.86,12.21
689.41,12.12
694.33,12.05
760.2,11.99
737.45,11.94
716.44,991.85
442.31,996.3
652.22,810.63
6.55,963.71
670.65,981.19
537.86,894.67
642.99,986.02
572.24,999.22
612.26,999.45
563.51,999.61
500.54,999.71
647.08,999.78
633.59,880.85
557.41,880.86
590.6,985.66
634.37,985.69
611.38,970.9
492.2,970.94
565.69,990.69
459.0,927.66
511.34,991.34
187.78,704.08
200.9,857.68
574.64,894.85
656.35,924.17
272.18,867.95
701.05,650.21
690.32,870.1
591.91,999.46
563.98,999.58
445.98,999.67
458.01,999.74
601.86,999.79
582.95,800.96
595.12,800.9
386.65,800.85
646.09,922.48
56.1,985.75
544.28,996.96
485.1,996.32
325.32,500.62
529.29,921.68
393.49,904.83
283.86,886.49
108.04,886.59
576.11,886.62
564.88,886.62
227.14,962.52
586.89,962.68
559.96,962.8
553.01,974.58
390.83,999.68
458.25,999.73
377.84,999.77
523.68,908.11
51.35,954.15
79.3,996.69
446.24,404.12
8.21,997.04
5.28,903.76
476.95,881.9
440.49,882.46
263.21,885.48
6.81,885.06
556.31,940.38
488.97,945.89
573.92,946.16
401.31,946.38
230.16,946.55
527.94,946.68
692.57,946.79
635.12,946.88
91.84,973.04
46.89,997.19
353.38,996.43
182.82,958.44
371.06,996.02
164.08,997.29
388.7,846.4
420.1,847.33
7.13,528.13
233.66,645.48
452.93,946.24
211.39,944.67
200.47,951.02
47.17,951.32
5.92,951.56
104.39,881.07
741.13,881.16
560.14,881.23
37.88,884.61
56.88,996.78
229.89,996.15
574.23,983.37
5.62,897.7
193.51,996.29
504.05,997.26
319.22,955.6
150.23,563.96
226.67,720.82
287.29,720.94
126.52,784.96
332.33,880.72
139.11,880.96
175.35,881.14
5.85,881.29
726.57,881.4
727.64,881.49
512.17,951.98
362.01,996.25
69.23,995.86
7.59,998.39
6.39,990.15
229.78,991.71
399.14,996.14
356.24,996.96
361.97,997.51
316.52,766.32
244.54,576.79
236.7,573.29
367.46,573.32
268.64,573.34
440.43,332.89
5.68,332.71
708.68,881.38
825.82,881.5
514.54,905.83
72.87,995.56
367.47,995.51
7.62,998.27
6.35,477.19
359.82,982.53
373.07,985.03
267.71,985.96
498.37,996.33
451.15,996.87
389.2,997.27
354.68,298.43
200.21,357.66
219.64,355.26
286.75,355.19
5.15,355.15
728.19,355.12
694.5,355.11
456.28,962.55
53.77,994.84
311.09,995.09
5.61,998.13
5.71,980.49
284.16,977.38
306.89,978.31
176.15,979.47
354.02,969.63
318.4,983.96
539.66,995.79
375.4,996.22
357.84,996.57
345.99,996.84
4.98,997.07
5.19,352.83
703.92,352.93
3.45,353.04
520.5,931.09
234.87,994.31
9.53,994.57
4.96,997.94
401.81,974.39
418.36,976.09
7.93,977.0
348.09,970.94
495.67,976.17
442.67,976.78
374.44,977.21
5.3,988.73
207.05,989.12
29.88,989.42
4.85,989.67
4.73,989.87
396.11,990.04
10.96,995.86
308.33,897.51
260.48,991.78
235.32,994.13
312.27,997.69
338.26,997.58
313.13,994.58
236.8,989.49
305.82,990.81
4.95,991.63
242.57,992.16
228.52,992.51
5.44,992.75
5.72,300.19
5.46,974.39
5.01,974.69
3.62,974.93
469.31,975.12
265.35,986.99
219.97,981.03
65.84,979.1
5.14,994.03
217.69,997.36
260.71,997.5
484.41,874.2
525.4,992.49
7.02,994.28
512.85,995.43
388.01,996.19
180.27,996.71
5.26,997.08
5.38,997.35
5.02,809.6
1.13,809.58
1.6,809.65
398.64,390.38
3.05,447.32
312.22,942.52
209.8,982.43
294.0,989.52
250.2,996.89
365.22,998.62
85.42,998.72
5.99,989.4
486.46,990.99
551.27,991.96
314.91,717.95
250.54,807.45
5.38,753.81
5.24,756.74
1.09,883.23
1.53,883.2
1.19,357.13
2.31,356.45
185.66,586.62
296.74,905.73
33.95,956.21
347.63,987.27
221.86,996.33
357.98,998.37
182.52,998.65
198.39,826.99
4.64,824.18
90.01,833.11
292.58,801.53
5.43,726.02
5.07,406.18
1.36,409.72
1.02,926.07
1.29,926.24
135.84,926.34
2.11,926.39
38.3,618.07
243.56,943.2
162.89,916.01
4.71,985.72
245.07,995.59
394.2,998.02
24.8,998.58
4.96,651.01
8.26,790.23
435.98,791.3
5.09,793.52
5.0,807.97
1.13,810.07
1.0,807.22
1.14,798.61
2.58,805.75
2.73,279.19
1.9,231.03
1.95,230.07
28.81,929.31
57.75,930.22
4.54,937.66
5.92,987.1
267.86,997.54
360.56,998.5
5.52,999.18
20.16,703.3
4.59,687.42
4.41,698.77
1.05,597.73
0.99,332.21
0.97,196.53
0.97,193.22
2.73,198.71
577.39,195.29
1.89,191.14
1.86,190.23
