OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
21.8,30.4,59.6,82.3
22.8,41.9,64.7,93.8
26.4,51.4,68.9,97.0
30.3,62.3,74.8,98.7
36.9,69.8,80.1,99.2
40.5,73.0,83.7,99.5
43.1,78.3,85.1,99.6
50.8,85.2,90.1,99.6
55.0,86.5,93.1,99.6
55.7,86.8,93.8,99.6
57.6,87.7,95.5,99.6
59.8,87.9,95.8,99.6
59.5,88.2,96.6,99.6
60.8,89.2,97.2,99.6
62.5,88.8,98.0,99.6
63.4,89.3,98.3,99.6
62.6,89.4,99.1,99.7
63.7,89.6,99.2,99.7
64.8,90.0,99.3,99.7
21.3,30.5,59.2,78.0
22.3,42.4,63.5,86.5
26.5,55.2,66.6,95.1
31.2,67.3,70.7,95.9
37.3,71.0,75.4,97.8
40.9,75.3,78.6,98.6
46.6,81.0,83.0,98.9
53.6,87.5,82.5,99.2
56.0,88.5,86.5,99.5
57.4,89.0,88.1,99.5
59.7,90.2,90.3,99.6
60.0,90.6,92.7,99.6
61.1,92.2,93.6,99.6
62.0,92.4,95.1,99.6
63.1,90.3,95.4,99.6
64.2,92.6,95.6,99.6
64.0,91.9,97.9,99.7
64.9,92.8,98.1,99.7
66.6,91.0,98.3,99.7
21.1,30.5,58.8,76.1
22.1,40.2,62.3,78.7
22.5,55.2,65.9,88.1
34.1,67.7,68.0,93.6
37.4,71.9,70.8,95.6
41.2,75.7,77.7,96.4
47.0,82.7,78.3,97.3
51.4,88.6,81.3,98.1
59.4,90.6,78.5,98.4
61.8,92.0,84.0,98.8
62.1,91.9,85.2,98.9
62.5,92.5,85.8,99.2
64.3,92.8,88.7,99.4
68.7,93.1,89.2,99.5
63.5,93.0,89.6,99.5
69.5,93.1,95.7,99.7
70.5,94.4,95.8,99.7
65.4,94.7,96.1,99.7
71.1,94.8,96.9,99.7
26.4,52.7,69.3,97.8
36.9,69.6,81.0,99.5
43.1,77.9,86.0,99.6
55.0,86.5,93.4,99.6
57.6,87.7,95.6,99.6
59.5,88.4,96.1,99.6
62.2,89.2,98.1,99.6
62.6,89.5,99.2,99.7
64.7,89.9,99.4,99.7
65.4,91.5,99.6,99.7
66.9,91.8,99.6,99.7
71.4,91.1,99.7,99.7
74.4,91.8,99.7,99.7
76.1,92.0,99.7,99.7
81.1,93.2,99.7,99.7
81.7,93.5,99.7,99.7
82.1,92.0,99.7,99.7
80.1,91.4,99.7,99.7
80.6,91.8,99.9,99.9
26.4,54.7,66.6,95.4
37.3,70.6,75.4,98.3
46.6,80.9,83.0,99.2
56.0,88.0,87.7,99.5
59.7,90.1,90.5,99.6
61.1,92.2,93.6,99.6
63.2,90.4,95.5,99.6
63.9,91.9,97.9,99.7
66.5,92.2,98.3,99.7
66.4,95.4,98.8,99.7
69.7,95.8,98.9,99.7
75.7,95.7,99.2,99.7
78.3,95.9,99.4,99.7
86.6,96.3,99.6,99.7
88.2,96.9,99.6,99.7
88.3,97.2,99.6,99.7
88.7,97.4,99.7,99.7
85.9,96.3,99.7,99.7
86.0,96.5,99.9,99.9
22.5,54.7,65.9,88.4
37.7,70.8,70.8,95.7
47.2,82.1,78.3,97.6
59.4,89.7,78.5,98.6
60.5,91.7,85.2,99.0
64.3,92.8,88.7,99.5
63.5,92.9,89.6,99.5
70.5,94.1,95.8,99.7
71.0,94.7,96.9,99.7
73.0,96.0,97.1,99.7
75.0,96.1,97.8,99.7
88.3,97.5,98.1,99.7
88.8,97.9,98.4,99.7
87.8,96.4,98.8,99.7
89.5,98.0,98.9,99.7
89.6,98.2,99.2,99.7
90.0,98.3,99.3,99.7
90.4,98.4,99.5,99.9
89.4,96.7,99.6,99.9
36.9,69.3,81.9,99.5
50.8,84.7,92.3,99.6
57.6,87.7,95.7,99.6
60.4,89.2,97.6,99.6
62.5,89.6,99.2,99.7
64.0,91.0,99.6,99.7
66.7,92.0,99.6,99.7
71.9,91.9,99.7,99.7
76.1,92.2,99.7,99.7
81.1,92.0,99.7,99.7
82.0,92.0,99.7,99.7
80.3,91.5,99.9,99.9
86.2,92.4,99.9,99.9
86.6,92.8,99.9,99.9
87.1,93.2,99.9,99.9
88.0,93.4,99.9,99.9
88.2,92.8,99.9,99.9
88.9,93.8,99.9,99.9
89.0,92.7,99.9,99.9
37.3,70.1,74.9,98.5
53.7,86.5,83.1,99.5
59.9,90.0,90.8,99.6
62.4,92.3,95.4,99.6
63.4,92.7,97.9,99.7
71.2,94.1,98.5,99.7
69.5,95.8,99.1,99.7
78.0,95.9,99.3,99.7
78.9,96.0,99.6,99.7
88.3,97.3,99.6,99.7
88.6,97.5,99.7,99.7
83.9,94.1,99.9,99.9
89.5,97.3,99.9,99.9
89.9,95.1,99.9,99.9
90.2,95.1,99.9,99.9
90.5,95.3,99.9,99.9
90.6,95.3,99.9,99.9
91.0,95.6,99.9,99.9
91.3,95.8,99.9,99.9
37.8,70.4,70.4,96.0
51.5,87.4,81.4,98.3
60.5,91.4,85.2,99.2
68.8,93.0,89.2,99.5
70.5,94.0,95.9,99.7
71.9,95.6,97.6,99.7
75.0,96.2,97.7,99.7
88.7,97.8,98.2,99.7
87.7,96.4,98.8,99.7
89.5,98.1,99.0,99.7
90.2,98.4,99.3,99.7
90.4,98.4,99.5,99.9
89.7,96.9,99.7,99.9
90.0,97.1,99.8,99.9
90.2,97.2,99.8,99.9
90.2,1.4,99.9,99.9
91.7,1.2,99.9,99.9
92.1,98.5,99.9,99.9
93.4,98.8,99.9,99.9
43.1,79.7,87.5,99.6
57.6,87.6,95.9,99.6
62.4,89.2,98.4,99.6
64.6,90.2,99.6,99.7
66.6,92.1,99.7,99.7
72.4,91.9,99.7,99.7
81.3,92.0,99.7,99.7
82.0,92.1,99.7,99.7
80.5,91.5,99.9,99.9
86.7,92.9,99.9,99.9
87.6,93.2,99.9,99.9
88.0,93.3,99.9,99.9
88.3,93.5,99.9,99.9
88.9,93.3,99.9,99.9
89.2,93.5,99.9,99.9
82.9,91.5,99.9,99.9
89.6,91.7,99.9,99.9
90.1,91.7,99.9,99.9
89.1,91.7,99.9,99.9
46.7,80.4,83.1,99.5
59.9,89.1,91.0,99.6
63.1,90.2,95.6,99.6
66.3,93.1,98.4,99.7
67.3,95.9,99.1,99.7
78.2,96.0,99.5,99.7
88.0,97.2,99.6,99.7
88.5,97.8,99.7,99.7
85.8,96.6,99.9,99.9
89.8,97.5,99.9,99.9
90.1,95.3,99.9,99.9
90.3,95.5,99.9,99.9
90.7,95.9,99.9,99.9
91.3,95.8,99.9,99.9
79.7,91.0,99.9,99.9
91.1,91.9,99.9,99.9
91.5,91.5,99.9,99.9
91.5,91.6,99.9,99.9
91.5,91.2,99.9,99.9
47.3,80.2,78.1,97.9
60.6,89.8,85.2,99.2
63.5,92.7,89.6,99.6
70.9,94.6,96.9,99.7
75.0,96.1,97.7,99.7
88.7,98.0,98.4,99.7
89.4,98.1,98.9,99.7
89.8,98.4,99.3,99.7
90.1,98.3,99.6,99.9
89.5,97.2,99.8,99.9
90.1,69.8,99.8,99.9
90.2,1.4,99.9,99.9
91.8,1.2,99.9,99.9
92.7,98.8,99.9,99.9
93.5,98.8,99.9,99.9
92.4,0.9,99.9,99.9
92.5,0.9,99.9,99.9
92.9,0.8,99.9,99.9
93.8,1.0,99.9,99.9
55.1,86.1,95.3,99.6
60.3,89.1,97.9,99.6
64.6,90.3,99.6,99.7
79.6,92.5,99.7,99.7
75.8,92.6,99.7,99.7
81.4,92.2,99.7,99.7
80.4,92.1,99.9,99.9
83.6,93.1,99.9,99.9
87.6,93.2,99.9,99.9
88.3,93.6,99.9,99.9
88.7,94.1,99.9,99.9
79.4,91.5,99.9,99.9
89.3,91.9,99.9,99.9
89.8,91.9,99.9,99.9
90.1,91.8,99.9,99.9
89.7,91.8,99.9,99.9
89.8,91.4,99.9,99.9
90.7,91.7,99.9,99.9
90.1,91.7,99.9,99.9
57.3,87.4,88.0,99.6
61.9,92.2,95.2,99.6
66.2,93.2,98.5,99.7
85.1,96.8,99.2,99.7
78.7,96.0,99.6,99.7
88.3,97.8,99.7,99.7
83.9,96.7,99.9,99.9
89.8,97.7,99.9,99.9
90.3,97.8,99.9,99.9
90.6,95.5,99.9,99.9
91.2,95.9,99.9,99.9
79.7,91.2,99.9,99.9
91.4,91.5,99.9,99.9
91.5,91.7,99.9,99.9
91.6,91.5,99.9,99.9
91.5,91.4,99.9,99.9
91.8,91.6,99.9,99.9
91.9,91.4,99.9,99.9
91.9,91.4,99.9,99.9
60.4,88.0,78.5,98.9
69.0,92.6,89.1,99.6
71.1,94.5,97.0,99.7
85.7,96.8,97.9,99.7
87.3,96.2,98.8,99.7
89.6,98.4,99.2,99.7
90.4,98.4,99.5,99.9
89.8,64.9,99.8,99.9
90.2,1.4,99.8,99.9
90.9,1.1,99.9,99.9
92.6,98.9,99.9,99.9
92.8,98.9,99.9,99.9
93.1,1.0,99.9,99.9
92.0,0.9,99.9,99.9
93.1,0.9,99.9,99.9
61.4,0.9,99.9,99.9
66.3,99.0,99.9,99.9
67.0,99.1,99.9,99.9
75.2,99.1,99.9,99.9
57.6,87.6,96.9,99.6
62.0,89.6,99.6,99.7
66.0,92.2,99.7,99.7
76.6,92.3,99.7,99.7
75.5,93.2,99.7,99.7
82.4,93.1,99.9,99.9
83.8,93.4,99.9,99.9
88.0,93.9,99.9,99.9
88.7,94.2,99.9,99.9
81.2,91.7,99.9,99.9
88.8,91.9,99.9,99.9
90.0,92.0,99.9,99.9
89.6,92.1,99.9,99.9
89.7,91.7,99.9,99.9
90.0,91.4,99.9,99.9
90.1,91.4,99.9,99.9
90.2,91.8,99.9,99.9
91.3,91.4,99.9,99.9
90.1,91.5,99.9,99.9
59.9,88.6,92.5,99.6
63.8,92.7,98.2,99.7
67.2,96.0,99.2,99.7
78.4,96.1,99.6,99.7
88.6,98.0,99.7,99.7
85.9,96.8,99.9,99.9
90.2,97.8,99.9,99.9
90.3,98.1,99.9,99.9
91.1,96.2,99.9,99.9
79.7,91.3,99.9,99.9
91.4,91.3,99.9,99.9
91.5,91.6,99.9,99.9
91.4,91.3,99.9,99.9
91.7,91.7,99.9,99.9
91.4,1.3,99.9,99.9
92.2,1.2,99.9,99.9
92.6,91.5,99.9,99.9
91.7,1.0,99.9,99.9
91.8,1.0,99.9,99.9
60.9,88.5,84.9,99.4
70.4,93.0,95.9,99.7
75.0,96.1,97.7,99.7
86.3,96.2,98.8,99.7
89.6,98.4,99.2,99.7
89.2,97.0,99.7,99.9
89.8,1.3,99.8,99.9
90.7,80.9,99.9,99.9
91.2,98.6,99.9,99.9
92.1,90.2,99.9,99.9
93.1,89.8,99.9,99.9
92.9,0.8,99.9,99.9
61.0,99.1,99.9,99.9
60.5,99.1,99.9,99.9
68.8,99.1,99.9,99.9
93.2,0.8,99.9,99.9
93.3,0.7,99.9,99.9
93.4,0.6,99.9,99.9
93.8,0.5,99.9,99.9
58.2,88.7,98.2,99.6
64.8,91.3,99.7,99.7
71.8,92.3,99.7,99.7
80.8,92.4,99.7,99.7
80.3,92.6,99.9,99.9
87.3,94.1,99.9,99.9
87.7,93.9,99.9,99.9
89.0,90.0,99.9,99.9
88.8,91.8,99.9,99.9
89.7,92.0,99.9,99.9
89.5,92.1,99.9,99.9
90.4,91.7,99.9,99.9
90.0,91.4,99.9,99.9
90.2,91.4,99.9,99.9
90.9,91.4,99.9,99.9
89.8,91.4,99.9,99.9
90.5,90.7,99.9,99.9
90.4,67.9,99.9,99.9
90.6,91.5,99.9,99.9
60.4,91.6,95.5,99.6
71.0,95.1,98.9,99.7
77.8,96.0,99.6,99.7
88.3,97.9,99.7,99.7
84.1,96.8,99.9,99.9
90.2,97.9,99.9,99.9
90.5,98.2,99.9,99.9
70.8,90.9,99.9,99.9
91.0,91.3,99.9,99.9
91.5,91.6,99.9,99.9
91.2,91.5,99.9,99.9
91.7,91.3,99.9,99.9
91.5,91.7,99.9,99.9
93.1,91.3,99.9,99.9
93.2,91.3,99.9,99.9
92.7,91.5,99.9,99.9
91.7,0.7,99.9,99.9
90.8,92.2,99.9,99.9
90.7,92.2,99.9,99.9
64.5,91.7,88.4,99.5
71.5,95.0,97.5,99.7
88.3,97.8,98.4,99.7
89.3,98.3,99.2,99.7
89.1,96.8,99.7,99.9
89.8,1.3,99.8,99.9
90.2,1.4,99.9,99.9
92.6,98.9,99.9,99.9
91.8,99.0,99.9,99.9
92.4,99.1,99.9,99.9
61.1,99.1,99.9,99.9
66.2,99.1,99.9,99.9
68.2,99.1,99.9,99.9
93.2,0.3,99.9,99.9
92.4,0.2,99.9,99.9
93.5,0.2,99.9,99.9
95.0,0.2,99.9,99.9
79.5,99.1,99.9,99.9
77.0,99.1,99.9,99.9
61.1,89.4,99.2,99.6
64.7,92.1,99.7,99.7
