OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
221.47,266.56,629.63,792.68
231.92,282.01,677.11,866.48
244.44,321.84,697.44,888.81
257.25,368.78,718.54,943.43
258.97,345.47,761.95,959.86
265.43,363.32,786.54,981.51
266.18,437.39,808.74,986.13
271.64,460.62,838.04,989.09
280.06,471.15,856.16,990.82
283.17,522.82,861.35,991.89
290.43,681.25,872.71,993.43
296.56,736.1,901.61,993.79
325.65,743.71,919.77,994.05
339.94,745.69,955.21,994.25
361.87,536.99,952.96,994.42
294.57,543.8,948.78,994.56
300.46,551.46,982.52,996.99
304.98,702.68,985.3,997.1
349.48,704.9,987.52,997.65
224.5,272.36,625.72,746.63
237.13,310.31,665.4,821.5
250.37,363.36,685.62,870.73
256.61,375.36,695.45,896.94
263.39,395.76,730.37,950.89
269.45,425.81,765.17,952.99
275.64,624.11,779.01,955.12
286.61,469.31,802.23,966.75
295.35,507.71,825.08,975.23
339.24,518.74,850.66,981.8
347.45,534.57,854.53,984.81
358.17,543.1,864.97,988.86
351.37,780.57,861.21,990.71
363.08,815.29,871.56,991.93
362.67,809.68,902.52,992.78
369.27,780.47,947.86,996.23
376.19,757.13,953.02,996.67
382.88,829.17,963.49,997.0
401.05,766.82,968.81,997.87
226.6,278.81,619.7,741.63
240.71,331.61,673.54,812.56
248.5,352.14,683.97,857.88
257.46,364.84,701.16,874.5
262.54,385.16,731.61,910.01
271.37,394.86,737.72,919.15
281.42,395.82,765.29,953.71
317.89,589.31,800.44,960.97
334.82,508.98,803.48,963.83
342.73,766.98,811.26,956.12
339.76,625.35,829.14,972.37
342.53,809.69,852.89,977.65
353.19,779.94,846.31,982.73
355.87,779.56,939.98,987.23
360.83,809.33,949.71,988.75
364.94,805.81,942.27,990.76
371.15,832.24,950.55,992.39
375.61,841.22,950.39,986.77
382.8,843.77,948.75,989.29
244.43,323.99,699.93,917.77
259.0,352.82,762.92,970.82
266.19,441.43,815.76,988.33
280.08,501.56,853.87,991.65
290.47,712.08,875.9,993.69
325.68,744.49,921.39,994.18
361.86,691.78,954.29,994.5
300.61,653.19,983.26,997.03
344.53,715.76,988.07,997.67
354.37,763.84,989.08,998.64
362.24,695.32,991.42,998.74
453.67,717.02,993.3,998.82
493.66,844.01,994.55,998.89
466.67,730.06,995.41,998.95
440.59,693.13,996.03,999.01
490.21,685.32,996.49,999.05
643.11,670.01,996.83,999.09
660.03,738.0,997.1,999.12
682.89,679.68,997.31,999.16
250.31,364.39,686.99,881.49
263.44,380.47,730.74,956.29
275.56,440.49,779.43,962.15
295.22,511.46,825.41,978.08
347.22,613.8,854.83,987.8
351.12,807.05,861.31,991.51
362.43,810.5,902.68,993.21
376.02,823.11,953.27,996.87
401.43,834.0,969.0,998.01
394.23,843.77,974.79,998.32
464.68,869.01,980.76,998.52
460.61,876.32,985.92,998.66
473.52,903.64,982.77,998.77
670.01,868.7,987.11,998.85
506.73,736.7,989.78,998.92
510.62,901.61,991.38,998.98
521.0,739.41,992.99,999.03
638.77,748.71,994.22,999.07
548.69,749.75,995.18,999.11
248.42,353.6,684.0,859.63
262.43,385.59,731.36,885.54
281.72,400.66,766.46,960.01
334.57,740.45,802.91,962.32
339.54,567.26,828.51,973.06
352.9,777.33,845.63,984.24
360.54,801.08,948.72,989.01
370.82,813.88,950.37,992.54
382.45,833.06,948.38,989.29
511.95,852.38,953.12,991.08
