ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
91.9,99.5
92.7,99.6
90.6,99.9
66.4,100.0
66.3,100.0
49.7,100.0
49.7,100.0
82.8,100.0
64.6,100.0
90.0,100.0
90.1,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.7,100.0
90.7,100.0
89.4,98.8
92.5,99.0
88.6,99.5
93.3,98.7
93.8,94.7
89.1,99.8
93.9,99.8
89.1,99.8
89.1,99.8
60.1,99.5
90.0,99.5
90.3,99.5
60.1,100.0
90.4,100.0
83.6,100.0
90.4,100.0
90.4,100.0
90.4,100.0
88.5,94.2
92.5,98.8
92.5,99.3
93.7,97.5
93.8,99.6
93.7,99.6
93.6,99.6
89.2,99.6
88.9,43.1
93.7,43.1
85.1,43.1
90.0,43.1
85.2,43.1
85.3,43.1
90.1,43.1
85.5,43.1
85.5,94.8
90.8,94.8
88.7,96.2
85.9,98.1
87.6,99.4
86.4,97.4
93.3,94.7
93.6,94.6
90.6,95.1
93.7,95.1
93.8,99.1
93.7,99.1
93.7,55.2
88.9,55.2
85.1,55.8
85.1,43.2
85.0,43.2
85.0,43.2
84.0,43.2
84.5,43.2
86.8,96.4
85.7,95.9
94.9,97.2
78.3,97.5
85.0,5.5
93.6,98.1
93.4,55.3
93.7,47.3
93.6,48.4
93.6,5.5
87.5,93.5
85.0,93.5
84.4,93.5
85.0,93.5
85.5,86.5
90.8,86.5
90.8,42.7
90.4,42.7
87.1,96.2
83.5,99.2
19.3,99.3
72.6,98.0
87.8,5.5
94.0,56.2
93.7,56.1
93.9,91.5
93.5,89.0
93.6,89.0
90.8,85.5
86.4,63.7
82.8,45.6
82.9,52.6
82.4,52.6
94.7,52.6
90.7,52.6
90.8,52.6
85.2,96.2
89.3,96.8
22.5,96.6
76.2,96.2
55.7,96.0
90.7,96.9
93.8,3.1
93.7,54.0
93.5,54.0
93.6,52.1
87.1,52.1
60.3,34.7
88.8,37.0
89.3,34.1
94.6,91.4
94.7,91.4
94.9,91.4
82.7,91.4
15.9,96.1
22.3,96.8
59.1,96.8
57.0,74.1
55.6,94.9
74.8,2.6
75.9,49.0
94.2,2.5
93.5,52.1
93.6,52.6
81.7,52.6
81.0,51.1
88.5,49.5
88.1,49.5
94.7,49.5
94.8,49.5
95.1,49.5
94.5,49.5
87.1,98.2
86.5,98.4
87.7,81.4
58.8,74.2
57.2,44.0
55.6,93.5
89.1,1.6
94.1,1.5
93.8,1.1
88.0,49.1
61.7,43.9
85.5,51.7
17.2,51.7
76.5,51.9
94.8,53.0
90.4,53.0
94.3,37.8
95.1,37.8
85.5,95.2
87.0,98.3
88.3,76.8
42.2,74.8
41.2,1.5
44.3,2.0
48.0,2.5
67.8,2.3
66.3,1.1
89.2,48.9
62.7,43.1
62.9,43.1
62.8,45.9
19.6,6.2
95.0,6.2
95.1,47.8
61.5,47.8
95.1,47.8
83.3,95.2
87.9,98.6
84.6,46.4
44.9,73.8
23.2,1.7
27.0,33.1
53.5,32.9
97.3,33.1
51.1,1.1
74.8,45.6
65.0,44.3
79.6,1.0
46.4,54.0
50.0,46.0
97.0,46.0
97.1,46.0
97.6,96.0
94.3,96.2
76.9,95.8
87.7,97.6
84.5,43.2
53.3,52.2
49.1,2.0
51.5,41.7
43.8,25.4
97.5,24.8
97.2,93.3
74.5,92.8
68.2,92.8
71.3,93.0
81.7,93.0
81.2,93.0
81.3,98.0
96.8,98.0
97.4,98.0
97.1,98.0
79.8,95.9
76.0,98.2
84.6,97.7
54.1,51.4
47.1,37.7
48.1,51.3
49.2,84.4
62.1,84.4
81.8,93.3
82.1,46.4
96.3,95.4
80.9,95.4
81.1,92.3
81.6,92.3
81.1,92.3
81.3,92.3
81.6,98.0
81.8,98.0
23.2,95.7
19.1,96.8
84.4,97.8
53.1,43.8
30.2,96.0
42.7,96.4
43.6,51.4
44.5,42.9
46.4,91.3
81.5,92.0
97.2,88.5
80.9,46.0
81.2,46.0
49.3,46.0
81.2,9.2
81.6,9.2
81.8,55.5
81.9,50.4
15.8,98.1
19.1,98.5
84.2,93.6
62.5,96.4
31.7,96.7
43.6,95.3
46.7,48.9
79.2,39.9
79.5,75.6
40.7,76.1
81.6,95.7
81.6,95.7
92.4,95.7
54.7,91.9
84.0,95.9
52.1,96.1
81.3,29.9
81.4,28.1
79.9,98.4
49.0,98.5
43.1,92.5
76.2,96.6
30.8,97.8
20.2,97.9
78.7,91.9
39.9,52.2
79.2,52.9
79.1,39.3
79.4,39.2
94.5,39.2
94.8,52.8
97.1,39.9
93.2,23.1
85.8,23.2
85.2,32.5
66.2,32.5
71.4,98.1
15.1,98.5
46.2,99.4
80.9,99.1
29.9,41.8
41.8,42.9
68.7,66.1
71.3,44.9
65.6,41.6
66.5,51.5
44.6,2.5
93.0,2.3
78.6,2.2
95.2,2.2
96.1,18.9
96.3,20.2
96.8,19.1
97.8,19.1
53.4,98.5
36.6,94.4
14.2,99.4
24.3,99.1
52.4,65.4
25.9,59.7
15.4,67.3
64.2,51.8
65.7,51.6
83.5,52.1
83.9,52.1
85.3,52.7
83.3,2.2
92.5,2.2
74.9,19.1
87.3,28.8
81.9,2.5
51.9,2.5
26.8,98.1
53.1,94.4
72.4,99.4
13.3,98.7
71.9,84.7
10.3,75.9
14.1,75.7
43.0,75.5
23.1,69.9
24.9,52.9
71.4,52.9
72.1,52.8
43.9,52.8
80.4,11.7
13.8,7.5
72.9,6.6
77.5,2.7
76.3,2.1
