ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
234.1,879.65
12.64,882.03
8.75,899.06
9.8,898.83
9.57,898.65
8.57,0.98
752.79,0.65
750.78,0.45
754.47,0.31
864.15,0.22
865.02,0.16
866.25,0.12
867.42,0.09
867.19,0.07
866.98,0.05
867.64,0.04
867.52,0.03
867.23,0.02
10.81,883.43
8.9,173.87
6.19,875.64
4.4,899.88
4.26,899.39
478.64,899.09
550.43,887.34
518.87,899.23
54.29,899.16
65.07,899.11
63.37,899.07
65.74,899.04
64.06,899.02
63.73,899.01
65.64,899.0
64.82,898.99
64.94,898.99
63.62,898.98
25.22,535.38
8.89,432.55
33.57,609.73
5.4,477.8
30.72,497.05
10.24,918.29
324.16,920.51
392.83,506.58
29.81,506.12
94.31,505.78
410.87,505.45
264.16,505.28
65.33,505.16
65.44,505.05
61.46,504.97
65.39,504.9
67.43,504.84
83.37,504.79
203.4,529.62
244.97,914.58
31.63,796.53
5.34,620.58
193.32,504.96
26.06,504.33
284.73,814.58
56.29,744.83
253.9,744.2
76.31,819.32
72.94,819.44
485.82,689.37
81.23,910.58
31.72,910.55
487.87,910.53
58.56,899.24
417.64,899.22
64.09,899.2
227.39,883.07
103.2,697.3
114.04,251.7
24.89,926.21
25.81,906.69
27.01,504.31
123.02,503.95
120.47,980.0
294.72,980.4
23.87,980.66
30.2,865.02
293.76,865.06
264.19,865.08
97.05,865.1
484.02,865.12
22.61,791.97
277.42,791.97
101.78,735.8
225.25,581.69
101.77,4.05
35.58,463.34
5.98,829.36
262.39,490.3
249.16,940.7
247.79,502.85
25.36,502.75
25.84,503.3
172.97,980.76
259.39,980.98
30.75,981.14
31.79,865.5
32.0,865.51
43.07,865.52
128.64,865.53
270.99,865.53
105.52,865.53
8.08,578.94
7.13,268.1
96.93,460.48
245.4,937.1
252.51,943.08
497.92,944.89
261.8,746.35
81.09,481.86
29.79,501.26
65.39,501.36
28.77,980.85
69.95,981.05
107.59,981.21
276.14,981.33
32.13,981.42
5.03,981.5
32.08,876.68
32.16,865.88
7.24,224.82
6.74,607.11
7.84,915.55
192.46,3.49
245.19,951.85
212.38,954.32
406.76,954.48
31.73,953.5
123.22,339.06
25.74,273.56
24.07,273.27
267.46,174.5
28.62,980.89
71.05,981.06
136.02,981.19
274.57,981.3
147.68,981.38
64.33,981.45
226.29,238.59
4.31,919.11
7.19,7.66
285.77,149.9
205.75,3.11
804.69,423.46
220.42,954.21
178.11,954.46
388.31,951.16
123.99,503.14
287.2,453.13
298.79,480.38
6.54,478.33
25.68,980.4
32.58,980.61
278.15,980.79
62.7,980.92
64.31,981.04
218.35,531.24
7.11,4.22
349.76,8.88
126.66,6.27
237.28,879.22
418.92,892.37
243.52,810.5
363.17,963.7
470.05,953.0
103.09,954.18
321.61,975.91
288.08,500.48
292.8,502.15
261.74,0.46
142.84,0.34
226.57,980.29
27.16,980.46
433.12,980.07
221.08,870.39
229.94,5.26
4.53,585.75
265.46,861.46
211.19,947.6
46.42,958.14
123.53,962.19
232.23,963.1
231.46,955.54
281.6,319.94
321.98,974.3
350.35,974.87
120.53,379.62
29.88,0.66
463.8,0.48
408.38,0.36
99.91,978.31
119.57,978.55
177.33,931.85
186.58,6.55
4.91,878.24
266.59,802.03
221.97,865.7
642.77,966.43
241.41,791.22
427.12,962.44
349.11,949.57
449.31,961.1
147.44,967.11
262.71,967.87
147.85,964.33
145.38,964.89
547.74,0.71
296.01,0.52
295.67,0.39
378.77,877.59
6.3,928.09
230.55,461.25
6.6,4.03
457.81,907.12
389.68,809.31
415.81,956.46
434.17,959.33
231.38,920.67
336.8,928.08
220.45,865.84
575.72,806.13
418.87,804.12
516.72,808.4
304.65,929.7
147.12,930.39
291.2,0.77
499.71,0.57
528.85,977.51
5.99,931.23
187.67,273.33
5.37,6.12
8.03,810.52
202.1,812.25
209.74,785.92
292.01,956.58
455.82,925.25
382.87,124.49
14.77,124.46
144.97,121.61
549.08,913.88
372.84,914.86
245.1,915.67
441.87,683.62
552.05,836.92
421.77,0.83
139.57,848.11
5.66,932.78
236.8,528.58
5.02,7.23
7.83,922.33
8.42,819.68
234.61,884.83
675.48,953.83
71.62,954.8
292.11,827.67
138.65,494.36
179.17,925.14
196.97,365.65
145.11,364.07
116.24,924.81
133.95,925.56
514.47,926.29
92.7,918.97
567.65,912.79
5.42,934.35
267.96,18.48
272.78,8.44
7.96,6.64
7.94,817.52
193.78,949.71
149.88,636.53
559.0,132.45
379.22,904.65
463.83,355.83
484.95,352.88
203.65,349.69
173.88,350.17
356.59,310.79
712.15,895.31
114.65,895.69
573.73,895.45
575.41,909.31
4.48,935.95
161.95,21.81
4.64,9.69
8.48,7.81
7.84,908.64
6.58,947.71
12.21,11.22
228.54,938.87
52.61,334.18
157.09,333.98
245.13,334.97
153.19,335.85
245.4,339.55
197.49,876.8
188.17,876.66
420.45,878.04
199.07,853.79
30.73,858.29
4.62,937.6
9.41,449.94
6.67,543.69
7.23,10.55
7.04,11.62
6.54,11.15
6.57,933.03
13.76,932.67
662.26,932.47
490.04,329.33
448.28,330.26
501.46,862.3
141.23,731.51
148.41,753.32
169.78,742.0
52.44,857.37
118.24,748.29
68.9,865.83
4.51,939.31
11.31,928.69
7.03,551.54
7.49,11.0
7.35,10.18
7.38,10.76
7.1,193.09
6.86,182.64
72.43,196.65
8.28,196.1
37.67,591.2
507.54,575.08
438.27,572.0
408.64,291.41
422.46,288.84
439.93,276.32
489.49,269.3
493.37,8.27
