OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.7,28.7,53.5,66.6
24.2,42.2,56.0,76.1
25.2,52.8,58.6,74.3
27.0,55.2,61.8,78.4
29.4,60.0,65.0,84.6
30.5,45.3,68.7,95.7
34.5,59.8,74.6,98.5
36.1,71.7,60.2,76.6
45.3,50.0,61.5,77.0
37.3,50.4,80.6,99.2
37.9,41.6,81.8,99.2
39.0,63.5,83.5,99.2
52.8,64.3,89.7,99.2
32.6,65.5,90.2,99.3
36.3,65.7,90.3,99.3
37.1,68.5,90.0,99.3
34.2,68.9,90.1,99.3
38.5,70.0,93.8,99.3
36.8,68.5,96.0,99.3
22.7,29.5,53.5,65.5
23.9,45.1,56.0,75.2
25.3,54.6,58.7,75.3
27.0,59.1,62.0,78.5
29.7,59.0,63.9,84.0
31.1,62.5,66.1,81.4
35.7,71.6,74.1,94.0
43.8,77.2,63.7,75.1
47.7,65.2,62.2,76.6
47.7,79.4,78.0,98.8
38.4,60.7,79.5,98.3
51.6,65.2,81.0,98.8
54.9,65.5,80.0,98.9
36.4,64.8,84.7,98.9
37.7,81.9,83.8,99.1
38.1,85.9,86.2,99.2
38.9,86.1,84.8,99.2
41.8,86.2,87.5,99.2
43.5,73.1,88.1,99.2
22.7,29.0,53.5,65.4
23.8,44.7,55.8,74.7
25.3,55.5,58.7,74.7
27.0,59.4,61.4,77.4
29.8,59.9,63.1,78.9
31.5,67.6,65.0,75.8
38.4,77.3,67.4,83.3
43.8,75.2,69.6,86.3
48.4,79.4,75.0,89.4
46.7,80.4,65.5,76.0
49.6,76.0,79.3,89.2
53.4,76.9,77.1,96.8
55.1,77.8,78.2,97.8
40.4,81.0,79.4,98.4
56.5,85.9,79.5,98.2
40.5,86.8,79.9,98.7
41.9,87.9,85.7,96.4
60.2,80.5,85.3,97.2
61.5,70.4,86.9,97.7
25.2,53.6,58.9,78.0
29.4,42.9,65.0,81.7
34.5,45.8,74.8,98.9
45.3,59.9,61.6,76.1
37.9,45.3,81.8,99.2
52.8,65.0,89.7,99.2
36.3,66.9,90.6,99.3
34.2,69.8,90.1,99.3
36.8,69.0,97.4,99.3
43.7,69.6,98.7,99.3
33.7,55.9,98.6,99.3
34.4,75.1,99.0,99.4
36.9,75.3,99.6,99.6
37.9,75.7,99.6,99.6
47.1,76.0,99.6,99.6
53.6,78.8,99.6,99.6
39.5,56.2,99.6,99.6
38.7,79.6,99.6,99.6
61.4,79.8,99.6,99.6
25.3,54.1,58.7,76.3
29.7,58.8,63.9,80.2
35.7,73.1,74.1,90.6
