ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
826.5,983.25
906.87,997.4
913.69,997.88
946.78,998.24
912.09,998.44
11.32,998.46
893.83,998.47
895.32,998.47
902.15,998.47
903.27,998.47
896.45,998.47
895.77,998.46
896.73,998.46
872.65,998.46
891.02,0.49
891.57,0.47
872.62,0.46
891.91,0.46
814.92,980.84
604.82,994.89
16.89,992.06
782.89,997.19
818.96,997.65
13.53,998.27
15.3,500.54
12.87,500.34
983.91,500.2
983.99,500.1
951.34,500.03
8.48,499.97
8.37,499.93
7.98,499.89
9.82,499.86
9.78,499.83
9.93,499.81
10.0,499.79
710.42,973.83
796.0,996.16
17.03,994.3
577.81,996.5
15.89,938.22
764.82,936.53
842.25,633.85
868.41,502.08
988.33,501.69
745.59,501.42
988.23,501.22
952.86,501.06
943.9,500.94
967.8,500.85
969.9,500.77
980.49,500.7
982.7,500.65
982.99,500.6
52.83,980.73
56.01,995.0
776.75,940.53
779.52,803.0
381.47,976.42
722.23,977.52
782.23,978.19
644.77,853.69
567.98,855.14
428.76,855.1
991.76,502.39
993.38,502.13
991.15,501.94
683.26,501.78
806.14,501.66
804.22,501.55
801.54,501.46
802.35,501.39
235.52,968.99
16.79,993.87
18.49,978.35
684.99,978.81
45.77,876.23
27.81,978.88
27.15,979.3
513.46,976.51
646.06,977.07
683.09,978.03
640.89,856.75
650.73,856.67
651.79,856.61
994.2,854.79
993.07,854.76
992.62,854.74
509.76,854.72
992.57,854.71
696.42,978.61
45.86,983.99
17.91,979.1
17.0,979.52
666.42,978.9
14.9,979.57
38.47,979.88
613.16,978.21
716.12,978.66
441.3,979.36
554.96,979.51
552.23,979.61
553.03,979.68
649.48,979.73
648.88,856.48
993.64,856.46
994.58,854.92
993.53,854.89
41.52,979.87
750.36,978.68
18.52,982.16
463.54,977.32
22.99,979.38
15.25,979.95
652.4,978.32
679.42,978.99
495.59,979.77
128.93,979.93
525.34,980.02
437.63,525.18
422.86,525.14
492.65,525.1
498.65,525.06
500.69,454.23
554.96,454.15
499.27,454.12
31.18,962.42
655.55,981.69
17.91,982.73
21.02,980.95
46.08,979.66
25.43,980.18
15.39,978.7
612.59,978.33
112.3,126.34
726.31,119.57
487.78,948.63
468.48,953.62
698.54,953.88
628.04,954.07
416.43,954.22
534.2,954.32
539.89,611.26
308.58,611.25
148.06,969.26
19.77,982.55
20.43,983.93
19.15,983.22
873.83,979.82
21.68,980.32
28.64,977.74
42.5,971.17
24.2,444.13
125.9,432.31
529.92,432.24
508.3,953.07
153.77,958.95
711.32,959.25
470.36,959.47
617.31,959.64
664.02,959.77
671.93,965.63
32.39,963.67
19.5,978.13
132.13,901.77
240.28,980.33
15.52,986.74
127.8,980.4
28.62,970.55
14.2,956.36
129.66,956.99
131.09,438.63
297.09,438.57
144.72,965.65
639.42,966.03
471.67,966.31
134.99,969.78
543.48,969.94
688.02,970.06
521.67,970.16
25.56,970.46
24.41,979.53
24.51,981.33
21.16,943.68
18.45,986.28
98.34,980.45
23.72,969.89
822.7,949.08
126.17,445.02
132.78,441.49
132.39,441.54
129.96,946.58
161.0,969.57
145.89,969.88
789.89,970.11
167.52,970.29
287.66,970.43
351.8,970.54
20.7,976.18
162.88,980.57
25.09,957.19
18.97,985.61
18.07,976.71
22.44,987.01
626.11,973.39
496.76,969.79
28.07,429.67
562.63,457.57
180.22,460.53
577.49,451.55
124.78,461.44
125.54,969.38
124.23,969.7
125.01,969.95
127.78,970.14
519.66,970.3
162.72,971.36
27.29,981.35
475.7,951.56
24.2,961.54
15.43,960.96
567.83,688.24
22.76,967.04
516.02,469.97
500.04,959.87
29.81,965.09
224.01,965.59
125.24,964.06
130.13,956.53
257.15,964.27
851.21,964.75
268.19,965.57
130.24,965.9
127.63,966.16
182.86,968.78
17.69,986.5
21.91,464.72
20.74,985.42
16.13,978.96
20.04,980.52
726.14,962.1
222.99,438.79
425.71,958.4
475.22,954.06
582.08,933.4
511.65,894.57
212.32,952.99
206.98,953.32
127.55,953.58
126.11,949.17
128.46,951.34
137.1,951.98
98.2,965.96
22.08,986.39
26.44,965.08
20.48,374.24
20.03,985.12
19.0,983.49
21.98,954.88
23.3,955.02
578.5,955.08
532.45,856.9
467.44,862.66
696.7,957.57
657.81,958.62
454.43,959.06
439.55,959.38
207.92,857.66
211.25,929.1
779.88,2.4
153.89,962.54
139.61,986.16
28.1,979.07
18.52,903.81
14.33,956.99
16.34,979.33
15.91,979.2
25.7,953.19
453.19,935.07
445.88,934.89
425.05,934.69
434.21,934.48
380.85,934.28
898.16,934.09
437.26,837.14
928.13,3.52
797.88,2.79
889.18,2.22
26.58,961.75
142.32,985.81
23.35,971.37
15.67,987.75
14.5,972.95
13.66,978.64
15.5,979.56
16.32,931.11
28.01,945.01
576.46,890.04
459.44,942.08
432.81,943.03
438.99,947.44
860.69,950.88
831.0,6.07
834.08,5.16
817.31,2.71
880.61,2.13
163.81,961.95
21.12,983.63
15.15,986.22
11.44,965.94
14.55,987.06
14.63,918.83
14.23,979.85
13.87,949.87
13.93,918.69
22.31,919.63
20.81,920.36
256.7,907.66
433.61,894.39
848.66,732.59
494.77,6.36
853.08,5.39
831.68,4.63
857.09,2.13
23.77,967.1
14.42,982.62
12.7,985.84
9.37,985.01
14.16,986.52
14.2,920.27
13.51,980.07
13.38,980.34
13.45,658.75
19.02,649.81
828.71,567.37
786.59,561.51
800.79,140.41
649.66,297.69
761.91,6.65
781.87,5.62
808.67,4.81
801.32,4.21
