OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
224.63,284.4,526.72,623.21
237.64,325.86,539.69,588.3
251.69,368.3,564.27,718.37
267.24,415.78,434.82,113.82
291.31,481.07,428.47,49.61
304.64,519.58,427.29,38.71
317.39,594.93,316.62,20.95
327.87,620.66,290.92,15.25
342.59,693.3,266.99,11.72
356.22,709.92,171.21,9.76
371.88,677.96,137.75,8.44
400.15,708.22,108.96,7.59
406.78,742.49,87.66,6.98
426.87,761.21,38.11,6.63
449.09,783.52,30.48,6.34
471.35,793.63,26.79,6.08
480.09,787.8,21.81,5.85
490.2,803.03,18.48,5.65
505.81,809.27,15.75,5.47
220.62,274.23,526.79,629.16
234.0,318.4,542.75,603.98
247.47,332.36,570.99,711.39
259.74,366.32,473.1,298.22
272.24,407.28,475.11,275.16
295.88,414.73,479.07,120.62
307.17,497.2,447.88,113.79
319.75,502.13,435.62,46.94
328.89,520.75,429.31,33.55
342.72,572.51,324.2,29.27
353.83,527.89,336.13,21.57
372.5,538.55,337.08,17.0
384.87,544.09,334.0,12.82
408.34,570.6,97.83,7.53
390.25,577.69,83.28,6.98
415.07,599.4,68.01,6.55
421.26,613.58,60.32,6.21
427.77,744.63,50.8,5.94
454.92,747.83,41.34,5.71
219.51,264.89,526.65,609.71
232.43,310.95,539.57,654.99
244.9,327.0,571.53,719.41
254.84,350.04,475.05,458.29
268.01,376.79,465.59,395.4
285.78,442.55,503.08,477.64
304.56,486.57,503.54,390.21
313.95,444.19,503.74,379.84
323.04,476.45,503.17,364.23
337.23,513.25,493.69,355.25
351.18,523.15,449.94,78.97
342.86,322.59,445.53,58.88
353.42,341.53,454.28,43.21
365.35,357.37,455.84,34.66
375.14,590.53,164.33,10.53
388.1,596.92,132.52,9.21
410.88,717.01,129.69,8.16
426.01,738.35,110.59,7.38
446.11,499.14,94.84,6.81
251.69,370.79,565.28,715.83
291.29,477.65,428.09,39.23
317.36,606.45,316.34,17.58
