ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
723.11,986.94
81.75,997.12
614.64,998.63
640.06,999.61
593.01,999.74
654.28,999.81
626.41,999.86
631.99,999.89
251.26,999.92
636.72,999.93
637.71,999.95
659.85,999.96
639.82,999.97
640.2,999.98
638.19,999.98
740.84,999.99
741.1,999.99
802.6,999.99
30.82,943.02
11.93,994.2
754.81,998.09
510.82,999.21
578.14,999.58
623.95,974.25
708.75,982.67
541.79,983.06
602.42,983.32
787.98,984.08
747.75,984.18
366.95,984.26
725.3,984.33
580.62,999.38
723.14,999.45
803.48,999.52
804.01,999.57
564.13,999.61
18.55,974.19
94.31,994.89
748.93,996.4
761.55,90.05
753.2,94.23
500.18,93.56
623.48,93.17
630.79,999.53
858.98,999.67
560.52,999.76
548.49,976.78
642.5,976.91
784.4,977.0
619.89,975.67
656.28,975.79
584.2,998.36
560.37,998.49
573.73,998.6
21.45,43.74
91.0,88.18
9.12,659.09
745.45,992.21
536.15,92.39
543.1,930.48
546.88,995.54
607.01,996.14
599.81,996.52
634.57,996.77
632.73,996.95
625.62,997.07
550.05,997.17
590.64,997.24
626.08,997.29
629.4,997.34
660.36,997.38
654.33,997.41
22.0,738.72
92.98,951.39
7.33,990.97
375.64,851.53
755.45,975.39
75.62,976.56
765.68,744.66
548.26,992.87
56.1,749.06
605.32,984.45
572.28,984.76
572.06,984.97
607.17,985.13
622.31,985.24
856.72,985.32
877.62,985.38
886.88,985.43
612.24,985.47
33.22,936.32
697.45,990.53
66.0,58.69
735.62,184.82
404.45,253.51
780.5,739.43
9.31,958.63
537.02,589.78
45.3,250.56
49.43,250.46
298.37,754.17
38.63,949.54
570.49,949.75
317.14,949.92
319.42,950.06
756.07,949.41
768.32,949.53
461.06,949.63
25.83,89.04
146.58,983.28
724.73,60.19
768.45,167.95
601.01,22.58
771.46,772.77
53.19,542.96
49.92,41.3
164.39,40.71
365.73,919.28
40.23,919.53
53.46,943.54
28.4,943.55
47.81,943.54
618.76,943.54
911.97,943.53
119.98,947.4
78.62,947.55
100.85,100.66
705.95,980.26
756.07,991.21
752.43,174.3
700.88,859.02
772.63,915.7
754.73,37.99
448.05,23.22
387.82,22.52
736.8,21.76
330.58,21.44
325.04,21.2
340.24,21.03
164.74,691.89
34.91,691.81
48.18,689.92
41.74,689.92
48.91,689.92
709.73,876.71
759.95,978.81
730.19,990.97
632.24,927.54
608.88,881.24
721.97,639.1
750.19,21.23
338.97,20.41
746.6,19.93
21.95,19.64
746.79,19.44
777.19,987.07
333.43,987.67
476.44,988.15
749.24,988.54
758.82,988.87
47.05,989.14
364.08,951.31
709.91,86.14
758.35,977.81
760.54,991.11
612.4,997.32
598.26,77.88
630.82,20.97
451.5,19.78
11.59,19.16
741.46,88.07
722.16,87.7
743.4,965.37
742.89,965.96
742.25,971.8
749.26,972.21
761.8,972.52
77.26,972.77
151.99,972.97
380.86,973.13
713.88,83.92
717.52,984.68
733.85,990.97
627.66,999.08
554.79,81.65
608.62,209.51
307.96,988.19
85.67,85.73
744.41,86.17
742.48,85.94
718.56,85.81
730.91,85.75
725.23,85.71
696.48,339.54
703.11,963.87
754.65,964.27
738.11,923.67
421.11,923.84
671.14,763.86
529.44,984.08
757.41,990.84
737.02,996.98
723.82,967.48
266.71,970.22
662.96,971.02
10.99,971.51
498.62,84.5
21.41,84.35
387.93,84.31
679.4,84.31
657.55,430.99
673.11,430.86
685.4,261.66
681.59,635.07
739.98,635.13
9.83,42.61
697.09,89.44
688.81,769.3
559.82,990.71
927.93,996.74
718.08,994.6
719.67,974.44
740.18,985.83
516.62,970.4
11.86,984.77
11.05,80.59
10.6,80.58
654.0,82.74
654.44,741.21
25.24,690.03
123.04,690.1
701.25,32.3
606.45,905.2
18.19,926.29
699.64,926.07
388.86,818.19
553.08,939.76
563.17,961.49
454.45,959.13
13.78,951.03
717.07,942.7
710.39,403.42
13.09,28.09
43.19,59.31
12.14,58.81
57.41,23.89
11.79,231.14
19.43,113.71
10.46,112.72
767.2,84.56
744.78,752.6
734.81,752.75
512.5,941.36
568.06,943.56
443.34,946.68
513.3,985.95
679.96,942.03
83.41,942.47
12.61,676.87
84.86,946.78
443.18,24.28
515.88,23.87
53.23,23.18
53.2,22.68
108.78,97.72
70.6,58.26
715.34,54.53
743.44,83.14
13.88,83.09
10.6,83.07
576.24,942.85
282.91,953.64
557.94,935.15
253.3,965.95
535.59,998.4
131.51,781.41
16.56,692.66
88.13,942.08
16.51,23.96
15.37,23.38
14.17,22.58
353.21,23.06
363.03,22.45
14.26,21.98
56.37,92.33
71.67,91.13
14.21,276.74
11.54,271.7
423.15,933.19
500.8,811.98
597.99,837.18
536.49,649.5
723.19,962.47
17.52,781.96
86.66,774.09
18.39,773.55
87.11,31.42
20.96,920.7
17.59,22.5
67.55,63.6
75.95,748.43
15.2,812.94
713.35,846.76
15.58,220.06
700.37,26.17
98.56,14.8
261.96,931.49
702.23,963.2
542.73,817.03
11.53,920.79
245.58,634.29
363.47,922.13
210.34,774.61
93.29,31.4
23.77,32.6
88.39,918.6
20.62,25.22
32.0,25.6
39.03,25.48
21.5,24.74
21.74,24.18
44.75,14.97
48.49,14.34
74.59,14.01
25.45,849.09
604.04,939.97
573.16,830.97
688.72,896.15
433.04,924.92
372.86,921.03
11.36,999.17
10.12,34.74
9.07,80.36
50.67,74.03
28.97,26.48
44.15,74.47
25.41,26.03
116.86,15.26
43.68,14.47
33.42,13.88
39.29,14.49
109.84,13.93
