ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
64.5,96.2
66.0,99.5
1.8,13.1
1.8,9.6
1.6,5.6
1.9,11.3
1.8,11.3
1.8,11.3
2.0,11.3
2.1,11.6
2.1,12.5
80.4,12.5
4.7,12.5
1.9,12.5
1.9,12.5
1.9,12.5
1.9,12.5
1.9,12.5
68.7,93.1
70.6,98.4
72.3,91.5
1.8,47.4
2.2,91.5
2.2,90.3
2.0,88.4
0.9,96.9
1.0,96.9
59.4,96.9
58.2,96.9
58.3,96.9
0.9,96.9
0.8,96.9
58.4,97.0
57.7,97.0
58.4,97.0
0.8,97.0
43.3,95.2
70.6,95.3
71.0,82.0
71.5,96.5
60.2,85.5
1.5,99.0
46.9,85.4
1.1,55.3
47.0,57.6
1.2,57.8
1.1,97.2
1.0,97.2
47.1,97.3
0.8,97.3
0.8,97.3
0.8,97.3
58.2,97.3
1.0,97.3
68.1,94.8
69.1,95.0
69.2,76.5
67.9,89.5
70.0,99.2
1.5,99.2
71.2,83.5
65.2,70.6
1.5,70.6
1.4,99.4
1.3,49.1
1.2,49.1
1.2,49.1
1.2,49.1
1.2,49.2
1.1,49.2
58.3,49.2
58.3,49.2
65.2,94.9
68.5,96.6
96.7,77.3
96.6,28.7
4.5,69.1
70.9,99.2
4.3,99.2
71.1,92.6
72.5,98.8
59.0,98.8
1.7,98.8
1.2,98.8
1.5,79.6
1.3,90.7
1.2,90.7
1.3,90.7
1.2,90.8
1.3,90.8
67.7,95.2
67.3,97.0
88.7,78.1
91.6,70.6
71.2,26.1
93.7,89.9
71.0,96.6
70.4,96.7
65.8,67.1
0.8,67.1
71.2,87.4
50.2,87.4
4.2,98.3
65.3,98.3
1.9,98.3
1.4,98.3
1.9,98.9
1.4,78.8
68.1,95.9
67.5,96.9
68.0,96.5
91.9,71.1
73.5,19.8
94.4,61.1
97.0,96.5
65.8,66.5
71.5,96.7
0.8,96.7
61.1,96.7
71.2,96.7
1.4,96.7
2.8,96.7
71.0,77.2
61.1,77.2
61.3,77.2
65.6,77.2
68.1,96.6
66.6,98.4
67.1,96.6
89.0,98.5
95.4,69.5
94.8,25.5
3.6,90.6
66.1,62.0
67.2,38.8
4.2,44.8
0.6,76.1
4.3,21.4
61.5,9.5
50.1,9.5
1.4,47.4
89.8,47.4
71.6,47.4
71.9,47.4
68.6,95.0
67.3,98.7
66.1,97.6
89.1,96.4
90.7,99.4
63.7,99.4
70.2,99.4
97.8,99.4
62.0,99.4
73.1,22.5
49.9,48.4
67.4,48.4
0.8,26.1
0.6,21.6
0.8,29.1
72.0,29.1
90.1,76.9
2.2,76.9
68.4,93.8
67.3,98.7
68.1,97.9
91.2,99.1
91.8,99.4
7.4,99.4
68.6,98.6
97.9,98.9
74.3,98.9
74.1,78.5
61.5,65.8
72.3,23.4
71.5,23.8
5.1,23.8
0.6,41.3
70.8,34.8
70.6,27.9
0.9,27.9
67.9,97.6
67.7,98.7
67.2,99.1
91.0,99.4
97.4,99.4
98.1,99.4
66.5,98.9
69.6,98.9
97.5,98.9
97.5,78.1
96.0,77.9
96.2,91.3
96.3,65.3
96.3,42.0
96.3,35.2
96.4,35.2
1.2,28.6
2.4,38.6
68.6,97.6
70.2,98.7
65.5,97.3
68.0,99.4
97.1,99.4
98.2,69.2
69.7,98.9
65.1,98.9
97.3,98.9
97.4,77.7
97.5,79.8
96.1,77.0
96.1,96.1
96.2,96.1
96.3,65.7
96.3,91.3
96.3,91.3
96.2,91.3
68.0,97.9
68.0,98.7
67.5,99.1
71.1,99.4
97.1,98.4
98.2,98.6
3.2,98.6
74.7,78.0
66.2,98.9
97.4,74.9
97.5,49.6
97.5,87.7
96.0,70.7
96.3,96.1
96.2,96.1
96.2,96.1
96.2,61.3
96.2,49.4
67.9,98.2
69.4,99.0
66.8,99.4
71.1,99.4
97.2,98.5
98.2,98.6
3.1,76.0
3.0,78.0
74.7,98.4
3.1,37.0
97.7,51.8
97.5,72.3
97.8,72.3
97.5,90.4
95.6,73.6
95.7,73.6
95.6,73.6
95.7,73.6
68.7,98.2
67.8,99.1
67.2,99.4
66.3,98.3
70.5,50.2
98.2,98.6
70.2,93.8
2.9,68.8
2.9,98.4
3.1,44.6
3.1,84.0
3.1,65.6
97.7,70.3
97.5,70.3
97.8,96.1
97.5,95.4
97.8,95.4
15.5,68.1
32.7,98.9
69.1,99.3
68.7,99.4
0.3,61.0
39.9,94.1
64.5,97.1
72.0,97.3
0.7,97.3
3.4,97.3
3.3,97.3
2.9,49.8
3.2,49.8
3.1,73.9
2.9,68.5
97.6,53.8
80.9,51.6
97.5,3.0
54.8,72.5
70.9,99.0
69.1,99.4
69.4,98.6
0.3,98.2
18.9,97.3
1.7,97.2
37.1,97.3
76.0,75.7
2.9,77.5
67.4,88.3
3.4,50.9
3.3,70.0
3.1,70.9
2.8,71.4
3.1,71.4
3.1,71.1
3.4,71.1
3.5,71.1
70.3,99.0
66.5,99.4
54.9,97.3
72.3,98.0
72.7,97.9
1.3,87.6
0.6,88.3
0.5,98.5
33.4,77.5
4.0,77.4
5.9,86.1
4.6,67.1
4.5,67.0
4.8,89.6
4.9,90.0
3.4,98.3
3.2,98.8
66.7,98.8
69.3,98.2
69.9,99.5
11.6,97.7
72.2,98.3
0.6,98.5
72.9,82.5
0.5,72.5
0.4,75.0
39.3,49.7
39.5,49.6
3.3,50.4
3.2,50.6
3.1,52.1
3.1,52.1
3.2,98.3
3.3,98.3
3.3,98.3
3.3,98.4
