OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
234.16,344.0,572.5,744.44
254.93,407.68,618.33,776.79
277.21,515.71,626.53,876.36
299.17,599.65,674.39,915.58
315.73,613.11,700.84,947.85
364.73,684.94,722.71,938.99
384.19,696.18,745.34,965.76
400.53,727.48,728.43,972.06
409.9,730.89,789.01,970.79
444.58,749.47,776.75,976.57
487.97,823.49,804.22,978.99
511.24,850.14,812.0,983.88
560.12,852.79,875.13,982.99
590.64,854.22,884.17,983.36
641.94,856.55,898.56,985.23
644.13,859.36,909.38,985.33
669.21,861.3,903.93,985.41
670.59,860.69,914.19,985.46
670.73,879.31,912.65,985.51
238.28,348.41,578.03,681.42
260.68,420.9,624.19,754.05
287.05,547.16,641.26,858.19
308.69,601.89,670.93,788.67
331.75,686.83,700.94,875.82
375.98,744.13,710.78,875.94
392.91,736.81,705.25,957.65
405.82,741.33,704.72,950.47
444.99,835.16,730.6,953.7
497.58,845.47,784.45,968.3
520.1,865.28,779.26,971.42
578.13,865.02,789.22,975.41
595.75,860.88,813.38,988.96
638.89,869.79,857.73,991.26
663.14,870.2,865.89,991.5
673.9,872.56,783.52,986.85
689.05,883.59,801.96,987.42
704.86,889.07,808.05,987.81
712.72,898.14,874.33,985.52
245.46,366.63,585.46,686.5
272.24,470.82,605.58,731.29
299.53,569.59,660.18,831.11
327.01,605.21,674.0,893.06
349.28,721.21,684.99,913.16
386.42,751.9,680.35,860.7
402.13,832.99,688.13,904.29
440.58,855.83,705.74,896.77
486.91,871.15,733.53,931.29
518.82,881.78,787.88,950.69
575.53,879.29,780.56,969.79
597.09,891.35,784.23,974.81
604.44,888.83,807.16,984.58
662.37,902.12,839.11,986.8
685.82,923.3,861.32,988.29
699.55,928.65,874.71,989.58
720.24,931.26,889.31,990.37
754.63,921.99,891.04,990.94
738.33,929.12,904.2,991.37
277.17,518.63,634.35,895.06
315.66,615.01,705.21,929.3
384.07,708.69,760.44,972.39
409.69,733.84,778.39,977.69
487.65,827.7,809.28,984.38
560.05,855.32,879.21,985.49
642.01,858.94,900.26,985.73
668.71,856.33,908.41,985.87
673.77,881.3,915.88,985.14
692.94,894.06,938.15,988.98
697.94,887.5,946.26,989.11
774.42,891.72,928.7,989.2
782.77,891.02,948.76,989.28
828.94,889.86,948.98,989.33
827.25,889.7,965.23,989.37
834.13,896.49,967.86,990.01
839.76,675.63,964.17,989.97
847.21,689.74,966.22,989.93
872.39,696.67,972.35,989.89
287.01,544.25,642.31,864.97
331.65,685.61,702.46,874.83
393.34,744.77,706.34,956.22
444.66,833.26,731.8,966.29
519.81,861.92,781.37,975.36
595.29,860.52,812.37,991.31
671.32,872.44,867.29,991.73
688.67,889.34,804.97,985.4
709.47,902.71,877.45,986.56
771.68,920.68,887.61,988.28
804.57,914.69,886.69,988.67
840.15,909.07,908.5,988.93
832.18,913.01,885.05,989.11
834.94,916.83,908.61,989.25
844.9,917.59,956.02,989.36
849.02,916.77,952.88,990.33
848.71,917.78,957.73,990.32
877.84,920.2,956.84,990.3
883.19,914.43,983.72,990.28
299.5,560.62,660.69,855.61
349.3,709.06,675.76,893.54
402.05,814.49,688.77,931.38
486.95,860.59,733.76,934.49
575.55,913.72,780.87,974.0
604.2,905.12,807.44,986.05
685.65,923.59,861.64,989.25
721.15,932.21,889.65,990.86
737.36,935.16,904.51,991.66
810.65,942.74,878.32,992.05
836.62,945.82,889.12,992.24
843.9,964.49,891.73,978.42
871.86,945.15,913.27,982.19
852.64,958.33,937.64,990.16
855.6,960.75,946.37,990.42
854.67,951.55,946.41,990.59
877.36,961.23,957.3,990.7
895.05,961.29,961.13,990.76
894.2,964.19,947.5,990.8
315.52,612.78,702.85,948.78
399.78,739.25,742.93,978.33
487.11,844.18,810.54,987.91
590.81,858.2,891.74,986.1
668.11,877.93,913.76,985.41
674.46,888.64,936.14,989.2
773.08,906.86,936.43,989.38
774.44,898.05,948.37,989.5
827.85,888.41,949.26,989.58
