ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
875.77,991.76
911.53,408.28
955.66,982.27
898.9,997.71
955.65,998.06
956.84,998.3
956.49,999.06
956.35,999.17
957.15,999.84
957.15,999.88
872.12,999.91
961.68,999.93
960.89,999.94
960.87,999.96
959.04,999.97
959.26,999.97
959.77,999.98
959.63,999.98
922.1,985.9
935.85,991.39
930.79,294.95
825.04,987.41
954.23,920.91
818.93,848.79
824.75,810.87
947.06,804.42
928.08,999.75
953.72,999.82
957.48,999.87
954.52,999.91
955.48,999.93
958.7,999.95
957.52,999.96
957.47,999.97
957.09,999.98
958.55,999.98
914.21,985.79
832.29,991.04
938.05,991.48
938.43,995.52
928.48,910.8
931.65,911.91
924.51,20.04
931.59,997.64
928.07,998.75
922.05,998.99
924.41,999.18
923.1,999.32
921.27,999.44
820.62,999.53
826.71,999.6
956.97,999.66
958.01,999.71
957.49,999.75
913.42,985.13
924.11,989.09
936.1,992.27
936.98,461.69
935.0,879.81
851.79,881.15
800.19,16.17
799.57,869.68
802.68,869.77
939.9,869.83
921.13,748.21
940.63,748.17
820.33,748.13
922.64,748.1
931.21,748.06
923.27,749.43
923.18,749.39
724.26,749.35
897.78,985.5
935.5,604.22
843.73,923.17
856.45,527.03
934.06,524.23
847.19,462.3
926.61,981.94
928.78,998.64
818.69,999.02
796.48,999.27
815.04,999.44
818.7,999.56
939.0,999.65
830.97,999.72
822.28,999.77
813.62,590.66
930.94,590.58
930.06,590.5
915.07,984.87
915.43,989.46
832.21,747.64
848.43,983.55
862.14,984.09
811.38,994.41
832.28,462.28
927.72,997.57
913.47,998.19
827.93,998.6
815.23,998.89
813.9,999.1
878.34,999.25
931.58,999.37
74.8,999.45
81.52,999.53
574.36,999.58
821.7,999.63
911.83,984.43
914.15,988.83
752.71,979.08
769.89,981.69
825.89,982.55
858.5,992.38
859.31,451.75
931.33,999.63
926.53,947.61
750.44,997.78
822.4,998.21
823.9,998.52
824.4,998.76
927.6,998.94
821.01,999.08
817.23,999.19
939.7,999.28
938.46,999.35
910.0,979.91
920.96,988.29
885.21,740.93
837.85,979.62
849.1,981.0
815.64,992.9
854.74,491.75
895.61,999.54
922.48,999.7
924.24,997.08
46.1,941.09
926.83,941.35
815.6,998.24
924.23,998.5
927.79,998.7
818.62,998.86
820.37,998.99
930.71,999.1
915.31,978.72
709.82,620.45
880.0,738.04
838.33,983.94
824.56,976.23
811.85,976.14
832.7,999.08
855.56,999.42
980.98,999.62
984.25,999.74
870.89,926.18
864.96,997.49
899.98,997.9
818.17,940.52
750.65,940.71
817.58,998.58
810.19,998.75
925.26,998.9
916.29,977.47
762.58,621.47
832.45,735.44
874.03,982.42
829.62,634.97
842.54,414.17
790.36,998.84
979.15,999.28
962.28,999.53
868.75,999.68
966.07,926.2
968.06,940.38
965.69,997.49
835.67,997.9
835.83,998.23
838.66,966.19
839.02,998.59
968.35,998.78
918.22,976.43
636.37,624.3
884.84,979.4
876.12,980.51
854.66,983.16
842.12,785.35
813.96,998.55
963.23,999.1
963.96,999.42
825.12,999.61
963.87,999.73
967.48,930.22
817.68,997.13
811.6,997.63
964.88,998.03
966.96,998.34
832.52,998.6
833.33,998.72
913.76,924.28
785.5,17.61
888.88,961.05
956.01,743.74
834.21,641.01
770.66,374.38
839.33,994.77
776.28,998.87
963.4,999.27
48.22,999.52
961.49,999.67
964.9,999.77
968.1,996.8
803.17,997.4
838.7,997.87
814.8,998.24
822.6,998.14
967.54,998.42
919.84,938.96
782.0,790.98
784.68,957.09
885.61,774.79
810.54,685.68
768.71,50.75
753.31,732.96
836.5,998.54
754.93,999.07
965.07,999.39
963.96,999.58
46.92,999.71
965.26,999.8
967.79,996.85
805.99,997.44
802.43,997.9
811.77,998.27
839.33,998.57
853.72,921.42
750.88,950.98
799.68,14.36
845.29,764.12
672.95,648.54
805.27,52.14
813.32,996.95
751.38,998.07
752.96,998.77
46.32,999.19
838.49,999.46
965.44,999.63
960.78,999.74
964.12,999.82
966.6,997.46
968.61,997.96
813.92,998.36
787.15,998.62
871.02,899.5
633.92,950.13
801.67,895.65
832.83,764.13
715.24,726.37
521.66,10.81
46.3,700.59
47.0,503.08
52.28,998.3
839.65,998.88
23.15,999.25
856.28,999.49
848.69,999.65
964.9,999.76
965.47,997.44
962.38,997.97
964.46,998.36
967.84,998.69
815.06,902.58
682.65,837.27
863.21,721.51
828.13,764.56
19.45,693.15
684.62,10.86
20.16,13.04
785.64,16.37
45.74,997.54
833.19,998.37
958.87,998.9
47.65,999.25
842.59,999.49
925.0,999.65
914.44,999.75
861.02,997.91
960.48,998.37
964.68,998.72
702.1,933.83
712.69,633.88
846.6,731.92
639.87,742.7
618.46,694.12
31.43,10.9
742.33,12.33
15.24,15.83
732.8,15.48
737.15,997.46
809.04,998.26
765.66,998.8
835.7,999.17
840.55,999.42
959.48,999.6
840.24,999.72
935.36,998.31
839.85,998.69
818.72,938.03
655.74,638.35
868.37,733.19
626.1,744.19
15.19,608.82
16.1,10.95
13.95,11.62
13.75,10.99
13.62,15.24
13.68,15.12
888.03,997.04
116.44,997.9
715.68,998.51
740.0,998.94
768.06,999.24
770.75,999.46
774.12,999.61
773.0,998.61
785.87,939.84
31.09,638.06
853.72,736.3
14.11,745.63
13.57,374.3
13.75,11.02
13.11,11.31
12.98,10.77
12.99,15.06
762.53,14.99
787.06,996.01
763.32,997.09
772.1,997.08
759.0,997.83
762.32,998.39
761.39,998.81
870.07,999.11
774.76,999.34
