OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
22.0,29.6,61.8,79.4
23.9,35.2,69.1,94.9
24.5,45.1,69.9,98.7
27.2,54.6,71.5,99.4
28.9,61.2,77.5,99.7
30.3,68.6,81.5,99.7
31.3,73.0,85.0,99.7
31.5,75.5,93.8,99.7
32.5,76.6,95.0,99.8
33.3,77.0,96.1,99.8
42.3,78.6,96.8,99.8
47.1,78.7,97.4,99.8
48.4,86.9,98.0,99.8
52.8,88.6,98.7,99.8
55.2,89.0,99.0,99.8
57.4,90.0,99.3,99.8
62.4,89.6,99.1,99.9
62.8,90.0,99.3,99.9
64.6,90.1,99.6,99.9
22.2,30.3,61.7,73.6
24.0,43.7,68.0,87.0
24.7,50.1,68.9,96.6
27.7,60.3,70.8,98.3
30.0,67.5,74.4,99.3
30.2,72.2,78.9,99.6
36.9,74.9,83.1,99.7
37.8,76.0,82.8,99.7
43.1,77.7,91.6,99.7
45.2,86.8,93.6,99.7
49.8,87.5,94.9,99.7
51.6,89.3,95.7,99.8
54.4,89.7,96.4,99.8
59.4,90.2,96.5,99.8
61.0,90.5,97.5,99.8
66.5,90.7,98.0,99.8
67.8,91.1,97.3,99.9
69.0,91.2,97.7,99.9
72.2,91.4,98.0,99.9
22.2,31.5,61.7,73.5
24.1,44.2,67.4,81.8
25.0,51.4,69.9,95.1
29.3,64.8,70.0,96.1
30.1,67.5,72.4,97.3
35.1,72.5,77.2,98.8
36.8,75.1,80.7,99.3
42.4,76.0,81.7,99.6
44.4,86.4,84.9,99.6
49.1,87.1,88.2,99.7
50.7,87.5,90.9,99.7
57.2,89.1,93.5,99.7
57.8,89.8,94.3,99.7
65.5,90.3,95.1,99.7
66.0,90.7,95.5,99.7
67.0,90.8,96.3,99.7
69.9,91.0,95.1,99.8
70.4,91.2,95.2,99.8
72.1,91.4,95.6,99.8
24.5,47.0,70.5,99.0
28.9,63.8,78.3,99.7
31.3,73.0,86.0,99.7
32.5,76.6,95.3,99.8
42.2,78.7,96.9,99.8
48.3,79.0,98.3,99.8
55.1,89.1,99.1,99.8
62.4,89.9,99.2,99.9
64.5,90.1,99.6,99.9
69.5,90.6,99.7,99.9
73.0,91.8,99.7,99.9
75.2,91.4,99.8,99.9
76.0,91.7,99.8,99.9
79.2,91.9,97.6,99.7
79.8,92.1,97.7,99.7
79.9,92.7,97.8,99.7
80.1,92.6,99.4,99.7
80.2,92.7,99.4,99.7
81.2,92.9,99.5,99.7
24.7,50.1,69.1,96.8
30.0,67.1,75.1,99.5
36.9,73.9,83.4,99.7
43.1,77.7,91.8,99.7
49.7,87.5,95.0,99.7
54.0,89.8,96.5,99.8
61.0,90.5,97.7,99.8
67.8,91.1,97.4,99.9
72.2,91.5,98.0,99.9
74.6,91.8,98.9,99.9
75.6,91.7,99.0,99.9
77.4,93.1,99.2,99.9
78.6,93.3,99.6,99.9
79.8,93.5,96.3,99.7
80.1,93.8,96.5,99.7
83.1,93.6,96.2,99.7
84.1,94.0,96.5,99.7
87.9,94.7,96.9,99.7
89.6,95.0,97.0,99.7
25.0,50.8,69.9,95.0
30.1,67.1,72.4,97.5
36.5,73.9,80.8,99.4
44.4,85.8,85.0,99.7
50.7,87.3,90.9,99.7
58.7,89.5,94.6,99.7
66.0,90.6,95.5,99.7
69.9,90.9,95.1,99.8
72.1,91.5,95.7,99.8
