ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
74.2,99.5
63.0,99.9
84.1,100.0
84.8,100.0
13.2,100.0
15.9,100.0
16.7,100.0
16.4,100.0
16.4,100.0
16.8,100.0
17.2,100.0
15.5,100.0
15.5,100.0
17.1,100.0
17.6,100.0
17.6,100.0
17.6,100.0
17.6,100.0
89.3,97.7
66.2,99.6
72.1,98.0
63.5,99.9
28.8,99.9
12.7,99.9
13.0,99.9
13.0,99.9
11.0,99.9
13.6,99.9
13.0,99.9
14.4,99.9
14.4,99.9
8.4,99.9
8.6,99.9
8.7,99.9
8.7,99.9
8.7,99.9
89.1,98.5
55.9,98.7
90.1,99.6
76.4,99.6
39.4,99.9
43.7,99.9
17.5,99.9
18.7,99.9
13.0,99.9
37.0,99.9
37.7,99.9
13.4,99.9
13.6,99.9
7.3,99.9
44.0,99.9
14.5,99.9
14.7,99.9
17.3,99.9
89.0,98.5
90.4,98.8
90.3,99.0
90.1,99.4
65.8,99.6
39.8,90.6
89.2,90.6
53.1,90.6
14.4,90.6
25.3,90.6
7.4,90.6
32.0,90.6
58.9,90.6
49.9,90.6
51.6,90.6
50.7,98.6
51.3,98.6
13.0,98.6
87.1,97.9
88.4,98.3
88.9,99.2
89.4,97.6
79.7,99.5
78.1,99.2
65.7,83.9
50.2,90.6
46.2,90.6
12.0,90.6
14.6,98.3
64.1,90.6
50.7,90.6
49.0,90.6
55.3,90.6
44.2,90.6
36.5,90.6
41.4,90.6
86.7,98.0
88.0,98.6
88.0,98.1
88.9,98.8
89.1,98.9
73.1,99.1
63.2,72.4
39.0,99.4
30.7,90.4
53.4,90.4
71.2,90.4
51.8,90.4
84.4,76.6
50.4,99.4
43.9,99.4
54.1,99.4
39.0,99.4
51.0,98.1
75.4,97.6
87.9,97.9
87.9,98.7
89.7,94.8
90.2,84.3
89.9,99.1
90.6,95.2
90.3,99.2
89.2,99.2
71.6,99.2
31.6,93.6
54.9,93.6
47.5,93.6
56.5,95.9
51.7,95.9
56.6,95.9
41.3,90.4
42.4,90.4
62.5,98.0
88.0,98.8
64.4,98.0
89.3,98.4
88.8,98.6
89.1,99.4
89.5,99.4
89.3,99.6
83.7,99.6
89.1,62.0
89.5,62.0
73.6,62.0
61.6,62.9
71.4,99.3
69.9,99.3
76.5,99.3
50.8,99.3
80.3,99.3
64.9,98.0
85.2,98.4
47.5,98.5
86.2,92.1
85.1,94.1
89.7,98.4
89.5,98.9
88.9,93.8
59.4,98.9
88.4,99.6
80.1,99.6
64.6,99.6
94.9,99.6
61.7,99.6
57.6,99.6
96.6,84.4
96.6,84.4
50.9,84.4
53.8,97.6
87.7,98.0
43.7,97.8
88.1,97.7
85.0,76.9
88.8,61.0
88.4,61.3
78.5,60.9
9.0,62.6
37.6,62.7
50.1,99.6
41.7,99.6
91.1,99.3
90.0,99.3
95.0,99.3
63.3,92.7
75.7,92.7
51.4,92.7
53.2,97.2
68.5,97.9
84.8,97.7
81.9,60.6
92.9,59.2
90.5,59.1
87.7,87.4
89.3,98.7
77.8,98.7
58.7,98.7
88.3,98.7
65.1,98.8
83.1,98.8
11.9,98.8
89.2,98.4
83.4,98.4
76.9,98.4
69.4,98.4
63.8,97.5
56.6,97.6
85.7,97.6
82.8,55.8
86.1,59.5
83.6,95.2
88.1,97.4
89.0,97.8
86.9,97.9
83.2,97.5
87.9,98.7
64.6,98.7
81.7,98.7
64.2,98.7
51.4,98.7
40.2,98.7
52.8,98.8
48.9,98.8
87.4,97.4
44.1,97.2
87.0,66.4
87.0,58.7
63.8,58.7
84.0,97.6
89.9,98.1
88.5,94.2
87.3,73.5
77.6,97.6
69.0,97.8
85.6,98.0
76.1,98.0
83.1,98.0
85.6,98.0
50.4,98.0
49.4,98.5
49.4,98.5
87.4,97.4
52.5,97.6
80.8,60.7
86.4,60.0
59.4,89.7
54.9,97.0
89.8,97.1
88.4,87.7
88.5,87.7
88.0,89.4
87.8,88.8
67.5,97.2
78.3,97.7
85.5,89.1
85.2,91.5
85.8,91.5
85.0,94.9
80.8,93.2
84.9,97.4
47.2,97.5
80.3,59.6
65.8,60.0
73.7,96.8
58.4,84.9
38.6,89.3
89.8,89.2
89.1,89.7
88.2,89.7
88.5,85.0
87.7,98.0
88.8,98.4
88.2,98.4
88.4,98.4
83.6,98.4
87.5,98.4
88.0,98.4
83.0,97.4
46.7,60.7
81.7,58.4
59.7,57.6
55.3,80.7
91.9,83.1
86.2,83.5
91.3,78.3
77.6,97.4
91.3,89.3
89.1,89.6
88.6,89.6
87.8,26.5
89.3,26.6
88.9,26.6
88.4,26.6
89.2,26.6
88.1,97.3
47.2,97.4
45.3,60.1
86.4,58.1
83.7,59.1
79.9,84.6
78.1,92.1
83.9,70.3
85.3,88.9
81.0,88.9
91.8,89.2
79.9,89.2
91.1,89.2
92.3,97.4
91.1,97.5
85.5,97.5
88.6,97.7
89.3,98.1
88.7,97.8
44.2,97.4
46.7,57.7
81.4,59.6
77.8,97.2
84.9,97.9
78.2,84.8
75.6,80.8
73.0,85.8
72.8,85.9
76.0,86.4
73.2,23.5
74.5,24.1
87.0,24.1
90.5,24.1
74.6,50.5
91.6,94.5
92.8,41.1
90.8,41.1
43.4,97.4
44.6,60.3
86.8,56.0
74.5,97.1
91.2,97.2
39.8,89.2
13.9,86.2
60.5,85.9
53.6,86.0
57.3,51.3
70.7,51.5
85.8,51.7
86.0,52.2
69.7,10.8
69.1,19.4
73.9,19.4
86.5,8.9
78.8,6.7
