OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
225.53,293.46,520.34,548.62
238.49,320.53,522.43,576.07
251.09,365.97,496.41,616.74
264.74,451.97,486.66,635.41
283.32,481.26,491.92,678.64
300.27,533.85,493.31,696.82
310.04,555.4,545.44,181.22
315.64,564.77,518.4,142.49
344.27,614.46,516.95,44.44
352.36,624.83,580.3,7.94
355.26,640.87,584.68,5.42
364.76,651.45,608.93,4.52
405.31,659.59,612.4,3.17
421.29,661.4,624.78,1.85
448.78,669.52,607.44,1.39
457.87,679.06,620.91,1.08
465.18,681.21,624.31,0.87
512.24,767.75,686.77,0.73
521.67,784.1,690.74,0.64
225.06,282.81,525.91,512.26
237.8,321.73,527.13,529.28
251.65,388.99,533.19,606.64
263.51,454.81,492.51,589.92
277.37,520.35,494.85,762.15
296.57,558.26,503.94,685.0
307.15,583.5,512.29,838.08
315.56,747.44,556.38,730.14
343.24,616.51,537.42,754.78
350.17,695.86,536.01,65.39
356.99,757.53,555.23,70.32
400.18,706.58,573.27,52.08
415.18,654.33,578.41,46.38
423.02,664.73,588.84,37.92
454.17,756.74,589.01,32.8
465.44,768.89,601.74,8.99
499.21,785.64,668.26,7.25
518.98,790.9,726.31,5.78
528.76,780.41,666.81,4.53
223.88,278.02,530.04,501.3
236.14,319.68,536.44,571.22
248.63,397.83,543.91,596.45
258.89,460.04,552.16,634.22
272.36,498.67,554.02,716.57
294.3,548.15,511.83,724.4
303.76,561.36,547.37,731.81
315.09,611.33,548.72,900.48
321.08,765.56,555.24,757.68
354.15,762.07,580.36,772.04
359.18,800.49,588.57,754.83
364.39,805.67,618.36,718.3
415.61,808.67,598.59,719.86
449.87,809.64,609.97,713.57
467.86,817.77,629.94,104.61
462.45,840.87,640.31,537.24
482.59,844.62,644.17,426.74
515.03,916.85,663.43,99.94
524.85,843.45,724.28,535.13
251.05,364.66,496.74,625.15
