ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
81.8,62.9
86.2,99.4
1.1,99.4
1.0,99.4
1.2,99.6
1.1,99.6
1.0,99.6
55.5,99.8
1.1,99.8
55.6,99.8
55.6,99.8
55.6,99.8
55.6,99.8
56.2,99.8
56.1,99.8
56.1,99.8
56.1,99.8
59.8,99.8
57.6,62.9
43.4,86.7
47.9,98.0
0.8,80.5
0.9,90.7
73.3,78.5
0.8,98.8
0.8,87.2
0.8,87.2
0.8,87.2
0.8,87.2
0.7,87.2
1.2,87.2
1.5,87.2
1.4,99.7
1.4,99.7
1.4,99.7
1.4,99.7
54.9,82.2
46.0,98.3
58.1,94.2
0.8,97.1
0.8,99.0
0.7,81.8
0.7,99.4
0.7,99.4
0.7,99.0
0.8,99.0
90.9,99.0
79.4,99.0
91.0,99.0
1.2,99.0
1.2,99.0
1.2,99.0
1.6,74.5
1.1,74.5
28.0,84.2
1.0,82.7
47.1,97.6
49.1,86.7
50.4,80.9
0.8,92.3
0.7,92.4
0.7,93.0
0.7,88.6
0.7,90.1
0.8,90.1
0.7,90.1
0.7,90.1
0.7,90.1
0.7,90.1
0.7,90.1
0.7,75.2
0.6,75.2
14.4,85.8
7.5,90.9
13.5,83.7
48.2,82.5
20.7,99.0
51.1,99.0
59.3,47.7
0.6,90.7
0.6,82.4
0.6,84.9
0.4,84.9
0.5,84.9
0.5,84.9
0.7,75.1
0.7,75.1
0.7,75.0
0.6,75.0
0.6,75.0
70.4,73.6
10.0,95.9
9.7,89.6
52.1,91.6
15.7,99.0
1.8,99.0
0.7,83.7
0.7,79.1
0.6,66.1
0.4,37.0
0.4,57.8
57.3,85.7
0.5,75.0
0.5,75.0
56.8,75.0
0.9,75.0
0.8,75.0
0.9,75.0
26.6,75.5
69.1,82.7
3.8,82.1
16.2,13.1
1.3,46.7
17.1,78.3
66.1,69.1
44.7,69.1
2.6,62.2
1.8,82.7
0.6,48.7
18.1,71.7
59.6,57.2
56.9,57.2
58.2,57.0
58.4,57.0
69.3,57.0
69.4,57.0
62.9,81.1
66.1,83.4
8.0,77.9
1.9,22.8
1.2,4.5
3.8,8.2
1.3,64.6
45.5,74.8
5.4,70.8
1.9,23.6
42.7,44.4
73.6,82.9
60.2,82.9
58.5,82.9
58.5,83.5
0.6,83.5
60.1,83.5
43.1,46.8
65.1,77.7
27.2,79.0
3.8,88.4
4.4,98.9
9.5,72.5
8.2,81.4
1.2,32.9
1.2,71.7
2.2,71.7
0.4,36.3
11.1,36.3
11.6,30.4
75.0,22.7
71.5,80.5
11.7,80.5
51.4,81.0
42.7,81.0
58.7,74.6
61.5,62.3
28.7,82.3
21.4,72.8
1.2,98.9
12.5,99.0
13.8,16.4
13.9,84.7
0.6,70.9
8.9,72.5
2.7,72.5
30.7,25.5
10.2,38.3
15.7,72.9
52.0,44.9
10.5,44.9
57.7,66.3
12.1,76.0
8.8,76.0
62.1,82.0
23.3,78.0
7.2,29.6
7.6,29.3
15.3,99.0
1.3,98.9
20.3,83.0
1.1,8.0
5.5,70.6
0.6,77.8
0.7,8.0
29.8,8.5
16.6,8.5
10.0,76.3
14.8,28.4
10.8,8.6
9.8,31.3
14.5,31.3
65.8,64.2
3.6,81.1
16.7,33.0
15.8,29.3
1.3,98.8
1.1,76.7
16.0,81.4
15.9,77.2
3.3,78.1
0.4,63.9
0.3,63.9
32.9,35.1
24.3,74.5
16.7,9.4
14.2,8.6
23.7,27.4
30.1,27.4
17.3,27.4
64.2,95.5
2.3,85.9
24.6,70.4
58.6,29.3
1.5,98.8
1.2,72.5
15.6,11.0
2.3,77.3
2.0,75.8
5.3,75.8
0.3,18.3
0.1,84.6
91.7,71.2
15.9,8.4
30.3,8.4
26.7,8.5
64.1,8.5
16.7,8.5
63.5,49.3
2.3,85.7
21.9,98.4
15.5,29.1
1.1,98.7
1.2,98.8
16.9,73.0
2.0,31.8
8.3,17.8
21.2,82.4
0.1,89.8
9.2,89.9
2.9,86.4
1.3,75.4
78.9,78.9
42.9,78.9
22.7,79.5
20.7,33.2
69.9,90.5
17.2,90.7
16.8,98.4
11.6,28.9
3.7,98.7
16.2,98.8
1.0,98.8
1.4,86.0
21.2,14.5
3.1,88.1
21.5,78.6
15.5,78.2
22.8,79.0
5.2,84.5
0.5,84.5
5.0,86.2
2.9,86.2
36.1,86.3
69.9,37.4
24.9,90.9
11.4,98.4
1.7,94.5
10.5,98.7
0.5,97.7
1.0,97.7
1.6,94.3
1.7,82.1
24.7,85.6
25.5,12.7
56.8,78.3
22.3,76.8
21.9,70.7
1.8,24.2
0.5,66.9
7.6,68.5
5.4,67.2
76.9,79.0
28.6,96.4
12.9,37.9
3.8,25.2
61.6,97.6
21.4,97.7
21.7,95.1
0.3,92.6
82.6,22.1
28.0,24.8
75.4,25.6
73.2,24.4
26.0,18.0
24.4,17.3
23.0,3.6
24.9,3.6
21.7,67.3
7.7,67.3
32.3,92.1
41.8,96.3
10.3,39.8
1.2,25.1
1.5,97.7
1.7,93.9
1.6,92.5
0.8,92.6
0.4,26.1
0.3,38.8
74.9,35.2
73.9,12.4
69.1,3.9
75.8,50.0
77.7,43.0
77.8,40.6
80.2,40.6
28.2,32.7
57.6,90.3
43.4,84.3
54.0,84.0
1.5,96.7
58.5,28.2
45.6,97.8
20.9,97.8
1.4,92.6
1.1,92.6
27.5,12.0
71.9,9.3
28.7,31.4
70.8,13.0
74.2,12.7
74.6,12.6
76.7,2.6
73.9,2.6
73.2,2.6
