ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
85.0,98.2
93.4,100.0
84.5,100.0
86.0,100.0
86.2,100.0
85.5,100.0
86.1,100.0
82.4,100.0
76.1,100.0
82.5,100.0
87.0,100.0
87.0,100.0
87.0,100.0
87.4,100.0
87.4,100.0
87.4,100.0
87.4,100.0
87.4,100.0
89.0,99.2
91.0,99.6
84.2,98.6
80.6,99.6
81.9,99.8
53.5,100.0
41.0,100.0
0.8,100.0
41.4,100.0
38.7,99.9
81.4,99.9
0.7,99.9
0.6,99.9
75.6,99.9
8.9,99.9
0.6,99.9
0.6,99.9
0.5,99.9
86.5,96.7
37.1,99.4
93.1,98.5
77.6,99.5
52.9,99.9
54.8,77.0
74.3,78.0
53.2,93.3
55.6,93.2
63.1,84.4
33.1,84.4
1.0,84.4
37.2,84.4
0.9,84.4
31.3,99.5
0.9,99.5
32.5,99.5
0.8,99.5
81.7,96.5
80.9,5.3
91.3,3.1
77.5,99.0
83.4,99.1
42.3,87.0
78.3,99.9
44.8,99.9
51.6,99.9
54.5,99.9
53.2,99.9
53.6,99.9
63.0,99.9
56.6,4.1
42.3,4.1
57.4,4.1
54.1,97.9
56.4,97.9
31.3,97.8
86.3,99.3
92.2,80.9
62.9,2.5
69.2,2.4
67.5,99.8
78.2,99.8
78.5,99.9
78.2,99.9
78.5,99.9
75.7,99.9
49.4,99.9
77.5,99.9
77.5,99.9
54.4,99.9
74.8,99.9
74.7,99.9
74.8,99.9
34.6,5.8
73.4,97.1
77.0,3.5
50.5,2.0
26.5,83.4
76.5,2.1
54.0,10.5
40.6,1.8
77.1,99.8
78.2,99.8
78.2,99.8
78.7,99.8
78.8,99.8
41.5,99.8
58.6,99.8
78.1,99.8
5.7,99.9
5.7,99.9
45.7,5.8
91.6,97.4
40.6,99.4
71.9,82.0
64.0,2.1
62.1,1.9
51.0,1.8
61.9,84.6
77.5,99.7
77.6,99.7
77.9,99.7
77.8,99.7
77.5,99.7
77.8,99.8
51.4,99.8
78.0,99.8
77.7,99.8
49.3,99.8
79.1,4.1
78.5,96.6
70.7,99.1
3.8,90.6
58.2,99.0
69.4,99.2
84.2,98.6
68.7,98.8
90.2,99.7
84.8,99.7
4.9,99.7
91.2,99.7
81.7,99.7
24.3,99.7
65.8,99.7
77.8,99.7
91.8,99.7
50.4,99.7
35.7,4.0
45.3,97.9
85.4,99.0
69.6,97.4
26.2,93.6
44.8,99.0
8.6,97.4
83.4,98.5
91.0,99.6
12.5,99.6
77.9,82.6
82.5,99.7
81.8,99.7
91.1,99.7
82.4,99.7
42.9,99.7
88.3,99.7
63.3,99.7
12.0,3.9
94.5,98.2
83.9,98.8
68.0,99.3
65.3,94.3
70.4,37.8
15.3,37.7
29.6,5.0
91.1,5.0
76.7,99.2
83.7,99.2
83.9,98.8
84.0,99.6
81.4,99.6
84.9,99.6
84.0,99.6
93.1,99.6
88.4,99.6
4.4,3.7
91.4,98.0
91.4,97.5
8.6,98.2
12.8,84.3
9.0,35.4
11.1,4.0
84.0,3.9
4.7,3.9
75.2,30.8
80.1,27.4
76.5,27.4
80.1,28.5
81.4,86.4
81.3,72.1
83.6,72.1
66.8,72.1
66.7,72.1
4.7,3.6
93.9,97.9
91.7,98.5
85.4,99.1
12.7,35.5
19.1,2.7
58.1,2.6
9.5,2.7
90.3,85.7
63.8,80.1
9.5,80.1
5.9,27.0
76.4,27.0
84.2,27.0
70.4,80.2
10.5,80.2
81.5,80.5
68.7,80.5
75.4,3.5
94.3,98.5
92.8,97.4
87.3,59.6
18.3,2.7
7.7,2.7
19.4,21.8
14.7,66.8
90.0,67.6
89.6,66.7
12.2,27.1
66.4,26.6
75.5,6.6
75.2,3.4
75.3,3.4
63.7,88.9
76.0,88.9
76.3,84.8
46.8,3.7
94.2,97.9
92.6,93.1
87.9,98.5
58.1,2.7
8.4,87.6
15.1,87.7
12.2,65.8
12.7,66.6
4.3,13.5
90.1,13.5
23.9,3.4
90.5,84.0
90.2,77.2
8.5,77.2
8.5,85.9
64.1,63.1
5.5,63.1
4.5,3.7
11.3,97.6
89.3,98.1
87.8,96.9
14.2,96.1
19.7,87.8
14.3,92.5
71.1,90.0
23.3,86.3
5.7,5.7
65.6,85.8
89.6,79.2
89.7,83.7
90.2,73.7
77.2,74.2
20.5,74.2
90.3,73.5
20.9,73.5
3.9,3.6
91.5,97.5
80.4,97.0
87.4,96.8
61.4,97.1
15.3,90.7
23.4,89.8
21.3,90.1
23.8,91.6
22.5,72.8
76.2,72.8
75.3,72.8
56.4,56.3
82.0,56.3
56.7,56.3
68.4,24.0
92.2,18.8
90.1,73.5
3.2,3.6
59.8,67.8
89.2,91.5
87.1,58.7
23.8,96.8
8.2,51.8
8.2,86.8
18.1,85.8
23.8,65.4
23.1,72.8
33.6,72.8
77.2,72.8
76.4,72.8
72.5,36.6
80.6,5.0
75.6,4.9
75.8,5.9
76.7,74.8
4.2,3.5
90.5,94.9
4.1,93.4
86.9,57.4
48.1,57.5
92.9,93.0
18.9,85.1
16.0,64.2
17.2,62.6
16.9,73.4
75.3,72.8
74.1,72.8
89.4,72.8
91.3,6.1
83.4,63.2
74.5,48.7
90.3,61.0
89.7,60.8
84.5,3.5
3.0,93.4
38.0,59.4
93.2,94.8
84.0,98.7
81.3,90.8
92.3,84.7
6.8,56.1
15.3,55.7
15.4,73.4
16.0,72.8
16.5,72.8
68.7,9.0
74.9,31.3
68.2,42.6
76.2,41.7
75.7,6.1
77.4,5.3
