ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
883.85,956.8
836.89,957.64
875.03,923.6
891.07,921.37
892.45,896.95
892.67,896.42
893.76,896.06
894.37,895.34
895.36,895.14
894.65,894.98
894.78,894.86
894.9,894.76
965.65,894.68
795.84,894.61
893.64,894.55
954.69,894.49
954.21,894.09
960.64,894.07
897.08,949.62
18.83,939.26
800.65,960.71
9.56,963.67
8.06,962.75
6.93,962.71
6.94,915.64
7.1,915.33
5.11,896.03
6.27,895.82
5.78,895.26
5.14,895.13
882.31,895.02
890.61,894.94
889.47,894.88
889.95,894.83
6.85,894.79
961.71,894.76
893.66,962.38
14.95,962.44
802.26,963.69
781.9,967.23
6.42,967.26
6.08,967.06
801.72,966.83
10.64,966.63
5.41,6.97
9.54,6.66
3.63,6.42
6.12,6.22
56.95,6.07
6.81,5.94
6.73,5.84
6.92,5.75
6.7,5.68
6.48,5.61
893.72,966.43
816.29,934.7
6.91,969.46
6.06,980.82
5.56,981.57
4.73,981.85
3.92,980.72
3.03,981.12
2.7,981.37
2.32,933.16
4.64,932.28
4.4,932.16
5.23,930.67
5.14,930.69
6.74,930.71
6.51,24.59
6.66,24.5
5.89,24.41
896.14,968.05
818.66,950.73
7.63,926.42
5.7,978.63
4.52,980.08
3.43,980.53
2.87,978.84
2.26,979.52
1.94,979.94
3.87,967.31
3.71,947.96
4.4,947.95
8.02,947.93
6.29,947.92
5.8,947.91
5.17,947.91
53.54,947.32
5.08,947.31
614.9,969.01
812.04,940.44
6.99,958.27
4.99,933.44
4.34,981.4
2.83,964.67
2.35,980.48
1.9,981.13
1.99,981.52
4.75,982.62
4.45,982.79
4.49,982.91
4.17,982.99
4.01,983.06
5.27,983.12
6.47,978.43
5.91,978.57
5.44,978.68
483.61,949.64
809.27,949.64
786.6,966.03
4.52,933.54
3.07,976.59
2.57,698.5
1.95,981.6
1.66,982.25
5.73,982.64
4.85,982.88
4.46,983.34
4.5,983.63
4.29,983.85
3.96,976.15
4.69,977.27
4.62,977.58
4.25,998.58
6.47,84.91
13.19,938.15
807.22,949.78
798.74,959.58
3.76,975.25
3.7,924.86
2.41,908.58
1.81,982.39
2.14,963.5
4.87,982.1
4.71,982.74
4.41,981.72
4.5,982.0
4.57,982.21
4.15,982.36
3.86,998.35
4.13,998.45
4.33,998.53
4.03,998.6
14.5,936.6
7.62,939.38
783.41,973.45
4.62,982.15
3.05,946.6
2.42,965.36
2.29,955.12
1.45,940.4
4.47,983.57
5.5,984.14
4.75,982.57
4.29,982.88
4.07,979.21
4.28,990.01
4.19,990.43
4.04,998.4
4.26,998.5
4.5,998.58
12.41,937.55
7.5,940.46
765.58,977.67
4.2,982.72
2.8,978.47
3.27,977.26
1.63,757.9
4.98,949.64
4.47,984.47
5.86,985.0
5.45,985.37
4.85,978.1
4.44,980.65
4.08,990.69
4.45,991.12
4.15,991.46
3.99,998.48
4.41,998.57
903.7,939.14
6.84,972.89
762.48,983.02
3.1,984.4
2.42,973.82
3.73,977.78
2.46,958.76
4.57,939.03
4.13,984.97
7.76,985.5
5.89,806.96
5.47,977.49
4.92,980.84
4.53,991.35
4.21,991.76
4.27,992.09
3.99,998.47
4.28,998.57
903.35,938.94
6.73,971.8
4.0,983.11
2.88,984.18
2.22,381.0
2.22,984.34
1.99,825.68
3.71,826.37
3.28,985.17
7.25,991.91
7.32,879.59
7.12,972.19
5.66,978.34
809.92,991.87
4.84,992.25
4.42,992.55
4.54,998.47
4.13,951.14
903.23,928.45
6.34,931.15
766.76,983.15
3.15,941.85
2.72,970.66
2.06,946.97
1.84,821.47
3.79,597.55
3.02,990.91
7.43,963.39
8.51,625.36
803.63,972.46
7.74,991.75
6.93,992.22
6.03,992.59
5.23,992.87
5.07,855.57
4.62,855.84
902.0,935.59
7.05,926.26
13.59,983.2
2.75,982.49
1.86,945.65
4.79,944.92
2.12,967.52
4.25,979.81
11.07,855.29
8.9,976.78
7.56,971.81
825.32,977.29
24.79,991.97
8.67,992.44
7.7,992.79
5.91,885.77
6.91,911.7
5.98,912.38
900.59,935.97
6.25,924.43
3.36,983.27
4.13,978.63
1.78,944.56
2.0,862.59
1.37,965.84
3.94,977.89
911.3,940.02
910.85,976.76
10.32,977.04
8.9,977.56
7.65,992.05
824.1,992.53
826.47,972.48
827.28,958.06
7.98,898.27
8.75,899.13
892.72,932.03
5.31,923.05
3.3,983.39
2.56,954.36
3.0,981.25
1.97,824.85
1.22,887.08
4.13,842.68
3.47,963.05
11.98,976.39
813.81,976.92
815.22,977.48
823.05,986.96
8.66,991.38
823.33,960.19
827.45,957.9
7.03,958.86
823.76,959.69
890.17,842.35
5.5,923.43
3.29,983.57
2.01,938.94
2.59,945.08
1.74,972.09
1.12,634.8
4.57,576.55
3.67,968.66
895.63,559.58
898.69,976.38
896.75,972.75
807.34,987.19
10.81,956.62
828.04,953.99
813.21,963.0
813.48,968.79
818.51,979.21
876.35,904.73
6.1,918.06
3.63,982.38
1.9,968.6
2.82,954.57
1.93,965.08
1.06,967.44
5.4,974.94
4.07,971.57
876.48,972.09
877.42,971.15
394.74,971.99
886.88,932.45
894.03,938.41
904.06,976.35
902.01,979.09
904.28,979.82
885.82,980.41
874.72,900.92
253.95,917.68
3.45,967.8
1.79,976.18
2.93,954.52
1.62,963.93
1.02,968.08
9.1,611.05
4.8,965.99
389.09,962.44
392.7,964.24
393.81,961.02
400.35,967.16
869.98,976.87
562.4,979.26
897.96,980.04
845.86,980.65
850.66,981.14
