OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.3,20.4,62.3,89.3
20.8,19.4,67.7,94.9
21.0,20.5,74.3,96.3
22.0,20.9,82.8,98.5
20.4,26.3,86.8,99.3
20.4,26.8,90.7,99.6
20.6,40.8,91.2,99.7
19.4,48.0,91.5,99.9
19.4,53.0,94.5,99.9
19.3,61.4,95.9,99.9
19.3,71.0,95.4,99.9
19.3,76.3,96.2,99.9
20.5,77.2,96.9,100.0
20.5,78.5,97.3,100.0
20.7,79.0,97.8,100.0
20.8,79.3,98.4,100.0
20.9,79.6,98.7,100.0
20.9,80.4,98.7,100.0
21.1,81.8,98.9,100.0
20.3,18.9,62.3,87.1
20.6,18.3,68.2,92.9
20.9,18.7,74.6,94.8
21.0,18.0,81.1,97.3
18.9,18.8,84.1,97.6
18.9,18.9,89.3,98.2
18.8,31.8,90.5,99.3
18.7,32.1,90.7,99.5
18.2,46.5,93.2,99.8
18.2,32.9,94.2,99.8
18.1,33.9,93.8,99.9
18.8,34.6,94.7,99.9
18.2,54.1,95.0,99.9
18.7,35.1,95.4,100.0
18.7,6.3,96.4,100.0
18.6,6.3,96.6,100.0
18.7,6.3,96.9,100.0
18.7,6.3,97.2,100.0
17.9,8.6,97.5,100.0
20.2,18.1,62.9,86.8
20.4,17.4,69.3,92.6
20.8,17.4,75.1,93.0
21.0,16.9,80.7,96.4
18.4,8.2,83.1,96.6
17.9,7.1,89.2,97.4
17.7,18.9,90.4,97.6
17.6,18.2,90.7,97.5
17.4,18.3,92.1,97.9
17.2,6.3,93.5,99.1
17.4,5.9,92.3,99.5
17.2,5.8,93.6,99.5
17.2,5.8,94.5,99.7
17.5,4.2,95.5,99.8
17.4,4.2,94.7,98.7
16.6,4.1,95.2,97.6
15.8,4.0,96.3,98.2
15.9,3.7,96.5,98.3
15.7,3.9,96.6,98.0
21.0,20.5,74.7,96.5
20.4,26.4,87.0,99.6
20.6,44.8,91.1,99.9
19.4,58.8,94.7,99.9
19.3,69.8,95.8,99.9
20.5,77.5,97.1,100.0
20.7,79.2,97.9,100.0
20.9,80.0,98.7,100.0
21.1,82.2,99.0,100.0
21.2,82.9,99.6,100.0
26.6,90.6,99.7,100.0
41.2,90.7,99.8,100.0
51.5,84.5,99.8,100.0
51.7,84.6,99.9,100.0
53.7,77.1,99.9,100.0
55.3,77.5,99.9,100.0
55.6,81.0,99.9,100.0
56.8,8.7,99.9,100.0
72.1,8.8,99.9,100.0
20.9,18.7,74.6,95.3
18.9,18.6,84.2,98.0
18.8,31.6,90.5,99.3
18.2,32.7,93.4,99.8
18.1,34.0,93.8,99.9
18.2,34.4,95.0,99.9
18.7,6.3,96.4,100.0
18.7,6.3,96.9,100.0
17.9,9.6,97.5,100.0
18.4,5.2,98.9,100.0
32.5,74.7,99.0,100.0
27.2,9.1,98.9,100.0
28.6,83.4,99.1,100.0
32.0,84.6,99.3,100.0
32.3,85.7,99.5,100.0
32.6,6.5,99.6,100.0
32.9,94.1,99.7,100.0
56.5,94.3,99.8,100.0
34.9,94.5,99.8,100.0
20.8,17.5,75.1,93.1
18.4,8.2,83.1,96.8
17.7,18.7,90.4,97.6
17.4,18.2,92.1,98.0
17.4,5.9,92.5,99.5
17.2,5.8,94.5,99.7
17.4,4.2,94.6,97.3
15.8,3.9,96.3,97.6
15.7,3.7,96.6,98.5
15.7,71.4,97.3,98.3
18.5,5.4,97.8,99.9
18.9,4.8,98.2,99.9
19.3,4.8,98.9,100.0
18.6,4.8,97.7,100.0
18.9,4.8,97.9,100.0
16.6,5.5,98.2,100.0
15.9,5.6,98.9,100.0
18.9,4.2,99.1,100.0
6.2,4.3,99.1,100.0
20.4,26.6,87.9,99.6
19.4,48.1,91.8,99.9
19.3,71.0,95.9,99.9
20.5,78.6,97.5,100.0
20.8,80.4,98.7,100.0
21.1,82.5,99.6,100.0
26.6,91.0,99.7,100.0
44.7,84.7,99.8,100.0
51.7,64.7,99.9,100.0
53.9,77.3,99.9,100.0
55.7,86.1,99.9,100.0
66.9,94.5,99.9,100.0
76.9,95.0,100.0,100.0
78.7,8.8,100.0,100.0
79.2,8.8,100.0,100.0
79.6,6.3,100.0,100.0
79.9,9.0,100.0,100.0
80.6,5.7,100.0,100.0
80.7,83.4,100.0,100.0
18.9,18.7,84.9,97.8
18.7,32.3,90.8,99.7
18.1,34.2,94.0,99.9
18.7,8.2,95.4,100.0
18.7,6.2,97.0,100.0
18.6,4.9,97.9,100.0
32.5,74.9,99.1,100.0
27.9,6.3,99.1,100.0
32.0,6.3,99.3,100.0
32.5,64.8,99.6,100.0
32.9,94.2,99.7,100.0
56.4,94.5,99.8,100.0
55.1,94.8,99.8,100.0
55.7,95.0,99.7,100.0
56.2,95.5,99.8,100.0
56.9,95.7,99.9,100.0
58.3,95.8,99.9,100.0
68.5,95.9,100.0,100.0
69.3,96.0,100.0,100.0
18.4,8.2,83.2,97.1
17.6,18.2,90.7,97.4
17.4,5.9,92.5,99.5
