OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
24.9,40.0,57.0,82.6
27.7,49.1,61.8,91.0
29.9,54.3,65.7,94.8
34.3,68.3,71.9,96.9
37.7,74.9,75.3,97.7
42.5,76.9,76.5,98.3
44.8,77.8,82.5,98.6
46.6,80.9,84.2,99.4
49.9,81.6,88.5,99.5
50.5,82.7,90.2,99.5
52.2,84.5,92.3,99.7
52.9,83.9,95.6,99.7
55.5,83.8,94.7,99.7
62.6,85.2,95.8,99.8
57.1,85.0,95.9,99.8
57.0,85.4,96.2,99.8
57.8,85.4,96.4,99.8
67.8,85.6,96.5,99.8
69.4,85.6,97.6,99.9
24.9,42.8,56.8,73.4
27.1,50.1,61.5,87.9
30.5,58.7,65.3,92.1
35.0,71.6,71.2,94.7
38.0,76.2,74.4,96.1
44.3,78.8,76.5,96.2
46.5,79.8,77.9,96.3
49.5,83.5,80.7,98.3
52.1,85.2,87.3,98.4
52.3,86.7,88.0,98.7
54.0,86.8,89.0,98.9
59.5,87.2,92.5,99.2
68.4,88.3,93.7,99.0
70.8,87.4,95.1,99.4
71.6,88.2,93.5,99.8
69.4,88.7,94.1,99.8
70.1,88.4,95.2,99.8
70.2,88.4,95.6,99.8
79.3,88.6,96.0,99.8
24.9,43.2,56.8,75.6
27.2,50.8,61.0,85.5
30.9,63.6,64.5,92.0
35.3,72.2,70.6,92.3
41.0,77.1,74.2,94.5
45.0,78.5,75.4,95.4
47.6,83.0,77.6,94.3
51.2,84.2,77.8,95.4
52.8,86.8,85.5,96.4
52.8,86.9,87.2,96.8
57.5,87.6,88.0,97.6
67.3,89.2,90.4,98.3
70.2,88.2,91.3,98.4
70.7,89.4,92.7,98.4
68.9,91.1,93.4,99.5
73.1,89.6,94.9,99.1
74.8,90.5,92.8,99.5
80.4,91.1,93.4,99.6
73.4,91.7,93.8,99.6
29.9,54.4,65.8,96.0
37.7,74.9,75.2,98.3
44.8,77.7,82.5,99.4
49.9,81.6,88.9,99.5
52.2,84.6,92.4,99.7
55.5,84.8,94.8,99.7
57.1,85.2,96.0,99.8
57.8,85.6,96.4,99.8
69.4,85.7,97.7,99.9
63.2,86.1,99.2,100.0
70.0,85.9,99.6,100.0
73.9,87.6,99.6,100.0
81.3,87.7,99.7,100.0
82.1,87.4,99.9,100.0
73.8,88.4,99.9,100.0
80.5,89.8,99.9,100.0
81.3,89.9,99.9,100.0
82.4,90.3,99.9,100.0
83.8,89.6,99.9,100.0
30.5,58.0,65.3,93.8
38.0,76.5,74.5,95.6
46.5,79.6,77.9,96.7
52.1,84.0,87.5,98.5
54.0,86.8,89.1,99.2
68.5,88.0,93.7,99.3
71.6,88.2,93.7,99.8
70.1,88.3,95.4,99.8
79.3,89.2,96.0,99.8
70.3,89.5,98.4,100.0
80.7,89.8,98.6,100.0
81.9,89.9,98.7,100.0
82.2,87.9,99.1,100.0
82.6,93.9,99.2,100.0
83.2,93.8,99.6,100.0
84.1,93.9,99.6,100.0
81.6,95.2,99.7,100.0
84.5,96.3,99.7,100.0
85.0,96.4,99.8,100.0
30.9,61.7,64.5,88.8
41.0,76.2,74.2,95.0
47.6,82.7,77.0,95.8
52.8,86.6,85.6,96.6
57.5,87.6,88.0,97.9
70.2,88.2,92.0,98.4
68.9,90.2,93.4,99.1
