OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
24.6,31.0,53.4,60.9
25.9,36.7,55.0,69.5
27.4,46.7,56.4,71.9
29.1,50.7,58.3,51.2
30.2,55.1,60.3,43.1
31.5,58.4,61.5,40.8
33.0,60.2,63.2,44.7
39.0,63.3,63.3,46.2
43.5,64.7,67.0,26.8
45.2,66.4,20.2,0.5
47.2,72.1,17.7,0.5
48.2,76.1,8.6,0.4
49.7,76.6,7.0,0.2
51.8,71.8,6.6,0.2
53.3,76.0,6.2,0.2
54.6,76.9,4.7,0.2
56.5,78.6,3.8,0.2
57.0,78.4,2.8,0.2
57.5,80.1,2.2,0.2
24.4,30.3,55.2,67.9
25.7,34.0,57.3,72.2
27.1,40.8,60.1,78.3
28.9,45.2,62.3,75.8
30.1,55.1,65.9,83.1
31.0,57.5,68.3,77.9
32.3,59.3,69.9,74.4
33.7,63.1,71.3,74.9
37.9,63.9,61.7,27.7
38.8,65.2,26.4,2.1
46.7,68.6,26.2,0.8
48.7,69.1,26.3,0.6
49.6,82.1,22.6,0.4
51.4,82.5,18.6,0.4
53.1,83.4,18.6,0.4
54.7,83.4,12.9,0.4
56.4,83.7,8.1,0.3
56.8,83.9,8.9,0.2
57.3,84.9,6.9,0.2
24.3,29.4,56.0,68.5
25.2,33.2,59.5,76.6
26.3,38.8,61.7,79.5
27.5,46.3,64.5,82.9
29.2,49.1,67.8,83.2
30.6,53.3,69.8,84.8
31.4,55.1,72.1,85.3
33.1,56.4,73.9,87.2
34.0,58.1,44.8,13.2
38.1,59.6,40.8,12.5
38.8,62.3,30.3,4.7
40.7,64.0,43.6,3.9
41.9,63.2,26.8,0.7
45.0,69.7,30.2,0.5
47.9,80.1,29.7,0.4
48.2,80.4,24.3,0.4
50.7,82.4,24.3,0.4
52.4,1.3,23.8,0.4
53.4,1.2,21.5,0.4
27.4,46.2,56.5,72.5
30.2,55.0,60.3,44.8
33.0,59.7,63.3,45.0
43.5,65.1,67.0,25.1
47.2,70.5,18.6,0.5
49.7,78.6,6.9,0.2
53.3,76.6,5.7,0.2
56.5,78.9,3.8,0.2
57.4,80.2,2.2,0.2
59.0,83.8,0.8,0.2
63.1,82.3,0.6,0.2
64.8,80.9,0.5,0.2
66.6,86.0,0.4,0.2
67.6,91.5,0.4,0.2
67.2,90.4,0.3,0.2
70.3,90.6,0.3,0.2
70.5,90.7,0.2,0.2
75.2,88.2,0.2,0.1
75.5,89.2,0.2,0.1
27.1,40.5,60.5,78.9
30.1,54.8,65.9,83.5
32.3,59.6,69.9,77.2
37.9,63.8,62.4,29.8
46.6,68.0,26.3,0.7
49.6,82.0,22.7,0.4
53.1,83.4,18.3,0.4
56.4,83.7,8.2,0.2
57.2,84.2,7.1,0.2
59.0,74.9,6.4,0.2
62.7,74.5,1.9,0.2
63.3,76.1,1.1,0.2
67.7,90.6,0.9,0.2
70.5,90.9,0.5,0.2
74.9,91.1,0.5,0.2
75.2,91.3,0.4,0.2
75.8,92.2,0.4,0.2
76.9,92.4,0.4,0.1
79.5,92.5,0.3,0.1
26.3,38.8,61.7,81.6
29.2,48.6,67.8,84.1
31.4,55.0,72.1,86.1
33.8,58.0,44.9,13.4
38.8,62.2,30.5,4.9
41.8,64.4,26.8,0.7
47.9,79.8,30.2,0.4
50.7,82.4,23.5,0.4
53.4,1.2,21.9,0.4
54.6,1.3,15.2,0.4
55.3,16.7,6.8,0.3
62.7,1.1,6.2,0.2
73.5,90.8,4.4,0.2
74.9,91.7,2.3,0.2
75.5,91.7,1.5,0.2
78.1,91.6,1.1,0.2
78.3,91.8,8.7,0.1
79.0,91.9,6.1,0.1
82.8,91.5,3.7,0.1
30.2,55.0,60.5,44.9
39.0,63.5,68.7,43.7
47.1,70.7,18.6,0.5
51.7,76.4,6.6,0.2
56.5,79.0,3.1,0.2
58.8,83.4,1.4,0.2
63.0,82.5,0.5,0.2
65.9,81.1,0.5,0.2
67.0,86.3,0.4,0.2
67.4,90.6,0.3,0.2
70.4,90.9,0.2,0.2
75.2,88.8,0.2,0.1
76.3,90.1,0.1,0.1
76.4,91.2,0.1,0.1
77.1,89.9,0.1,0.1
78.7,88.6,0.1,0.1
80.2,88.7,0.1,0.1
80.9,90.1,0.1,0.1
81.1,89.4,0.1,0.1
30.1,54.4,66.3,84.1
33.7,62.7,71.3,77.5
46.2,67.5,26.4,0.6
51.4,82.5,19.1,0.4
