OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
23.0,29.1,55.4,58.1
24.8,34.5,56.7,56.1
25.5,38.8,56.3,42.6
26.9,39.9,54.4,55.5
28.4,44.6,54.5,55.5
29.0,45.9,50.3,42.4
30.2,41.1,60.7,49.2
32.8,40.8,54.3,22.3
32.1,41.5,45.8,13.2
33.5,41.6,45.2,62.4
32.5,42.3,77.3,57.7
34.2,43.3,75.2,23.5
36.1,57.2,76.6,13.8
38.5,57.6,78.8,93.3
39.6,55.8,54.5,93.0
39.8,57.2,49.5,94.7
40.5,58.9,54.1,86.5
36.2,78.8,53.8,94.9
36.2,69.3,53.6,94.9
23.2,30.3,56.0,64.3
24.8,37.3,56.8,63.4
25.9,38.8,56.9,61.8
27.5,42.6,55.9,55.2
28.9,45.0,56.3,80.1
29.9,47.7,56.5,62.2
31.8,47.9,51.3,58.0
34.3,41.1,64.8,57.1
35.1,46.6,66.8,38.8
37.1,52.2,60.2,35.5
37.2,58.4,41.9,25.3
38.0,71.6,50.4,42.9
39.2,74.7,56.5,89.6
39.5,55.0,58.5,83.7
40.8,66.5,77.7,50.3
44.5,74.3,78.3,52.5
45.8,77.4,78.0,53.5
40.4,64.0,79.7,89.7
40.6,79.7,79.4,91.9
23.4,30.5,56.3,65.8
24.9,37.8,58.1,71.3
26.2,40.1,61.0,68.0
27.8,42.8,62.5,73.5
29.1,44.4,58.6,59.7
30.6,46.4,61.7,82.0
33.5,46.4,63.1,80.1
35.4,47.3,56.7,80.2
36.8,47.7,49.3,61.1
36.9,54.8,69.7,63.3
38.0,54.9,70.9,60.8
39.8,44.9,70.6,61.1
42.1,70.8,54.9,53.3
43.6,54.6,54.8,54.6
44.3,55.2,53.0,55.9
45.3,59.4,69.4,79.5
44.7,80.2,54.8,66.6
45.3,77.7,54.4,86.8
47.3,75.6,57.3,90.5
25.5,37.3,56.3,42.2
28.4,44.9,54.6,55.3
30.2,47.2,61.0,53.3
32.1,41.7,46.5,5.3
32.5,72.5,47.3,57.5
36.1,57.8,76.9,14.0
39.6,57.1,54.2,95.1
40.5,68.2,54.1,95.1
36.2,69.5,53.5,92.5
41.1,75.5,37.9,35.3
41.7,77.6,34.8,19.9
41.6,76.5,21.9,3.1
41.1,78.1,12.6,3.1
42.1,85.1,71.3,2.6
41.8,79.3,48.6,2.4
43.2,86.6,51.5,2.4
43.5,82.0,52.0,1.8
48.6,82.2,40.8,1.1
47.7,82.4,38.3,1.1
25.9,39.5,56.9,62.1
28.9,45.1,56.3,79.8
31.8,47.5,51.5,55.2
35.0,46.8,67.1,53.0
37.2,66.5,41.9,87.4
39.2,74.9,56.5,85.5
40.8,56.0,77.7,73.6
45.8,63.8,78.0,43.2
40.6,80.6,79.4,92.4
47.4,81.7,57.8,92.4
40.8,75.2,53.8,94.8
41.4,76.3,54.9,95.2
42.1,81.2,53.2,95.2
43.2,83.2,51.3,95.2
56.5,78.8,89.8,95.5
45.9,83.5,92.2,98.1
58.9,83.8,89.0,98.1
74.3,84.4,88.4,98.3
68.4,84.5,57.1,98.3
26.2,40.1,61.0,68.7
29.1,44.5,58.6,61.7
33.4,47.8,63.1,85.7
36.7,46.8,50.4,81.9
38.0,53.3,70.5,53.7
42.1,60.6,54.9,60.5
44.0,55.2,54.2,55.4
44.7,80.0,54.8,83.2
47.3,65.3,57.6,90.9
40.6,71.1,55.0,91.1
40.9,79.0,53.0,91.4
41.1,79.8,52.3,91.6
42.2,96.2,56.7,66.5
47.8,95.9,52.2,89.8
51.3,78.1,55.4,90.1
53.4,80.1,55.3,91.5
59.2,80.0,73.7,89.7
44.4,82.0,80.1,92.7
66.6,83.5,64.0,92.8
28.4,45.0,54.7,57.9
32.9,41.1,55.7,13.6
32.5,43.4,45.2,66.2
38.5,58.4,77.9,95.1
40.5,67.8,55.0,95.1
40.1,75.7,40.7,91.4
41.7,77.4,37.3,20.9
41.9,78.2,13.5,3.1
42.1,79.2,71.4,6.5
43.2,81.7,54.0,2.4
43.5,82.2,49.9,2.3
44.2,82.3,51.8,1.1
44.8,83.5,40.2,94.9
57.0,84.2,55.5,94.9
45.6,90.2,94.6,94.9
56.7,92.0,94.3,94.2
48.0,86.6,94.3,96.7
48.4,2.6,94.6,96.7
63.8,87.1,94.8,96.7
28.9,44.4,56.3,80.3
34.3,41.3,64.4,60.3
37.2,72.2,42.0,88.1
39.5,73.8,50.0,89.0
45.8,56.8,78.0,78.5
40.8,82.0,81.5,93.1
48.0,75.3,76.2,79.5
42.3,82.0,55.1,92.6
43.2,78.5,49.8,94.0
43.6,83.9,92.1,98.1
58.9,84.6,89.0,98.3
60.3,85.0,73.0,98.3
78.7,85.3,56.9,98.3
78.8,87.9,57.0,98.3
85.4,89.9,93.7,98.3
79.0,89.9,93.8,98.3
72.6,2.5,94.5,98.4
81.1,11.2,94.7,98.4
81.8,2.1,94.9,98.4
29.1,45.1,58.5,63.6
35.4,48.2,56.8,83.4
38.0,55.4,70.5,80.5
43.6,45.3,54.8,81.6
45.1,54.8,64.9,79.4
